anio,prov_id,prov_nombre,sexo,grupo_edad,proyeccion
2018,74,San Luis,Mujer,30 a 34,19075
2018,74,San Luis,Mujer,35 a 39,17372
2018,74,San Luis,Mujer,40 a 44,17753
2018,74,San Luis,Mujer,45 a 49,16737
2018,74,San Luis,Mujer,50 a 54,13825
2018,74,San Luis,Mujer,55 a 59,12335
2018,74,San Luis,Mujer,60 a 64,11604
2018,74,San Luis,Mujer,65 a 69,10501
2018,74,San Luis,Mujer,70 a 74,9181
2018,74,San Luis,Mujer,75 a 79,7437
2018,74,San Luis,Mujer,80+,5399
2018,74,San Luis,Varón,20 a 24,3956
2018,74,San Luis,Varón,25 a 29,21508
2018,74,San Luis,Varón,30 a 34,19251
2018,74,San Luis,Varón,35 a 39,17181
2018,74,San Luis,Varón,40 a 44,17384
2018,74,San Luis,Varón,45 a 49,16583
2018,74,San Luis,Varón,50 a 54,13934
2018,74,San Luis,Varón,55 a 59,12364
2018,74,San Luis,Varón,60 a 64,11220
2018,74,San Luis,Varón,65 a 69,9778
2018,74,San Luis,Varón,70 a 74,8255
2018,74,San Luis,Varón,75 a 79,6343
2018,74,San Luis,Varón,80+,4070
2018,78,Santa Cruz,Mujer,20 a 24,2432
2018,78,Santa Cruz,Mujer,25 a 29,12941
2018,78,Santa Cruz,Mujer,30 a 34,13535
2018,78,Santa Cruz,Mujer,35 a 39,14417
2018,78,Santa Cruz,Mujer,40 a 44,14376
2018,78,Santa Cruz,Mujer,45 a 49,12264
2018,78,Santa Cruz,Mujer,50 a 54,9340
2018,78,Santa Cruz,Mujer,55 a 59,7775
2018,78,Santa Cruz,Mujer,60 a 64,6721
2018,78,Santa Cruz,Mujer,65 a 69,5379
2018,78,Santa Cruz,Mujer,70 a 74,4111
2018,78,Santa Cruz,Mujer,75 a 79,2963
2018,78,Santa Cruz,Mujer,80+,2075
2018,78,Santa Cruz,Varón,20 a 24,1499
2018,78,Santa Cruz,Varón,25 a 29,13497
2018,78,Santa Cruz,Varón,30 a 34,14215
2018,78,Santa Cruz,Varón,35 a 39,15616
2018,78,Santa Cruz,Varón,40 a 44,15805
2018,78,Santa Cruz,Varón,45 a 49,13529
2018,78,Santa Cruz,Varón,50 a 54,10213
2018,78,Santa Cruz,Varón,55 a 59,8471
2018,78,Santa Cruz,Varón,60 a 64,7355
2018,78,Santa Cruz,Varón,65 a 69,5723
2018,78,Santa Cruz,Varón,70 a 74,4013
2018,78,Santa Cruz,Varón,75 a 79,2561
2018,78,Santa Cruz,Varón,80+,1536
2018,82,Santa Fe,Mujer,20 a 24,76832
2018,82,Santa Fe,Mujer,25 a 29,134918
2018,82,Santa Fe,Mujer,30 a 34,138545
2018,82,Santa Fe,Mujer,35 a 39,132909
2018,82,Santa Fe,Mujer,40 a 44,129777
2018,82,Santa Fe,Mujer,45 a 49,119144
2018,82,Santa Fe,Mujer,50 a 54,98882
2018,82,Santa Fe,Mujer,55 a 59,91497
2018,82,Santa Fe,Mujer,60 a 64,88688
2018,82,Santa Fe,Mujer,65 a 69,81876
2018,82,Santa Fe,Mujer,70 a 74,73990
2018,82,Santa Fe,Mujer,75 a 79,62212
2018,82,Santa Fe,Mujer,80+,49151
2018,82,Santa Fe,Varón,20 a 24,35277
2018,82,Santa Fe,Varón,25 a 29,136307
2018,82,Santa Fe,Varón,30 a 34,138757
2018,82,Santa Fe,Varón,35 a 39,132991
2018,82,Santa Fe,Varón,40 a 44,128932
2018,82,Santa Fe,Varón,45 a 49,116200
2018,82,Santa Fe,Varón,50 a 54,94918
2018,82,Santa Fe,Varón,55 a 59,86085
2018,82,Santa Fe,Varón,60 a 64,81102
2018,82,Santa Fe,Varón,65 a 69,72403
2018,82,Santa Fe,Varón,70 a 74,61285
2018,82,Santa Fe,Varón,75 a 79,46586
2018,82,Santa Fe,Varón,80+,32385
2018,86,Santiago del Estero,Mujer,20 a 24,11877
2018,86,Santiago del Estero,Mujer,25 a 29,45176
2018,86,Santiago del Estero,Mujer,30 a 34,38035
2018,86,Santiago del Estero,Mujer,35 a 39,32847
2018,86,Santiago del Estero,Mujer,40 a 44,33075
2018,86,Santiago del Estero,Mujer,45 a 49,30618
2018,86,Santiago del Estero,Mujer,50 a 54,24399
2018,86,Santiago del Estero,Mujer,55 a 59,20498
2018,86,Santiago del Estero,Mujer,60 a 64,19029
2018,86,Santiago del Estero,Mujer,65 a 69,17351
2018,86,Santiago del Estero,Mujer,70 a 74,14678
2018,86,Santiago del Estero,Mujer,75 a 79,11437
2018,86,Santiago del Estero,Mujer,80+,8651
2018,86,Santiago del Estero,Varón,20 a 24,6729
2018,86,Santiago del Estero,Varón,25 a 29,46906
2018,86,Santiago del Estero,Varón,30 a 34,37875
2018,86,Santiago del Estero,Varón,35 a 39,30965
2018,86,Santiago del Estero,Varón,40 a 44,30947
2018,86,Santiago del Estero,Varón,45 a 49,29336
2018,86,Santiago del Estero,Varón,50 a 54,24192
2018,86,Santiago del Estero,Varón,55 a 59,20641
2018,86,Santiago del Estero,Varón,60 a 64,18761
2018,86,Santiago del Estero,Varón,65 a 69,16897
2018,86,Santiago del Estero,Varón,70 a 74,13977
2018,86,Santiago del Estero,Varón,75 a 79,10031
2018,86,Santiago del Estero,Varón,80+,6705
2018,90,Tucumán,Mujer,20 a 24,21826
2018,90,Tucumán,Mujer,25 a 29,72852
2018,90,Tucumán,Mujer,30 a 34,68820
2018,90,Tucumán,Mujer,35 a 39,60385
2018,90,Tucumán,Mujer,40 a 44,58740
2018,90,Tucumán,Mujer,45 a 49,54449
2018,90,Tucumán,Mujer,50 a 54,43008
2018,90,Tucumán,Mujer,55 a 59,37716
2018,90,Tucumán,Mujer,60 a 64,36707
2018,90,Tucumán,Mujer,65 a 69,34746
2018,90,Tucumán,Mujer,70 a 74,29376
2018,90,Tucumán,Mujer,75 a 79,21980
2018,90,Tucumán,Mujer,80+,15483
2018,90,Tucumán,Varón,20 a 24,11667
2018,90,Tucumán,Varón,25 a 29,73930
2018,90,Tucumán,Varón,30 a 34,68273
2018,90,Tucumán,Varón,35 a 39,59259
2018,90,Tucumán,Varón,40 a 44,57184
2018,90,Tucumán,Varón,45 a 49,52360
2018,90,Tucumán,Varón,50 a 54,40917
2018,90,Tucumán,Varón,55 a 59,35365
2018,90,Tucumán,Varón,60 a 64,33320
2018,90,Tucumán,Varón,65 a 69,31296
2018,90,Tucumán,Varón,70 a 74,26141
2018,90,Tucumán,Varón,75 a 79,18147
2018,90,Tucumán,Varón,80+,11176
2018,94,Tierra del Fuego,Mujer,20 a 24,847
2018,94,Tierra del Fuego,Mujer,25 a 29,6376
2018,94,Tierra del Fuego,Mujer,30 a 34,6605
2018,94,Tierra del Fuego,Mujer,35 a 39,6902
2018,94,Tierra del Fuego,Mujer,40 a 44,6805
2018,94,Tierra del Fuego,Mujer,45 a 49,6040
2018,94,Tierra del Fuego,Mujer,50 a 54,4968
2018,94,Tierra del Fuego,Mujer,55 a 59,4418
2018,94,Tierra del Fuego,Mujer,60 a 64,3949
2018,94,Tierra del Fuego,Mujer,65 a 69,2877
2018,94,Tierra del Fuego,Mujer,70 a 74,1950
2018,94,Tierra del Fuego,Mujer,75 a 79,1217
2018,94,Tierra del Fuego,Mujer,80+,708
2018,94,Tierra del Fuego,Varón,20 a 24,480
2018,94,Tierra del Fuego,Varón,25 a 29,6775
2018,94,Tierra del Fuego,Varón,30 a 34,6798
2018,94,Tierra del Fuego,Varón,35 a 39,7363
2018,94,Tierra del Fuego,Varón,40 a 44,7352
2018,94,Tierra del Fuego,Varón,45 a 49,6268
2018,94,Tierra del Fuego,Varón,50 a 54,4928
2018,94,Tierra del Fuego,Varón,55 a 59,4421
2018,94,Tierra del Fuego,Varón,60 a 64,4183
2018,94,Tierra del Fuego,Varón,65 a 69,3148
2018,94,Tierra del Fuego,Varón,70 a 74,2034
2018,94,Tierra del Fuego,Varón,75 a 79,1161
2018,94,Tierra del Fuego,Varón,80+,584
