anio_enfr,prov_id,prov_nombre,reg_id,reg_nombre,grupo_edad_10,sexo,dm_total,dm_total_se,dm_total_cv,dm_prev,dm_prev_se,dm_prev_cv
2005,2,CABA,1,Gran Buenos Aires,20-29 años,Mujer,7193,4517.7,0.63,0.03,0.02,0.62
2005,2,CABA,1,Gran Buenos Aires,20-29 años,Varón,6343,3494.72,0.55,0.02,0.01,0.55
2005,2,CABA,1,Gran Buenos Aires,30-39 años,Mujer,8244,4595.68,0.56,0.03,0.02,0.55
2005,2,CABA,1,Gran Buenos Aires,30-39 años,Varón,7239,3484.41,0.48,0.04,0.02,0.47
2005,2,CABA,1,Gran Buenos Aires,40-49 años,Mujer,8240,3738.3,0.45,0.04,0.02,0.45
2005,2,CABA,1,Gran Buenos Aires,40-49 años,Varón,10161,4250.25,0.42,0.07,0.03,0.41
2005,2,CABA,1,Gran Buenos Aires,50-59 años,Mujer,6389,2770.95,0.43,0.03,0.01,0.43
2005,2,CABA,1,Gran Buenos Aires,50-59 años,Varón,18480,6645.65,0.36,0.14,0.05,0.34
2005,2,CABA,1,Gran Buenos Aires,60-69 años,Mujer,36196,11033.24,0.3,0.24,0.06,0.25
2005,2,CABA,1,Gran Buenos Aires,60-69 años,Varón,27458,7849.3,0.29,0.18,0.05,0.26
2005,2,CABA,1,Gran Buenos Aires,70-79 años,Mujer,13351,3817.26,0.29,0.12,0.03,0.27
2005,2,CABA,1,Gran Buenos Aires,70-79 años,Varón,20157,6128.23,0.3,0.24,0.06,0.27
2005,2,CABA,1,Gran Buenos Aires,80+ años,Mujer,7561,3509.13,0.46,0.1,0.04,0.44
2005,2,CABA,1,Gran Buenos Aires,80+ años,Varón,12788,5341.53,0.42,0.27,0.09,0.34
2005,6,Buenos Aires,1,Gran Buenos Aires,20-29 años,Mujer,9596,6788.67,0.71,0.01,0.01,0.7
2005,6,Buenos Aires,1,Gran Buenos Aires,20-29 años,Varón,13619,12131.01,0.89,0.02,0.02,0.88
2005,6,Buenos Aires,1,Gran Buenos Aires,30-39 años,Mujer,64137,19007.64,0.3,0.08,0.02,0.28
2005,6,Buenos Aires,1,Gran Buenos Aires,30-39 años,Varón,21291,9604.76,0.45,0.03,0.02,0.45
2005,6,Buenos Aires,1,Gran Buenos Aires,40-49 años,Mujer,18628,10043.06,0.54,0.03,0.02,0.53
2005,6,Buenos Aires,1,Gran Buenos Aires,40-49 años,Varón,35460,17422.88,0.49,0.07,0.03,0.47
2005,6,Buenos Aires,1,Gran Buenos Aires,50-59 años,Mujer,63660,20352.43,0.32,0.13,0.04,0.3
2005,6,Buenos Aires,1,Gran Buenos Aires,50-59 años,Varón,54718,18881.94,0.35,0.11,0.04,0.33
2005,6,Buenos Aires,1,Gran Buenos Aires,60-69 años,Mujer,77360,21720.5,0.28,0.2,0.05,0.25
2005,6,Buenos Aires,1,Gran Buenos Aires,60-69 años,Varón,65764,19139.54,0.29,0.19,0.05,0.26
2005,6,Buenos Aires,1,Gran Buenos Aires,70-79 años,Mujer,41365,16376.22,0.4,0.15,0.05,0.35
2005,6,Buenos Aires,1,Gran Buenos Aires,70-79 años,Varón,41409,16690.61,0.4,0.2,0.07,0.35
2005,6,Buenos Aires,1,Gran Buenos Aires,80+ años,Mujer,17685,8436.79,0.48,0.15,0.07,0.45
2005,6,Buenos Aires,1,Gran Buenos Aires,80+ años,Varón,24794,14006.5,0.56,0.34,0.17,0.49
2005,6,Buenos Aires,2,Pampeana,20-29 años,Mujer,12705,4732.81,0.37,0.04,0.01,0.37
2005,6,Buenos Aires,2,Pampeana,20-29 años,Varón,6727,3801.52,0.57,0.03,0.01,0.56
2005,6,Buenos Aires,2,Pampeana,30-39 años,Mujer,22423,6702.89,0.3,0.07,0.02,0.29
2005,6,Buenos Aires,2,Pampeana,30-39 años,Varón,8150,3835.79,0.47,0.03,0.02,0.47
2005,6,Buenos Aires,2,Pampeana,40-49 años,Mujer,23243,7906.2,0.34,0.08,0.03,0.32
2005,6,Buenos Aires,2,Pampeana,40-49 años,Varón,12962,5493.84,0.42,0.05,0.02,0.41
2005,6,Buenos Aires,2,Pampeana,50-59 años,Mujer,30021,9150.27,0.3,0.14,0.04,0.28
2005,6,Buenos Aires,2,Pampeana,50-59 años,Varón,27281,9870.45,0.36,0.11,0.04,0.34
2005,6,Buenos Aires,2,Pampeana,60-69 años,Mujer,37535,10720.56,0.29,0.2,0.05,0.25
2005,6,Buenos Aires,2,Pampeana,60-69 años,Varón,31753,9332.74,0.29,0.21,0.05,0.26
2005,6,Buenos Aires,2,Pampeana,70-79 años,Mujer,30761,8223.35,0.27,0.21,0.05,0.23
2005,6,Buenos Aires,2,Pampeana,70-79 años,Varón,17916,5410.35,0.3,0.13,0.04,0.29
2005,6,Buenos Aires,2,Pampeana,80+ años,Mujer,12564,5960.88,0.47,0.19,0.08,0.41
2005,6,Buenos Aires,2,Pampeana,80+ años,Varón,5808,3257.7,0.56,0.17,0.09,0.51
2005,10,Catamarca,3,Noroeste,20-29 años,Mujer,835,484.86,0.58,0.04,0.02,0.56
2005,10,Catamarca,3,Noroeste,20-29 años,Varón,587,277.83,0.47,0.03,0.01,0.47
2005,10,Catamarca,3,Noroeste,30-39 años,Mujer,1402,421.94,0.3,0.08,0.02,0.29
2005,10,Catamarca,3,Noroeste,30-39 años,Varón,824,292.71,0.36,0.04,0.01,0.35
2005,10,Catamarca,3,Noroeste,40-49 años,Mujer,1187,375.64,0.32,0.1,0.03,0.3
2005,10,Catamarca,3,Noroeste,40-49 años,Varón,448,228.17,0.51,0.04,0.02,0.5
2005,10,Catamarca,3,Noroeste,50-59 años,Mujer,1913,498.17,0.26,0.15,0.04,0.25
2005,10,Catamarca,3,Noroeste,50-59 años,Varón,1768,571.91,0.32,0.18,0.05,0.3
2005,10,Catamarca,3,Noroeste,60-69 años,Mujer,2191,564.28,0.26,0.3,0.07,0.23
2005,10,Catamarca,3,Noroeste,60-69 años,Varón,981,355.68,0.36,0.17,0.06,0.34
2005,10,Catamarca,3,Noroeste,70-79 años,Mujer,1078,355.7,0.33,0.3,0.08,0.28
2005,10,Catamarca,3,Noroeste,70-79 años,Varón,359,165.63,0.46,0.12,0.05,0.45
2005,10,Catamarca,3,Noroeste,80+ años,Mujer,18,18,1,0.01,0.01,1.02
2005,10,Catamarca,3,Noroeste,80+ años,Varón,34,34,1,0.04,0.04,1.02
2005,14,Córdoba,2,Pampeana,20-29 años,Mujer,11863,5457.45,0.46,0.05,0.02,0.45
2005,14,Córdoba,2,Pampeana,20-29 años,Varón,5391,4237.88,0.79,0.02,0.02,0.78
2005,14,Córdoba,2,Pampeana,30-39 años,Mujer,10977,3640.91,0.33,0.06,0.02,0.32
2005,14,Córdoba,2,Pampeana,30-39 años,Varón,12050,6477.73,0.54,0.1,0.05,0.5
2005,14,Córdoba,2,Pampeana,40-49 años,Mujer,12735,6352.36,0.5,0.07,0.03,0.47
2005,14,Córdoba,2,Pampeana,40-49 años,Varón,10662,4453.41,0.42,0.09,0.04,0.4
2005,14,Córdoba,2,Pampeana,50-59 años,Mujer,22265,7543.7,0.34,0.14,0.04,0.31
2005,14,Córdoba,2,Pampeana,50-59 años,Varón,15610,5629.3,0.36,0.14,0.05,0.33
2005,14,Córdoba,2,Pampeana,60-69 años,Mujer,27676,8348.05,0.3,0.24,0.06,0.25
2005,14,Córdoba,2,Pampeana,60-69 años,Varón,29389,8500.8,0.29,0.26,0.06,0.25
2005,14,Córdoba,2,Pampeana,70-79 años,Mujer,18233,4414.37,0.24,0.21,0.05,0.22
2005,14,Córdoba,2,Pampeana,70-79 años,Varón,12018,4639.09,0.39,0.17,0.06,0.35
2005,14,Córdoba,2,Pampeana,80+ años,Mujer,2564,1358.07,0.53,0.09,0.05,0.51
2005,14,Córdoba,2,Pampeana,80+ años,Varón,1469,924.14,0.63,0.08,0.05,0.65
2005,18,Corrientes,4,Noreste,20-29 años,Mujer,5472,2009.52,0.37,0.08,0.03,0.35
2005,18,Corrientes,4,Noreste,20-29 años,Varón,989,627.42,0.63,0.02,0.01,0.63
2005,18,Corrientes,4,Noreste,30-39 años,Mujer,2111,851,0.4,0.04,0.02,0.4
2005,18,Corrientes,4,Noreste,30-39 años,Varón,758,485.87,0.64,0.02,0.01,0.64
2005,18,Corrientes,4,Noreste,40-49 años,Mujer,2153,688.79,0.32,0.06,0.02,0.31
2005,18,Corrientes,4,Noreste,40-49 años,Varón,1988,788.08,0.4,0.05,0.02,0.39
2005,18,Corrientes,4,Noreste,50-59 años,Mujer,4756,1393.09,0.29,0.13,0.03,0.27
2005,18,Corrientes,4,Noreste,50-59 años,Varón,6026,1855.91,0.31,0.19,0.05,0.27
2005,18,Corrientes,4,Noreste,60-69 años,Mujer,5040,1292.11,0.26,0.22,0.05,0.23
2005,18,Corrientes,4,Noreste,60-69 años,Varón,2713,1033.32,0.38,0.17,0.06,0.35
2005,18,Corrientes,4,Noreste,70-79 años,Mujer,1505,622.8,0.41,0.15,0.06,0.39
2005,18,Corrientes,4,Noreste,70-79 años,Varón,3323,1107.66,0.33,0.31,0.09,0.29
2005,18,Corrientes,4,Noreste,80+ años,Mujer,0,0,NA,0,0,NA
2005,18,Corrientes,4,Noreste,80+ años,Varón,470,318.09,0.68,0.2,0.12,0.6
2005,22,Chaco,4,Noreste,20-29 años,Mujer,3264,1186.6,0.36,0.05,0.02,0.35
2005,22,Chaco,4,Noreste,20-29 años,Varón,1985,811.22,0.41,0.03,0.01,0.4
2005,22,Chaco,4,Noreste,30-39 años,Mujer,5531,1419.45,0.26,0.12,0.03,0.24
2005,22,Chaco,4,Noreste,30-39 años,Varón,1225,636.74,0.52,0.03,0.01,0.51
2005,22,Chaco,4,Noreste,40-49 años,Mujer,3847,917.78,0.24,0.09,0.02,0.23
2005,22,Chaco,4,Noreste,40-49 años,Varón,1931,717.34,0.37,0.05,0.02,0.36
2005,22,Chaco,4,Noreste,50-59 años,Mujer,4520,1451.05,0.32,0.15,0.04,0.29
2005,22,Chaco,4,Noreste,50-59 años,Varón,4534,1484.01,0.33,0.12,0.04,0.31
2005,22,Chaco,4,Noreste,60-69 años,Mujer,2767,807.53,0.29,0.15,0.04,0.27
2005,22,Chaco,4,Noreste,60-69 años,Varón,2664,889.06,0.33,0.16,0.05,0.31
2005,22,Chaco,4,Noreste,70-79 años,Mujer,5032,1423.29,0.28,0.25,0.06,0.24
2005,22,Chaco,4,Noreste,70-79 años,Varón,1781,587.74,0.33,0.19,0.07,0.35
2005,22,Chaco,4,Noreste,80+ años,Mujer,787,398.16,0.51,0.2,0.09,0.46
2005,22,Chaco,4,Noreste,80+ años,Varón,255,187.95,0.74,0.07,0.05,0.75
2005,26,Chubut,6,Patagónica,20-29 años,Mujer,1098,414.86,0.38,0.04,0.02,0.37
2005,26,Chubut,6,Patagónica,20-29 años,Varón,552,324.42,0.59,0.02,0.01,0.59
2005,26,Chubut,6,Patagónica,30-39 años,Mujer,3025,910.03,0.3,0.09,0.03,0.29
2005,26,Chubut,6,Patagónica,30-39 años,Varón,921,342.89,0.37,0.03,0.01,0.37
2005,26,Chubut,6,Patagónica,40-49 años,Mujer,2285,548.27,0.24,0.12,0.03,0.23
2005,26,Chubut,6,Patagónica,40-49 años,Varón,1949,620.13,0.32,0.09,0.03,0.31
2005,26,Chubut,6,Patagónica,50-59 años,Mujer,2475,597.62,0.24,0.12,0.03,0.24
2005,26,Chubut,6,Patagónica,50-59 años,Varón,3056,795.12,0.26,0.17,0.04,0.24
2005,26,Chubut,6,Patagónica,60-69 años,Mujer,2081,680.63,0.33,0.15,0.05,0.3
2005,26,Chubut,6,Patagónica,60-69 años,Varón,1436,415.33,0.29,0.1,0.03,0.31
2005,26,Chubut,6,Patagónica,70-79 años,Mujer,1710,404.47,0.24,0.25,0.06,0.23
2005,26,Chubut,6,Patagónica,70-79 años,Varón,1109,367.25,0.33,0.27,0.08,0.29
2005,26,Chubut,6,Patagónica,80+ años,Mujer,1122,584.38,0.52,0.31,0.12,0.39
2005,26,Chubut,6,Patagónica,80+ años,Varón,82,82,1,0.19,0.21,1.06
2005,30,Entre Ríos,2,Pampeana,20-29 años,Mujer,3298,1537.78,0.47,0.04,0.02,0.46
2005,30,Entre Ríos,2,Pampeana,20-29 años,Varón,577,408.83,0.71,0.01,0.01,0.71
2005,30,Entre Ríos,2,Pampeana,30-39 años,Mujer,3604,1328.86,0.37,0.06,0.02,0.36
2005,30,Entre Ríos,2,Pampeana,30-39 años,Varón,1065,663.34,0.62,0.02,0.01,0.62
2005,30,Entre Ríos,2,Pampeana,40-49 años,Mujer,1830,873.09,0.48,0.04,0.02,0.47
2005,30,Entre Ríos,2,Pampeana,40-49 años,Varón,1847,789.86,0.43,0.03,0.01,0.43
2005,30,Entre Ríos,2,Pampeana,50-59 años,Mujer,6341,2001.33,0.32,0.13,0.04,0.29
2005,30,Entre Ríos,2,Pampeana,50-59 años,Varón,8914,2678.34,0.3,0.17,0.05,0.27
2005,30,Entre Ríos,2,Pampeana,60-69 años,Mujer,5330,1562.45,0.29,0.13,0.04,0.28
2005,30,Entre Ríos,2,Pampeana,60-69 años,Varón,4061,1444.01,0.36,0.13,0.04,0.34
2005,30,Entre Ríos,2,Pampeana,70-79 años,Mujer,7808,2876.73,0.37,0.27,0.08,0.29
2005,30,Entre Ríos,2,Pampeana,70-79 años,Varón,4717,1791.03,0.38,0.19,0.06,0.34
2005,30,Entre Ríos,2,Pampeana,80+ años,Mujer,2383,1023.05,0.43,0.13,0.06,0.46
2005,30,Entre Ríos,2,Pampeana,80+ años,Varón,1101,860.08,0.78,0.2,0.14,0.7
2005,34,Formosa,4,Noreste,20-29 años,Mujer,1438,415.01,0.29,0.05,0.01,0.29
2005,34,Formosa,4,Noreste,20-29 años,Varón,177,125.21,0.71,0.01,0.01,0.71
2005,34,Formosa,4,Noreste,30-39 años,Mujer,761,265.93,0.35,0.03,0.01,0.35
2005,34,Formosa,4,Noreste,30-39 años,Varón,969,329.13,0.34,0.04,0.01,0.34
2005,34,Formosa,4,Noreste,40-49 años,Mujer,1842,501.86,0.27,0.1,0.03,0.26
2005,34,Formosa,4,Noreste,40-49 años,Varón,2256,749.9,0.33,0.11,0.04,0.31
2005,34,Formosa,4,Noreste,50-59 años,Mujer,2918,1183.81,0.41,0.2,0.07,0.34
2005,34,Formosa,4,Noreste,50-59 años,Varón,1380,439.26,0.32,0.09,0.03,0.31
2005,34,Formosa,4,Noreste,60-69 años,Mujer,2509,795.71,0.32,0.33,0.09,0.27
2005,34,Formosa,4,Noreste,60-69 años,Varón,655,274.61,0.42,0.11,0.05,0.43
2005,34,Formosa,4,Noreste,70-79 años,Mujer,1711,911.54,0.53,0.23,0.11,0.49
2005,34,Formosa,4,Noreste,70-79 años,Varón,135,89.02,0.66,0.04,0.03,0.69
2005,34,Formosa,4,Noreste,80+ años,Mujer,325,159.04,0.49,0.14,0.07,0.49
2005,34,Formosa,4,Noreste,80+ años,Varón,74,52.34,0.71,0.04,0.03,0.75
2005,38,Jujuy,3,Noroeste,20-29 años,Mujer,663,419.69,0.63,0.02,0.01,0.63
2005,38,Jujuy,3,Noroeste,20-29 años,Varón,0,0,NA,0,0,NA
2005,38,Jujuy,3,Noroeste,30-39 años,Mujer,1077,438.47,0.41,0.02,0.01,0.41
2005,38,Jujuy,3,Noroeste,30-39 años,Varón,509,291.81,0.57,0.02,0.01,0.57
2005,38,Jujuy,3,Noroeste,40-49 años,Mujer,1582,501.45,0.32,0.06,0.02,0.32
2005,38,Jujuy,3,Noroeste,40-49 años,Varón,752,380.8,0.51,0.03,0.02,0.51
2005,38,Jujuy,3,Noroeste,50-59 años,Mujer,1008,368.92,0.37,0.04,0.02,0.41
2005,38,Jujuy,3,Noroeste,50-59 años,Varón,2327,901.56,0.39,0.1,0.04,0.37
2005,38,Jujuy,3,Noroeste,60-69 años,Mujer,1174,403.48,0.34,0.1,0.03,0.34
2005,38,Jujuy,3,Noroeste,60-69 años,Varón,2773,796.21,0.29,0.18,0.05,0.27
2005,38,Jujuy,3,Noroeste,70-79 años,Mujer,667,268.6,0.4,0.07,0.03,0.41
2005,38,Jujuy,3,Noroeste,70-79 años,Varón,564,295.24,0.52,0.07,0.04,0.57
2005,38,Jujuy,3,Noroeste,80+ años,Mujer,289,149.48,0.52,0.1,0.05,0.51
2005,38,Jujuy,3,Noroeste,80+ años,Varón,214,151.38,0.71,0.09,0.06,0.71
2005,42,La Pampa,2,Pampeana,20-29 años,Mujer,709,272.06,0.38,0.05,0.02,0.38
2005,42,La Pampa,2,Pampeana,20-29 años,Varón,57,57,1,0,0,1
2005,42,La Pampa,2,Pampeana,30-39 años,Mujer,1878,640.44,0.34,0.1,0.03,0.32
2005,42,La Pampa,2,Pampeana,30-39 años,Varón,194,139.27,0.72,0.01,0.01,0.72
2005,42,La Pampa,2,Pampeana,40-49 años,Mujer,1129,332.67,0.29,0.1,0.03,0.28
2005,42,La Pampa,2,Pampeana,40-49 años,Varón,97,97,1,0.01,0.01,1
2005,42,La Pampa,2,Pampeana,50-59 años,Mujer,992,325.32,0.33,0.09,0.03,0.31
2005,42,La Pampa,2,Pampeana,50-59 años,Varón,1329,468.85,0.35,0.13,0.04,0.33
2005,42,La Pampa,2,Pampeana,60-69 años,Mujer,976,404.8,0.41,0.15,0.05,0.37
2005,42,La Pampa,2,Pampeana,60-69 años,Varón,790,323.26,0.41,0.15,0.06,0.38
2005,42,La Pampa,2,Pampeana,70-79 años,Mujer,598,217.78,0.36,0.12,0.04,0.34
2005,42,La Pampa,2,Pampeana,70-79 años,Varón,1239,448.71,0.36,0.24,0.07,0.31
2005,42,La Pampa,2,Pampeana,80+ años,Mujer,154,104.16,0.68,0.06,0.04,0.66
2005,42,La Pampa,2,Pampeana,80+ años,Varón,114,85.91,0.75,0.1,0.08,0.75
2005,46,La Rioja,3,Noroeste,20-29 años,Mujer,1266,428.36,0.34,0.05,0.02,0.33
2005,46,La Rioja,3,Noroeste,20-29 años,Varón,489,224.4,0.46,0.02,0.01,0.46
2005,46,La Rioja,3,Noroeste,30-39 años,Mujer,1443,407.46,0.28,0.08,0.02,0.27
2005,46,La Rioja,3,Noroeste,30-39 años,Varón,192,120.93,0.63,0.01,0.01,0.63
2005,46,La Rioja,3,Noroeste,40-49 años,Mujer,1741,437.98,0.25,0.14,0.03,0.23
2005,46,La Rioja,3,Noroeste,40-49 años,Varón,1187,377.03,0.32,0.09,0.03,0.3
2005,46,La Rioja,3,Noroeste,50-59 años,Mujer,2537,585.29,0.23,0.25,0.05,0.19
2005,46,La Rioja,3,Noroeste,50-59 años,Varón,1347,432.88,0.32,0.13,0.04,0.3
2005,46,La Rioja,3,Noroeste,60-69 años,Mujer,1116,369.27,0.33,0.17,0.05,0.3
2005,46,La Rioja,3,Noroeste,60-69 años,Varón,970,342.76,0.35,0.13,0.04,0.34
2005,46,La Rioja,3,Noroeste,70-79 años,Mujer,1124,381.63,0.34,0.32,0.08,0.26
2005,46,La Rioja,3,Noroeste,70-79 años,Varón,1116,384.97,0.34,0.49,0.11,0.22
2005,46,La Rioja,3,Noroeste,80+ años,Mujer,259,175.9,0.68,0.21,0.12,0.59
2005,46,La Rioja,3,Noroeste,80+ años,Varón,33,33,1,0.02,0.02,1.03
2005,50,Mendoza,5,Cuyo,20-29 años,Mujer,1586,912.4,0.58,0.02,0.01,0.57
2005,50,Mendoza,5,Cuyo,20-29 años,Varón,3334,1928.03,0.58,0.03,0.02,0.57
2005,50,Mendoza,5,Cuyo,30-39 años,Mujer,610,610,1,0.01,0.01,1
2005,50,Mendoza,5,Cuyo,30-39 años,Varón,499,354.98,0.71,0.01,0,0.71
2005,50,Mendoza,5,Cuyo,40-49 años,Mujer,6126,1635.64,0.27,0.08,0.02,0.26
2005,50,Mendoza,5,Cuyo,40-49 años,Varón,2946,1296.8,0.44,0.04,0.02,0.44
2005,50,Mendoza,5,Cuyo,50-59 años,Mujer,5773,2017.22,0.35,0.09,0.03,0.33
2005,50,Mendoza,5,Cuyo,50-59 años,Varón,9521,3096.51,0.33,0.14,0.04,0.3
2005,50,Mendoza,5,Cuyo,60-69 años,Mujer,8268,2573.71,0.31,0.14,0.04,0.28
2005,50,Mendoza,5,Cuyo,60-69 años,Varón,3386,1232.39,0.36,0.1,0.04,0.36
2005,50,Mendoza,5,Cuyo,70-79 años,Mujer,4397,1375.04,0.31,0.1,0.03,0.31
2005,50,Mendoza,5,Cuyo,70-79 años,Varón,4732,1587.2,0.34,0.22,0.07,0.3
2005,50,Mendoza,5,Cuyo,80+ años,Mujer,3399,1402.69,0.41,0.2,0.07,0.37
2005,50,Mendoza,5,Cuyo,80+ años,Varón,3413,1342.96,0.39,0.33,0.11,0.32
2005,54,Misiones,4,Noreste,20-29 años,Mujer,1131,591.79,0.52,0.02,0.01,0.52
2005,54,Misiones,4,Noreste,20-29 años,Varón,1057,545.62,0.52,0.02,0.01,0.51
2005,54,Misiones,4,Noreste,30-39 años,Mujer,3807,1110.2,0.29,0.07,0.02,0.28
2005,54,Misiones,4,Noreste,30-39 años,Varón,1085,493.6,0.45,0.03,0.01,0.45
2005,54,Misiones,4,Noreste,40-49 años,Mujer,2103,878.59,0.42,0.06,0.03,0.4
2005,54,Misiones,4,Noreste,40-49 años,Varón,2409,923.66,0.38,0.07,0.02,0.37
2005,54,Misiones,4,Noreste,50-59 años,Mujer,4012,1400.53,0.35,0.14,0.05,0.32
2005,54,Misiones,4,Noreste,50-59 años,Varón,3059,941.59,0.31,0.1,0.03,0.3
2005,54,Misiones,4,Noreste,60-69 años,Mujer,5126,1481.44,0.29,0.25,0.06,0.24
2005,54,Misiones,4,Noreste,60-69 años,Varón,2564,766.45,0.3,0.19,0.05,0.28
2005,54,Misiones,4,Noreste,70-79 años,Mujer,1063,498.5,0.47,0.1,0.04,0.45
2005,54,Misiones,4,Noreste,70-79 años,Varón,2067,794.8,0.38,0.15,0.06,0.37
2005,54,Misiones,4,Noreste,80+ años,Mujer,386,245.21,0.64,0.13,0.08,0.62
