anio_enfr,prov_id,prov_nombre,grupo_edad_5,sexo,dm_total,dm_total_se,dm_total_cv,dm_prev,dm_prev_se,dm_prev_cv,dm_prev_cv_cat
2005,58,Neuquén,65-69,Varón,560,290.83,0.52,0.2,0.09,0.46,Muy alta
2005,58,Neuquén,70-74,Mujer,884,342.89,0.39,0.21,0.08,0.37,Muy alta
2005,58,Neuquén,70-74,Varón,631,294.43,0.47,0.18,0.08,0.47,Muy alta
2005,58,Neuquén,75-79,Mujer,629,348.61,0.55,0.14,0.08,0.55,Muy alta
2005,58,Neuquén,75-79,Varón,466,258.82,0.56,0.17,0.09,0.53,Muy alta
2005,58,Neuquén,80+,Mujer,639,269.99,0.42,0.22,0.09,0.4,Muy alta
2005,58,Neuquén,80+,Varón,0,0,NA,0,0,NA,NA
2005,62,Río Negro,35-39,Mujer,1588,552.51,0.35,0.08,0.03,0.34,Muy alta
2005,62,Río Negro,35-39,Varón,176,176,1,0.01,0.01,1,Muy alta
2005,62,Río Negro,40-44,Mujer,1532,570.93,0.37,0.13,0.05,0.34,Muy alta
2005,62,Río Negro,40-44,Varón,1072,724.49,0.68,0.07,0.05,0.64,Muy alta
2005,62,Río Negro,45-49,Mujer,1469,573.19,0.39,0.12,0.04,0.36,Muy alta
2005,62,Río Negro,45-49,Varón,757,353.23,0.47,0.06,0.03,0.47,Muy alta
2005,62,Río Negro,50-54,Mujer,3028,834.56,0.28,0.21,0.05,0.24,Alta
2005,62,Río Negro,50-54,Varón,923,527.2,0.57,0.06,0.03,0.56,Muy alta
2005,62,Río Negro,55-59,Mujer,1606,506.66,0.32,0.14,0.04,0.31,Muy alta
2005,62,Río Negro,55-59,Varón,992,524.91,0.53,0.11,0.06,0.51,Muy alta
2005,62,Río Negro,60-64,Mujer,1869,847.29,0.45,0.22,0.08,0.38,Muy alta
2005,62,Río Negro,60-64,Varón,3157,1294.06,0.41,0.34,0.1,0.3,Alta
2005,62,Río Negro,65-69,Mujer,736,345.04,0.47,0.1,0.05,0.45,Muy alta
2005,62,Río Negro,65-69,Varón,1050,417.44,0.4,0.15,0.06,0.4,Muy alta
2005,62,Río Negro,70-74,Mujer,2122,740.02,0.35,0.35,0.09,0.27,Alta
2005,62,Río Negro,70-74,Varón,614,298.54,0.49,0.14,0.07,0.48,Muy alta
2005,62,Río Negro,75-79,Mujer,1232,554.14,0.45,0.28,0.1,0.37,Muy alta
2005,62,Río Negro,75-79,Varón,1180,485.34,0.41,0.35,0.11,0.32,Muy alta
2005,62,Río Negro,80+,Mujer,629,323,0.51,0.14,0.07,0.49,Muy alta
2005,62,Río Negro,80+,Varón,895,828.87,0.93,0.24,0.18,0.77,Muy alta
2005,66,Salta,35-39,Mujer,1105,936.85,0.85,0.03,0.03,0.83,Muy alta
2005,66,Salta,35-39,Varón,455,322.01,0.71,0.02,0.01,0.71,Muy alta
2005,66,Salta,40-44,Mujer,1458,686.98,0.47,0.07,0.03,0.46,Muy alta
2005,66,Salta,40-44,Varón,966,675.55,0.7,0.04,0.02,0.69,Muy alta
2005,66,Salta,45-49,Mujer,635,367.3,0.58,0.03,0.02,0.58,Muy alta
2005,66,Salta,45-49,Varón,1058,501.05,0.47,0.06,0.03,0.47,Muy alta
2005,66,Salta,50-54,Mujer,2484,850.26,0.34,0.12,0.04,0.35,Muy alta
2005,66,Salta,50-54,Varón,835,599.5,0.72,0.04,0.03,0.71,Muy alta
2005,66,Salta,55-59,Mujer,1536,656.65,0.43,0.08,0.03,0.43,Muy alta
2005,66,Salta,55-59,Varón,237,169.2,0.71,0.02,0.01,0.73,Muy alta
2005,66,Salta,60-64,Mujer,631,287.96,0.46,0.07,0.03,0.47,Muy alta
2005,66,Salta,60-64,Varón,1407,792.59,0.56,0.12,0.06,0.52,Muy alta
2005,66,Salta,65-69,Mujer,1000,431.86,0.43,0.09,0.04,0.43,Muy alta
2005,66,Salta,65-69,Varón,696,460.19,0.66,0.11,0.07,0.63,Muy alta
2005,66,Salta,70-74,Mujer,1110,474.6,0.43,0.12,0.05,0.42,Muy alta
2005,66,Salta,70-74,Varón,621,476.31,0.77,0.09,0.07,0.74,Muy alta
2005,66,Salta,75-79,Mujer,693,300.93,0.43,0.18,0.07,0.41,Muy alta
2005,66,Salta,75-79,Varón,1275,821.13,0.64,0.15,0.1,0.63,Muy alta
2005,66,Salta,80+,Mujer,1094,463.25,0.42,0.13,0.06,0.47,Muy alta
2005,66,Salta,80+,Varón,357,207.72,0.58,0.1,0.06,0.63,Muy alta
2005,70,San Juan,35-39,Mujer,2790,1044.08,0.37,0.13,0.05,0.34,Muy alta
2005,70,San Juan,35-39,Varón,1101,649.83,0.59,0.06,0.03,0.57,Muy alta
2005,70,San Juan,40-44,Mujer,1416,527.88,0.37,0.08,0.03,0.36,Muy alta
2005,70,San Juan,40-44,Varón,311,215.54,0.69,0.03,0.02,0.69,Muy alta
2005,70,San Juan,45-49,Mujer,962,471.41,0.49,0.08,0.04,0.47,Muy alta
2005,70,San Juan,45-49,Varón,669,351.55,0.53,0.05,0.03,0.52,Muy alta
2005,70,San Juan,50-54,Mujer,2290,792.01,0.35,0.14,0.04,0.32,Muy alta
2005,70,San Juan,50-54,Varón,850,582.91,0.69,0.05,0.04,0.67,Muy alta
2005,70,San Juan,55-59,Mujer,1928,788.99,0.41,0.15,0.06,0.37,Muy alta
2005,70,San Juan,55-59,Varón,987,603.21,0.61,0.1,0.06,0.58,Muy alta
2005,70,San Juan,60-64,Mujer,2029,749.31,0.37,0.17,0.06,0.34,Muy alta
2005,70,San Juan,60-64,Varón,2079,793.02,0.38,0.19,0.07,0.34,Muy alta
2005,70,San Juan,65-69,Mujer,1326,540.86,0.41,0.2,0.07,0.36,Muy alta
2005,70,San Juan,65-69,Varón,728,390.15,0.54,0.13,0.07,0.52,Muy alta
2005,70,San Juan,70-74,Mujer,1982,612.28,0.31,0.27,0.07,0.27,Alta
2005,70,San Juan,70-74,Varón,1419,688.43,0.49,0.38,0.13,0.36,Muy alta
2005,70,San Juan,75-79,Mujer,1555,758.98,0.49,0.24,0.1,0.41,Muy alta
2005,70,San Juan,75-79,Varón,1898,803.85,0.42,0.31,0.11,0.37,Muy alta
2005,70,San Juan,80+,Mujer,412,306,0.74,0.09,0.07,0.7,Muy alta
2005,70,San Juan,80+,Varón,1357,710.31,0.52,0.32,0.13,0.4,Muy alta
2005,74,San Luis,35-39,Mujer,1608,570.92,0.36,0.16,0.05,0.32,Muy alta
2005,74,San Luis,35-39,Varón,1150,457.16,0.4,0.09,0.03,0.38,Muy alta
2005,74,San Luis,40-44,Mujer,1371,427.95,0.31,0.12,0.04,0.3,Alta
2005,74,San Luis,40-44,Varón,450,327.57,0.73,0.05,0.04,0.7,Muy alta
2005,74,San Luis,45-49,Mujer,991,339.07,0.34,0.13,0.04,0.32,Muy alta
2005,74,San Luis,45-49,Varón,820,372.41,0.45,0.1,0.04,0.43,Muy alta
2005,74,San Luis,50-54,Mujer,1937,587.59,0.3,0.18,0.05,0.28,Alta
2005,74,San Luis,50-54,Varón,873,396.23,0.45,0.11,0.05,0.44,Muy alta
2005,74,San Luis,55-59,Mujer,1164,428.29,0.37,0.13,0.04,0.34,Muy alta
2005,74,San Luis,55-59,Varón,1227,511.83,0.42,0.16,0.06,0.38,Muy alta
2005,74,San Luis,60-64,Mujer,392,225.42,0.58,0.07,0.04,0.55,Muy alta
2005,74,San Luis,60-64,Varón,468,276.7,0.59,0.14,0.08,0.56,Muy alta
2005,74,San Luis,65-69,Mujer,516,214.56,0.42,0.13,0.05,0.41,Muy alta
2005,74,San Luis,65-69,Varón,1441,649.87,0.45,0.27,0.11,0.39,Muy alta
2005,74,San Luis,70-74,Mujer,450,194.96,0.43,0.09,0.04,0.43,Muy alta
2005,74,San Luis,70-74,Varón,282,180.17,0.64,0.1,0.06,0.63,Muy alta
2005,74,San Luis,75-79,Mujer,245,145.23,0.59,0.13,0.07,0.56,Muy alta
2005,74,San Luis,75-79,Varón,347,168.43,0.49,0.14,0.07,0.49,Muy alta
2005,74,San Luis,80+,Mujer,686,287.61,0.42,0.21,0.08,0.38,Muy alta
2005,74,San Luis,80+,Varón,0,0,NA,0,0,NA,NA
2005,78,Santa Cruz,35-39,Mujer,242,111.3,0.46,0.04,0.02,0.46,Muy alta
2005,78,Santa Cruz,35-39,Varón,162,143.4,0.89,0.03,0.02,0.88,Muy alta
2005,78,Santa Cruz,40-44,Mujer,818,295.37,0.36,0.14,0.05,0.34,Muy alta
2005,78,Santa Cruz,40-44,Varón,591,231.1,0.39,0.09,0.03,0.38,Muy alta
2005,78,Santa Cruz,45-49,Mujer,689,256.16,0.37,0.16,0.05,0.34,Muy alta
2005,78,Santa Cruz,45-49,Varón,565,306.24,0.54,0.11,0.06,0.5,Muy alta
2005,78,Santa Cruz,50-54,Mujer,939,319.56,0.34,0.2,0.06,0.3,Alta
2005,78,Santa Cruz,50-54,Varón,995,350.88,0.35,0.15,0.05,0.33,Muy alta
2005,78,Santa Cruz,55-59,Mujer,298,144.57,0.49,0.1,0.05,0.47,Muy alta
2005,78,Santa Cruz,55-59,Varón,506,251.98,0.5,0.16,0.07,0.45,Muy alta
2005,78,Santa Cruz,60-64,Mujer,446,154.91,0.35,0.14,0.05,0.34,Muy alta
2005,78,Santa Cruz,60-64,Varón,483,235.19,0.49,0.16,0.07,0.44,Muy alta
2005,78,Santa Cruz,65-69,Mujer,593,273.38,0.46,0.21,0.08,0.4,Muy alta
2005,78,Santa Cruz,65-69,Varón,289,114.45,0.4,0.12,0.05,0.41,Muy alta
2005,78,Santa Cruz,70-74,Mujer,344,160.63,0.47,0.17,0.07,0.43,Muy alta
2005,78,Santa Cruz,70-74,Varón,56,56,1,0.1,0.09,0.95,Muy alta
2005,78,Santa Cruz,75-79,Mujer,103,63.28,0.61,0.1,0.06,0.66,Muy alta
2005,78,Santa Cruz,75-79,Varón,121,74.31,0.61,0.22,0.12,0.55,Muy alta
2005,78,Santa Cruz,80+,Mujer,82,49.11,0.6,0.15,0.09,0.61,Muy alta
2005,78,Santa Cruz,80+,Varón,0,0,NA,0,0,NA,NA
2005,82,Santa Fe,35-39,Mujer,4414,2559.25,0.58,0.05,0.03,0.56,Muy alta
2005,82,Santa Fe,35-39,Varón,761,602.41,0.79,0.01,0.01,0.8,Muy alta
2005,82,Santa Fe,40-44,Mujer,2983,1406.31,0.47,0.04,0.02,0.47,Muy alta
2005,82,Santa Fe,40-44,Varón,3989,1882.65,0.47,0.05,0.02,0.47,Muy alta
2005,82,Santa Fe,45-49,Mujer,2958,1467.17,0.5,0.05,0.02,0.49,Muy alta
2005,82,Santa Fe,45-49,Varón,4262,2330.52,0.55,0.05,0.03,0.54,Muy alta
2005,82,Santa Fe,50-54,Mujer,9864,4025.51,0.41,0.14,0.05,0.38,Muy alta
2005,82,Santa Fe,50-54,Varón,17012,5911.13,0.35,0.22,0.07,0.32,Muy alta
2005,82,Santa Fe,55-59,Mujer,9692,3385.07,0.35,0.14,0.05,0.33,Muy alta
2005,82,Santa Fe,55-59,Varón,12160,5563.21,0.46,0.22,0.09,0.4,Muy alta
2005,82,Santa Fe,60-64,Mujer,6859,2515.08,0.37,0.12,0.04,0.35,Muy alta
2005,82,Santa Fe,60-64,Varón,14461,5448.43,0.38,0.29,0.09,0.31,Muy alta
2005,82,Santa Fe,65-69,Mujer,13748,4450.02,0.32,0.24,0.07,0.28,Alta
2005,82,Santa Fe,65-69,Varón,12742,5701.07,0.45,0.3,0.1,0.35,Muy alta
2005,82,Santa Fe,70-74,Mujer,4710,1978.56,0.42,0.08,0.03,0.42,Muy alta
2005,82,Santa Fe,70-74,Varón,330,330,1,0.01,0.01,1.02,Muy alta
2005,82,Santa Fe,75-79,Mujer,1960,1103.02,0.56,0.05,0.03,0.56,Muy alta
2005,82,Santa Fe,75-79,Varón,7199,3776.12,0.52,0.25,0.11,0.46,Muy alta
2005,82,Santa Fe,80+,Mujer,2750,1366.09,0.5,0.06,0.03,0.49,Muy alta
2005,82,Santa Fe,80+,Varón,1164,587.28,0.5,0.11,0.06,0.52,Muy alta
2005,86,Santiago del Estero,35-39,Mujer,1109,394.69,0.36,0.06,0.02,0.35,Muy alta
2005,86,Santiago del Estero,35-39,Varón,1420,552.39,0.39,0.1,0.04,0.37,Muy alta
2005,86,Santiago del Estero,40-44,Mujer,1196,471.15,0.39,0.09,0.03,0.38,Muy alta
2005,86,Santiago del Estero,40-44,Varón,840,412.96,0.49,0.06,0.03,0.48,Muy alta
2005,86,Santiago del Estero,45-49,Mujer,1745,558.86,0.32,0.15,0.05,0.3,Alta
2005,86,Santiago del Estero,45-49,Varón,1268,588.72,0.46,0.11,0.05,0.43,Muy alta
2005,86,Santiago del Estero,50-54,Mujer,1483,735.21,0.5,0.13,0.06,0.45,Muy alta
2005,86,Santiago del Estero,50-54,Varón,2669,859.3,0.32,0.18,0.05,0.29,Alta
2005,86,Santiago del Estero,55-59,Mujer,2243,710.06,0.32,0.18,0.05,0.29,Alta
2005,86,Santiago del Estero,55-59,Varón,1245,435.43,0.35,0.18,0.06,0.33,Muy alta
2005,86,Santiago del Estero,60-64,Mujer,599,371.96,0.62,0.09,0.05,0.59,Muy alta
2005,86,Santiago del Estero,60-64,Varón,1963,772.92,0.39,0.3,0.09,0.32,Muy alta
2005,86,Santiago del Estero,65-69,Mujer,1427,705.84,0.49,0.21,0.09,0.43,Muy alta
2005,86,Santiago del Estero,65-69,Varón,1892,662.94,0.35,0.31,0.09,0.3,Alta
2005,86,Santiago del Estero,70-74,Mujer,1082,353.99,0.33,0.17,0.05,0.31,Muy alta
2005,86,Santiago del Estero,70-74,Varón,1038,449.08,0.43,0.34,0.12,0.35,Muy alta
2005,86,Santiago del Estero,75-79,Mujer,211,109.16,0.52,0.05,0.03,0.53,Muy alta
2005,86,Santiago del Estero,75-79,Varón,935,390.04,0.42,0.32,0.11,0.33,Muy alta
2005,86,Santiago del Estero,80+,Mujer,409,225.86,0.55,0.08,0.04,0.55,Muy alta
2005,86,Santiago del Estero,80+,Varón,318,204.41,0.64,0.09,0.06,0.63,Muy alta
2005,90,Tucumán,35-39,Mujer,4155,1755.8,0.42,0.11,0.04,0.39,Muy alta
2005,90,Tucumán,35-39,Varón,314,314,1,0.02,0.02,1,Muy alta
2005,90,Tucumán,40-44,Mujer,1256,783.79,0.62,0.04,0.03,0.61,Muy alta
2005,90,Tucumán,40-44,Varón,864,667.41,0.77,0.03,0.02,0.77,Muy alta
2005,90,Tucumán,45-49,Mujer,1612,734.18,0.46,0.06,0.03,0.45,Muy alta
2005,90,Tucumán,45-49,Varón,1668,894.48,0.54,0.07,0.03,0.52,Muy alta
2005,90,Tucumán,50-54,Mujer,3760,1324.23,0.35,0.11,0.04,0.33,Muy alta
2005,90,Tucumán,50-54,Varón,789,599.16,0.76,0.02,0.02,0.76,Muy alta
2005,90,Tucumán,55-59,Mujer,4778,1704.46,0.36,0.22,0.07,0.3,Alta
2005,90,Tucumán,55-59,Varón,2684,1133.39,0.42,0.13,0.05,0.41,Muy alta
2005,90,Tucumán,60-64,Mujer,5667,1684.32,0.3,0.36,0.08,0.22,Alta
2005,90,Tucumán,60-64,Varón,5181,1676.69,0.32,0.27,0.08,0.28,Alta
2005,90,Tucumán,65-69,Mujer,3092,1457.07,0.47,0.24,0.09,0.39,Muy alta
2005,90,Tucumán,65-69,Varón,1815,822.52,0.45,0.17,0.07,0.45,Muy alta
2005,90,Tucumán,70-74,Mujer,2210,1343.85,0.61,0.12,0.07,0.56,Muy alta
2005,90,Tucumán,70-74,Varón,1085,854.77,0.79,0.1,0.08,0.74,Muy alta
2005,90,Tucumán,75-79,Mujer,411,299.26,0.73,0.06,0.04,0.73,Muy alta
2005,90,Tucumán,75-79,Varón,767,606.2,0.79,0.09,0.07,0.76,Muy alta
2005,90,Tucumán,80+,Mujer,1472,902.46,0.61,0.13,0.07,0.57,Muy alta
2005,90,Tucumán,80+,Varón,1396,1010.59,0.72,0.24,0.15,0.63,Muy alta
2005,94,Tierra del Fuego,35-39,Mujer,556,216.16,0.39,0.11,0.04,0.36,Muy alta
2005,94,Tierra del Fuego,35-39,Varón,347,167.09,0.48,0.08,0.03,0.46,Muy alta
2005,94,Tierra del Fuego,40-44,Mujer,576,190.45,0.33,0.12,0.04,0.31,Muy alta
2005,94,Tierra del Fuego,40-44,Varón,280,142.88,0.51,0.07,0.03,0.49,Muy alta
2005,94,Tierra del Fuego,45-49,Mujer,345,126.32,0.37,0.1,0.04,0.35,Muy alta
2005,94,Tierra del Fuego,45-49,Varón,242,137.77,0.57,0.08,0.04,0.54,Muy alta
2005,94,Tierra del Fuego,50-54,Mujer,586,192.78,0.33,0.22,0.06,0.3,Alta
2005,94,Tierra del Fuego,50-54,Varón,274,128.64,0.47,0.08,0.04,0.46,Muy alta
2005,94,Tierra del Fuego,55-59,Mujer,248,132.79,0.54,0.15,0.07,0.49,Muy alta
2005,94,Tierra del Fuego,55-59,Varón,69,51,0.74,0.06,0.04,0.74,Muy alta
2005,94,Tierra del Fuego,60-64,Mujer,195,94.17,0.48,0.21,0.09,0.44,Muy alta
2005,94,Tierra del Fuego,60-64,Varón,182,102.26,0.56,0.23,0.11,0.49,Muy alta
2005,94,Tierra del Fuego,65-69,Mujer,75,53.07,0.71,0.13,0.09,0.69,Muy alta
2005,94,Tierra del Fuego,65-69,Varón,129,93.81,0.73,0.28,0.16,0.58,Muy alta
2005,94,Tierra del Fuego,70-74,Mujer,82,49.7,0.61,0.21,0.12,0.6,Muy alta
2005,94,Tierra del Fuego,70-74,Varón,114,58.39,0.51,0.22,0.12,0.55,Muy alta
2005,94,Tierra del Fuego,75-79,Mujer,0,0,NA,0,0,NA,NA
2005,94,Tierra del Fuego,75-79,Varón,55,55,1,0.28,0.22,0.81,Muy alta
2005,94,Tierra del Fuego,80+,Mujer,17,17,1,0.07,0.07,1.06,Muy alta
2005,94,Tierra del Fuego,80+,Varón,50,50,1,0.25,0.23,0.92,Muy alta
2009,2,CABA,35-39,Mujer,8892,4635.82,0.52,0.06,0.03,0.5,Muy alta
2009,2,CABA,35-39,Varón,4919,3478.28,0.71,0.05,0.04,0.69,Muy alta
2009,2,CABA,40-44,Mujer,4114,2513.72,0.61,0.04,0.02,0.61,Muy alta
2009,2,CABA,40-44,Varón,0,0,NA,0,0,NA,NA
2009,2,CABA,45-49,Mujer,9631,6313.15,0.66,0.1,0.06,0.61,Muy alta
2009,2,CABA,45-49,Varón,14415,6945.56,0.48,0.17,0.07,0.43,Muy alta
2009,2,CABA,50-54,Mujer,5933,4359.94,0.73,0.05,0.04,0.72,Muy alta
2009,2,CABA,50-54,Varón,5978,3247.76,0.54,0.09,0.05,0.53,Muy alta
2009,2,CABA,55-59,Mujer,7004,3697.15,0.53,0.07,0.04,0.52,Muy alta
2009,2,CABA,55-59,Varón,7036,4495.61,0.64,0.1,0.06,0.6,Muy alta
2009,2,CABA,60-64,Mujer,16062,5600.39,0.35,0.2,0.06,0.32,Muy alta
2009,2,CABA,60-64,Varón,6304,3797.41,0.6,0.08,0.05,0.58,Muy alta
2009,2,CABA,65-69,Mujer,10988,6113.78,0.56,0.13,0.07,0.51,Muy alta
2009,2,CABA,65-69,Varón,5724,3328.34,0.58,0.1,0.05,0.56,Muy alta
2009,2,CABA,70-74,Mujer,7397,4282.67,0.58,0.13,0.07,0.53,Muy alta
2009,2,CABA,70-74,Varón,16178,6318.92,0.39,0.34,0.1,0.31,Muy alta
2009,2,CABA,75-79,Mujer,4299,1933.9,0.45,0.08,0.03,0.45,Muy alta
2009,2,CABA,75-79,Varón,1166,1166,1,0.03,0.03,1.02,Muy alta
2009,2,CABA,80+,Mujer,10421,4514.2,0.43,0.17,0.07,0.4,Muy alta
2009,2,CABA,80+,Varón,12390,5305.57,0.43,0.23,0.09,0.38,Muy alta
2009,6,Buenos Aires,35-39,Mujer,56880,12138.06,0.21,0.11,0.02,0.2,Moderada
2009,6,Buenos Aires,35-39,Varón,16827,5662.59,0.34,0.04,0.01,0.33,Muy alta
2009,6,Buenos Aires,40-44,Mujer,53246,12257.88,0.23,0.11,0.02,0.22,Alta
2009,6,Buenos Aires,40-44,Varón,18271,6066.44,0.33,0.05,0.02,0.33,Muy alta
2009,6,Buenos Aires,45-49,Mujer,31364,7786.89,0.25,0.08,0.02,0.24,Alta
2009,6,Buenos Aires,45-49,Varón,20939,7380.71,0.35,0.06,0.02,0.34,Muy alta
2009,6,Buenos Aires,50-54,Mujer,52550,11226.35,0.21,0.14,0.03,0.2,Moderada
2009,6,Buenos Aires,50-54,Varón,39732,10216.36,0.26,0.11,0.03,0.24,Alta
2009,6,Buenos Aires,55-59,Mujer,43509,11111.44,0.26,0.11,0.03,0.24,Alta
2009,6,Buenos Aires,55-59,Varón,51930,12420.06,0.24,0.14,0.03,0.22,Alta
2009,6,Buenos Aires,60-64,Mujer,90740,14631.3,0.16,0.25,0.03,0.14,Moderada
2009,6,Buenos Aires,60-64,Varón,85305,16509.63,0.19,0.25,0.04,0.16,Moderada
2009,6,Buenos Aires,65-69,Mujer,42867,9932.88,0.23,0.13,0.03,0.22,Alta
2009,6,Buenos Aires,65-69,Varón,36400,9543.83,0.26,0.18,0.04,0.24,Alta
2009,6,Buenos Aires,70-74,Mujer,58311,10346.36,0.18,0.22,0.04,0.16,Moderada
2009,6,Buenos Aires,70-74,Varón,45583,9707.97,0.21,0.23,0.04,0.19,Moderada
2009,6,Buenos Aires,75-79,Mujer,32689,8421.14,0.26,0.21,0.05,0.22,Alta
2009,6,Buenos Aires,75-79,Varón,35635,10361.86,0.29,0.26,0.06,0.25,Alta
2009,6,Buenos Aires,80+,Mujer,28723,6991.19,0.24,0.15,0.03,0.23,Alta
2009,6,Buenos Aires,80+,Varón,20690,6290.58,0.3,0.18,0.05,0.28,Alta
2009,10,Catamarca,35-39,Mujer,387,234.87,0.61,0.05,0.03,0.59,Muy alta
2009,10,Catamarca,35-39,Varón,0,0,NA,0,0,NA,NA
2009,10,Catamarca,40-44,Mujer,641,283.89,0.44,0.08,0.03,0.44,Muy alta
2009,10,Catamarca,40-44,Varón,253,150.72,0.6,0.04,0.02,0.59,Muy alta
2009,10,Catamarca,45-49,Mujer,668,311.07,0.47,0.08,0.04,0.45,Muy alta
2009,10,Catamarca,45-49,Varón,606,280.46,0.46,0.07,0.03,0.45,Muy alta
2009,10,Catamarca,50-54,Mujer,1238,392.36,0.32,0.13,0.04,0.31,Muy alta
2009,10,Catamarca,50-54,Varón,514,341.39,0.66,0.09,0.05,0.63,Muy alta
2009,10,Catamarca,55-59,Mujer,2095,882.73,0.42,0.34,0.1,0.31,Muy alta
2009,10,Catamarca,55-59,Varón,1559,555.59,0.36,0.24,0.07,0.31,Muy alta
2009,10,Catamarca,60-64,Mujer,1948,643.27,0.33,0.29,0.08,0.27,Alta
2009,10,Catamarca,60-64,Varón,752,348.07,0.46,0.18,0.08,0.43,Muy alta
2009,10,Catamarca,65-69,Mujer,987,430.59,0.44,0.33,0.12,0.35,Muy alta
2009,10,Catamarca,65-69,Varón,1247,531.48,0.43,0.47,0.14,0.3,Alta
2009,10,Catamarca,70-74,Mujer,997,363.05,0.36,0.28,0.09,0.33,Muy alta
2009,10,Catamarca,70-74,Varón,56,56,1,0.03,0.03,1.01,Muy alta
2009,10,Catamarca,75-79,Mujer,465,273.58,0.59,0.23,0.12,0.51,Muy alta
2009,10,Catamarca,75-79,Varón,124,124,1,0.1,0.09,0.96,Muy alta
2009,10,Catamarca,80+,Mujer,273,144.35,0.53,0.15,0.08,0.55,Muy alta
2009,10,Catamarca,80+,Varón,120,120,1,0.06,0.06,0.98,Muy alta
2009,14,Córdoba,35-39,Mujer,7544,2935.22,0.39,0.1,0.04,0.37,Muy alta
2009,14,Córdoba,35-39,Varón,5231,2004.44,0.38,0.06,0.02,0.38,Muy alta
2009,14,Córdoba,40-44,Mujer,9600,3306.16,0.34,0.12,0.04,0.32,Muy alta
2009,14,Córdoba,40-44,Varón,3397,2046.98,0.6,0.05,0.03,0.59,Muy alta
2009,14,Córdoba,45-49,Mujer,9091,3262.16,0.36,0.1,0.03,0.34,Muy alta
2009,14,Córdoba,45-49,Varón,7272,2716.28,0.37,0.1,0.04,0.36,Muy alta
2009,14,Córdoba,50-54,Mujer,8391,2996.97,0.36,0.1,0.03,0.35,Muy alta
2009,14,Córdoba,50-54,Varón,8560,3586.46,0.42,0.13,0.05,0.39,Muy alta
2009,14,Córdoba,55-59,Mujer,8942,2980.98,0.33,0.09,0.03,0.32,Muy alta
2009,14,Córdoba,55-59,Varón,8784,2911.15,0.33,0.13,0.04,0.33,Muy alta
2009,14,Córdoba,60-64,Mujer,11393,3117.2,0.27,0.16,0.04,0.26,Alta
2009,14,Córdoba,60-64,Varón,10610,3894.53,0.37,0.19,0.06,0.34,Muy alta
2009,14,Córdoba,65-69,Mujer,10055,3010.25,0.3,0.16,0.05,0.28,Alta
2009,14,Córdoba,65-69,Varón,9619,3773.96,0.39,0.18,0.06,0.35,Muy alta
2009,14,Córdoba,70-74,Mujer,4624,1635.39,0.35,0.11,0.04,0.35,Muy alta
2009,14,Córdoba,70-74,Varón,10962,3953.37,0.36,0.24,0.07,0.31,Muy alta
2009,14,Córdoba,75-79,Mujer,6341,1926.8,0.3,0.15,0.04,0.29,Alta
2009,14,Córdoba,75-79,Varón,6758,3044.73,0.45,0.3,0.11,0.36,Muy alta
2009,14,Córdoba,80+,Mujer,16047,4296.29,0.27,0.3,0.07,0.22,Alta
2009,14,Córdoba,80+,Varón,5262,2173.56,0.41,0.2,0.07,0.38,Muy alta
2009,18,Corrientes,35-39,Mujer,1579,700.48,0.44,0.05,0.02,0.44,Muy alta
2009,18,Corrientes,35-39,Varón,152,152,1,0.01,0.01,1.01,Muy alta
2009,18,Corrientes,40-44,Mujer,2030,792.58,0.39,0.08,0.03,0.38,Muy alta
2009,18,Corrientes,40-44,Varón,0,0,NA,0,0,NA,NA
2009,18,Corrientes,45-49,Mujer,5208,3328.47,0.64,0.22,0.11,0.52,Muy alta
2009,18,Corrientes,45-49,Varón,2628,1106.4,0.42,0.13,0.05,0.4,Muy alta
2009,18,Corrientes,50-54,Mujer,5800,1995.85,0.34,0.25,0.07,0.29,Alta
2009,18,Corrientes,50-54,Varón,0,0,NA,0,0,NA,NA
2009,18,Corrientes,55-59,Mujer,4774,1792.19,0.38,0.24,0.08,0.32,Muy alta
2009,18,Corrientes,55-59,Varón,3968,1559.81,0.39,0.21,0.07,0.35,Muy alta
2009,18,Corrientes,60-64,Mujer,2744,1015.82,0.37,0.15,0.05,0.36,Muy alta
2009,18,Corrientes,60-64,Varón,1016,705.51,0.69,0.12,0.08,0.66,Muy alta
2009,18,Corrientes,65-69,Mujer,3673,1519.01,0.41,0.33,0.11,0.33,Muy alta
2009,18,Corrientes,65-69,Varón,2082,1204.27,0.58,0.18,0.09,0.52,Muy alta
2009,18,Corrientes,70-74,Mujer,2353,1068.36,0.45,0.3,0.11,0.37,Muy alta
2009,18,Corrientes,70-74,Varón,1297,775.89,0.6,0.21,0.11,0.54,Muy alta
2009,18,Corrientes,75-79,Mujer,2614,1068.68,0.41,0.37,0.12,0.33,Muy alta
2009,18,Corrientes,75-79,Varón,1836,968.02,0.53,0.29,0.13,0.44,Muy alta
2009,18,Corrientes,80+,Mujer,651,405.48,0.62,0.13,0.08,0.61,Muy alta
2009,18,Corrientes,80+,Varón,0,0,NA,0,0,NA,NA
2009,22,Chaco,35-39,Mujer,1666,848.94,0.51,0.07,0.04,0.49,Muy alta
2009,22,Chaco,35-39,Varón,1211,717.26,0.59,0.05,0.03,0.58,Muy alta
2009,22,Chaco,40-44,Mujer,1105,614.97,0.56,0.04,0.02,0.55,Muy alta
