anio_enfr,anio,prov_id,prov_nombre,grupo_edad_5,grupo_edad_10,sexo,proy_pob
2005,2005,62,Río Negro,75-79 años,70-79 años,Varón,4113
2005,2005,62,Río Negro,80+ años,80+ años,Mujer,4772
2005,2005,62,Río Negro,80+ años,80+ años,Varón,3296
2005,2005,66,Salta,20-24 años,20-29 años,Mujer,52234
2005,2005,66,Salta,20-24 años,20-29 años,Varón,52779
2005,2005,66,Salta,25-29 años,20-29 años,Mujer,47645
2005,2005,66,Salta,25-29 años,20-29 años,Varón,46217
2005,2005,66,Salta,30-34 años,30-39 años,Mujer,39686
2005,2005,66,Salta,30-34 años,30-39 años,Varón,38395
2005,2005,66,Salta,35-39 años,30-39 años,Mujer,33958
2005,2005,66,Salta,35-39 años,30-39 años,Varón,33750
2005,2005,66,Salta,40-44 años,40-49 años,Mujer,31131
2005,2005,66,Salta,40-44 años,40-49 años,Varón,30737
2005,2005,66,Salta,45-49 años,40-49 años,Mujer,27605
2005,2005,66,Salta,45-49 años,40-49 años,Varón,26582
2005,2005,66,Salta,50-54 años,50-59 años,Mujer,25022
2005,2005,66,Salta,50-54 años,50-59 años,Varón,24328
2005,2005,66,Salta,55-59 años,50-59 años,Mujer,20491
2005,2005,66,Salta,55-59 años,50-59 años,Varón,19383
2005,2005,66,Salta,60-64 años,60-69 años,Mujer,15975
2005,2005,66,Salta,60-64 años,60-69 años,Varón,15295
2005,2005,66,Salta,65-69 años,60-69 años,Mujer,13323
2005,2005,66,Salta,65-69 años,60-69 años,Varón,12423
2005,2005,66,Salta,70-74 años,70-79 años,Mujer,10613
2005,2005,66,Salta,70-74 años,70-79 años,Varón,9361
2005,2005,66,Salta,75-79 años,70-79 años,Mujer,7857
2005,2005,66,Salta,75-79 años,70-79 años,Varón,6517
2005,2005,66,Salta,80+ años,80+ años,Mujer,7296
2005,2005,66,Salta,80+ años,80+ años,Varón,4826
2005,2005,70,San Juan,20-24 años,20-29 años,Mujer,27986
2005,2005,70,San Juan,20-24 años,20-29 años,Varón,28611
2005,2005,70,San Juan,25-29 años,20-29 años,Mujer,27295
2005,2005,70,San Juan,25-29 años,20-29 años,Varón,28016
2005,2005,70,San Juan,30-34 años,30-39 años,Mujer,23756
2005,2005,70,San Juan,30-34 años,30-39 años,Varón,23659
2005,2005,70,San Juan,35-39 años,30-39 años,Mujer,20091
2005,2005,70,San Juan,35-39 años,30-39 años,Varón,19431
2005,2005,70,San Juan,40-44 años,40-49 años,Mujer,18492
2005,2005,70,San Juan,40-44 años,40-49 años,Varón,17774
2005,2005,70,San Juan,45-49 años,40-49 años,Mujer,18243
2005,2005,70,San Juan,45-49 años,40-49 años,Varón,16187
2005,2005,70,San Juan,50-54 años,50-59 años,Mujer,17260
2005,2005,70,San Juan,50-54 años,50-59 años,Varón,15683
2005,2005,70,San Juan,55-59 años,50-59 años,Mujer,15241
2005,2005,70,San Juan,55-59 años,50-59 años,Varón,13806
2005,2005,70,San Juan,60-64 años,60-69 años,Mujer,12356
2005,2005,70,San Juan,60-64 años,60-69 años,Varón,10958
2005,2005,70,San Juan,65-69 años,60-69 años,Mujer,10201
2005,2005,70,San Juan,65-69 años,60-69 años,Varón,8285
2005,2005,70,San Juan,70-74 años,70-79 años,Mujer,8342
2005,2005,70,San Juan,70-74 años,70-79 años,Varón,6560
2005,2005,70,San Juan,75-79 años,70-79 años,Mujer,6607
2005,2005,70,San Juan,75-79 años,70-79 años,Varón,4791
2005,2005,70,San Juan,80+ años,80+ años,Mujer,6060
2005,2005,70,San Juan,80+ años,80+ años,Varón,3745
2005,2005,74,San Luis,20-24 años,20-29 años,Mujer,16243
2005,2005,74,San Luis,20-24 años,20-29 años,Varón,16871
2005,2005,74,San Luis,25-29 años,20-29 años,Mujer,16916
2005,2005,74,San Luis,25-29 años,20-29 años,Varón,17269
2005,2005,74,San Luis,30-34 años,30-39 años,Mujer,14006
2005,2005,74,San Luis,30-34 años,30-39 años,Varón,14518
2005,2005,74,San Luis,35-39 años,30-39 años,Mujer,12529
2005,2005,74,San Luis,35-39 años,30-39 años,Varón,13288
2005,2005,74,San Luis,40-44 años,40-49 años,Mujer,11852
2005,2005,74,San Luis,40-44 años,40-49 años,Varón,12183
2005,2005,74,San Luis,45-49 años,40-49 años,Mujer,10877
2005,2005,74,San Luis,45-49 años,40-49 años,Varón,10735
2005,2005,74,San Luis,50-54 años,50-59 años,Mujer,9928
2005,2005,74,San Luis,50-54 años,50-59 años,Varón,9976
2005,2005,74,San Luis,55-59 años,50-59 años,Mujer,8438
2005,2005,74,San Luis,55-59 años,50-59 años,Varón,8548
2005,2005,74,San Luis,60-64 años,60-69 años,Mujer,7226
2005,2005,74,San Luis,60-64 años,60-69 años,Varón,6866
2005,2005,74,San Luis,65-69 años,60-69 años,Mujer,5825
2005,2005,74,San Luis,65-69 años,60-69 años,Varón,5341
2005,2005,74,San Luis,70-74 años,70-79 años,Mujer,4813
2005,2005,74,San Luis,70-74 años,70-79 años,Varón,4067
2005,2005,74,San Luis,75-79 años,70-79 años,Mujer,3698
2005,2005,74,San Luis,75-79 años,70-79 años,Varón,2642
2005,2005,74,San Luis,80+ años,80+ años,Mujer,3632
2005,2005,74,San Luis,80+ años,80+ años,Varón,2166
2005,2005,78,Santa Cruz,20-24 años,20-29 años,Mujer,8078
2005,2005,78,Santa Cruz,20-24 años,20-29 años,Varón,8665
2005,2005,78,Santa Cruz,25-29 años,20-29 años,Mujer,8045
2005,2005,78,Santa Cruz,25-29 años,20-29 años,Varón,8742
2005,2005,78,Santa Cruz,30-34 años,30-39 años,Mujer,8464
2005,2005,78,Santa Cruz,30-34 años,30-39 años,Varón,8663
2005,2005,78,Santa Cruz,35-39 años,30-39 años,Mujer,7741
2005,2005,78,Santa Cruz,35-39 años,30-39 años,Varón,7861
2005,2005,78,Santa Cruz,40-44 años,40-49 años,Mujer,7093
2005,2005,78,Santa Cruz,40-44 años,40-49 años,Varón,7545
2005,2005,78,Santa Cruz,45-49 años,40-49 años,Mujer,6000
2005,2005,78,Santa Cruz,45-49 años,40-49 años,Varón,6601
2005,2005,78,Santa Cruz,50-54 años,50-59 años,Mujer,4984
2005,2005,78,Santa Cruz,50-54 años,50-59 años,Varón,5400
2005,2005,78,Santa Cruz,55-59 años,50-59 años,Mujer,3660
2005,2005,78,Santa Cruz,55-59 años,50-59 años,Varón,4028
2005,2005,78,Santa Cruz,60-64 años,60-69 años,Mujer,2895
2005,2005,78,Santa Cruz,60-64 años,60-69 años,Varón,3034
2005,2005,78,Santa Cruz,65-69 años,60-69 años,Mujer,2381
2005,2005,78,Santa Cruz,65-69 años,60-69 años,Varón,2446
2005,2005,78,Santa Cruz,70-74 años,70-79 años,Mujer,1790
2005,2005,78,Santa Cruz,70-74 años,70-79 años,Varón,1638
2005,2005,78,Santa Cruz,75-79 años,70-79 años,Mujer,1145
2005,2005,78,Santa Cruz,75-79 años,70-79 años,Varón,1018
2005,2005,78,Santa Cruz,80+ años,80+ años,Mujer,1024
2005,2005,78,Santa Cruz,80+ años,80+ años,Varón,647
2005,2005,82,Santa Fe,20-24 años,20-29 años,Mujer,134362
2005,2005,82,Santa Fe,20-24 años,20-29 años,Varón,138690
2005,2005,82,Santa Fe,25-29 años,20-29 años,Mujer,134454
2005,2005,82,Santa Fe,25-29 años,20-29 años,Varón,137286
2005,2005,82,Santa Fe,30-34 años,30-39 años,Mujer,106059
2005,2005,82,Santa Fe,30-34 años,30-39 años,Varón,107475
2005,2005,82,Santa Fe,35-39 años,30-39 años,Mujer,94655
2005,2005,82,Santa Fe,35-39 años,30-39 años,Varón,94877
2005,2005,82,Santa Fe,40-44 años,40-49 años,Mujer,94144
2005,2005,82,Santa Fe,40-44 años,40-49 años,Varón,93080
2005,2005,82,Santa Fe,45-49 años,40-49 años,Mujer,91356
2005,2005,82,Santa Fe,45-49 años,40-49 años,Varón,86011
2005,2005,82,Santa Fe,50-54 años,50-59 años,Mujer,86119
2005,2005,82,Santa Fe,50-54 años,50-59 años,Varón,81701
2005,2005,82,Santa Fe,55-59 años,50-59 años,Mujer,77386
2005,2005,82,Santa Fe,55-59 años,50-59 años,Varón,70867
2005,2005,82,Santa Fe,60-64 años,60-69 años,Mujer,68514
2005,2005,82,Santa Fe,60-64 años,60-69 años,Varón,60447
2005,2005,82,Santa Fe,65-69 años,60-69 años,Mujer,62667
2005,2005,82,Santa Fe,65-69 años,60-69 años,Varón,50819
2005,2005,82,Santa Fe,70-74 años,70-79 años,Mujer,57298
2005,2005,82,Santa Fe,70-74 años,70-79 años,Varón,40829
2005,2005,82,Santa Fe,75-79 años,70-79 años,Mujer,48358
2005,2005,82,Santa Fe,75-79 años,70-79 años,Varón,29421
2005,2005,82,Santa Fe,80+ años,80+ años,Mujer,55189
2005,2005,82,Santa Fe,80+ años,80+ años,Varón,24902
2005,2005,86,Santiago del Estero,20-24 años,20-29 años,Mujer,36962
2005,2005,86,Santiago del Estero,20-24 años,20-29 años,Varón,39468
2005,2005,86,Santiago del Estero,25-29 años,20-29 años,Mujer,34323
2005,2005,86,Santiago del Estero,25-29 años,20-29 años,Varón,35549
2005,2005,86,Santiago del Estero,30-34 años,30-39 años,Mujer,27323
2005,2005,86,Santiago del Estero,30-34 años,30-39 años,Varón,27964
2005,2005,86,Santiago del Estero,35-39 años,30-39 años,Mujer,22817
2005,2005,86,Santiago del Estero,35-39 años,30-39 años,Varón,23982
2005,2005,86,Santiago del Estero,40-44 años,40-49 años,Mujer,21163
2005,2005,86,Santiago del Estero,40-44 años,40-49 años,Varón,21786
2005,2005,86,Santiago del Estero,45-49 años,40-49 años,Mujer,20020
2005,2005,86,Santiago del Estero,45-49 años,40-49 años,Varón,20100
2005,2005,86,Santiago del Estero,50-54 años,50-59 años,Mujer,17686
2005,2005,86,Santiago del Estero,50-54 años,50-59 años,Varón,18853
2005,2005,86,Santiago del Estero,55-59 años,50-59 años,Mujer,14756
2005,2005,86,Santiago del Estero,55-59 años,50-59 años,Varón,15634
2005,2005,86,Santiago del Estero,60-64 años,60-69 años,Mujer,12233
2005,2005,86,Santiago del Estero,60-64 años,60-69 años,Varón,11975
2005,2005,86,Santiago del Estero,65-69 años,60-69 años,Mujer,10958
2005,2005,86,Santiago del Estero,65-69 años,60-69 años,Varón,9954
2005,2005,86,Santiago del Estero,70-74 años,70-79 años,Mujer,8744
2005,2005,86,Santiago del Estero,70-74 años,70-79 años,Varón,7403
2005,2005,86,Santiago del Estero,75-79 años,70-79 años,Mujer,6696
2005,2005,86,Santiago del Estero,75-79 años,70-79 años,Varón,5163
2005,2005,86,Santiago del Estero,80+ años,80+ años,Mujer,6247
2005,2005,86,Santiago del Estero,80+ años,80+ años,Varón,4137
2005,2005,90,Tucumán,20-24 años,20-29 años,Mujer,63516
2005,2005,90,Tucumán,20-24 años,20-29 años,Varón,64237
2005,2005,90,Tucumán,25-29 años,20-29 años,Mujer,66624
2005,2005,90,Tucumán,25-29 años,20-29 años,Varón,67047
2005,2005,90,Tucumán,30-34 años,30-39 años,Mujer,47459
2005,2005,90,Tucumán,30-34 años,30-39 años,Varón,47646
2005,2005,90,Tucumán,35-39 años,30-39 años,Mujer,40341
2005,2005,90,Tucumán,35-39 años,30-39 años,Varón,40040
2005,2005,90,Tucumán,40-44 años,40-49 años,Mujer,39019
2005,2005,90,Tucumán,40-44 años,40-49 años,Varón,37797
2005,2005,90,Tucumán,45-49 años,40-49 años,Mujer,38975
2005,2005,90,Tucumán,45-49 años,40-49 años,Varón,36184
2005,2005,90,Tucumán,50-54 años,50-59 años,Mujer,36481
2005,2005,90,Tucumán,50-54 años,50-59 años,Varón,35232
2005,2005,90,Tucumán,55-59 años,50-59 años,Mujer,28992
2005,2005,90,Tucumán,55-59 años,50-59 años,Varón,28085
2005,2005,90,Tucumán,60-64 años,60-69 años,Mujer,22116
2005,2005,90,Tucumán,60-64 años,60-69 años,Varón,20307
2005,2005,90,Tucumán,65-69 años,60-69 años,Mujer,19496
2005,2005,90,Tucumán,65-69 años,60-69 años,Varón,16412
2005,2005,90,Tucumán,70-74 años,70-79 años,Mujer,17129
2005,2005,90,Tucumán,70-74 años,70-79 años,Varón,12950
2005,2005,90,Tucumán,75-79 años,70-79 años,Mujer,13296
2005,2005,90,Tucumán,75-79 años,70-79 años,Varón,9331
2005,2005,90,Tucumán,80+ años,80+ años,Mujer,12082
2005,2005,90,Tucumán,80+ años,80+ años,Varón,6817
2005,2005,94,Tierra del Fuego,20-24 años,20-29 años,Mujer,4068
2005,2005,94,Tierra del Fuego,20-24 años,20-29 años,Varón,4451
2005,2005,94,Tierra del Fuego,25-29 años,20-29 años,Mujer,4282
2005,2005,94,Tierra del Fuego,25-29 años,20-29 años,Varón,4374
2005,2005,94,Tierra del Fuego,30-34 años,30-39 años,Mujer,4687
2005,2005,94,Tierra del Fuego,30-34 años,30-39 años,Varón,4539
2005,2005,94,Tierra del Fuego,35-39 años,30-39 años,Mujer,4488
2005,2005,94,Tierra del Fuego,35-39 años,30-39 años,Varón,4553
2005,2005,94,Tierra del Fuego,40-44 años,40-49 años,Mujer,4605
2005,2005,94,Tierra del Fuego,40-44 años,40-49 años,Varón,5088
2005,2005,94,Tierra del Fuego,45-49 años,40-49 años,Mujer,3683
2005,2005,94,Tierra del Fuego,45-49 años,40-49 años,Varón,4302
2005,2005,94,Tierra del Fuego,50-54 años,50-59 años,Mujer,2584
2005,2005,94,Tierra del Fuego,50-54 años,50-59 años,Varón,2875
2005,2005,94,Tierra del Fuego,55-59 años,50-59 años,Mujer,1654
2005,2005,94,Tierra del Fuego,55-59 años,50-59 años,Varón,1968
2005,2005,94,Tierra del Fuego,60-64 años,60-69 años,Mujer,1142
2005,2005,94,Tierra del Fuego,60-64 años,60-69 años,Varón,1188
2005,2005,94,Tierra del Fuego,65-69 años,60-69 años,Mujer,860
2005,2005,94,Tierra del Fuego,65-69 años,60-69 años,Varón,791
2005,2005,94,Tierra del Fuego,70-74 años,70-79 años,Mujer,585
2005,2005,94,Tierra del Fuego,70-74 años,70-79 años,Varón,510
2005,2005,94,Tierra del Fuego,75-79 años,70-79 años,Mujer,401
2005,2005,94,Tierra del Fuego,75-79 años,70-79 años,Varón,295
2005,2005,94,Tierra del Fuego,80+ años,80+ años,Mujer,286
2005,2005,94,Tierra del Fuego,80+ años,80+ años,Varón,194
2009,2010,2,CABA,20-24 años,20-29 años,Mujer,116572
2009,2010,2,CABA,20-24 años,20-29 años,Varón,111726
2009,2010,2,CABA,25-29 años,20-29 años,Mujer,122615
2009,2010,2,CABA,25-29 años,20-29 años,Varón,116490
2009,2010,2,CABA,30-34 años,30-39 años,Mujer,123148
2009,2010,2,CABA,30-34 años,30-39 años,Varón,117011
2009,2010,2,CABA,35-39 años,30-39 años,Mujer,112931
2009,2010,2,CABA,35-39 años,30-39 años,Varón,105455
2009,2010,2,CABA,40-44 años,40-49 años,Mujer,95002
2009,2010,2,CABA,40-44 años,40-49 años,Varón,85885
2009,2010,2,CABA,45-49 años,40-49 años,Mujer,90855
2009,2010,2,CABA,45-49 años,40-49 años,Varón,78726
2009,2010,2,CABA,50-54 años,50-59 años,Mujer,92557
2009,2010,2,CABA,50-54 años,50-59 años,Varón,76659
2009,2010,2,CABA,55-59 años,50-59 años,Mujer,88716
2009,2010,2,CABA,55-59 años,50-59 años,Varón,70233
2009,2010,2,CABA,60-64 años,60-69 años,Mujer,84016
2009,2010,2,CABA,60-64 años,60-69 años,Varón,63364
2009,2010,2,CABA,65-69 años,60-69 años,Mujer,75282
2009,2010,2,CABA,65-69 años,60-69 años,Varón,53532
2009,2010,2,CABA,70-74 años,70-79 años,Mujer,65286
2009,2010,2,CABA,70-74 años,70-79 años,Varón,42547
2009,2010,2,CABA,75-79 años,70-79 años,Mujer,56642
2009,2010,2,CABA,75-79 años,70-79 años,Varón,32679
2009,2010,2,CABA,80+ años,80+ años,Mujer,101710
2009,2010,2,CABA,80+ años,80+ años,Varón,43137
2009,2010,6,Buenos Aires,20-24 años,20-29 años,Mujer,637039
2009,2010,6,Buenos Aires,20-24 años,20-29 años,Varón,643442
2009,2010,6,Buenos Aires,25-29 años,20-29 años,Mujer,604955
2009,2010,6,Buenos Aires,25-29 años,20-29 años,Varón,604625
2009,2010,6,Buenos Aires,30-34 años,30-39 años,Mujer,607257
2009,2010,6,Buenos Aires,30-34 años,30-39 años,Varón,598679
2009,2010,6,Buenos Aires,35-39 años,30-39 años,Mujer,541631
2009,2010,6,Buenos Aires,35-39 años,30-39 años,Varón,528202
2009,2010,6,Buenos Aires,40-44 años,40-49 años,Mujer,477017
2009,2010,6,Buenos Aires,40-44 años,40-49 años,Varón,459666
2009,2010,6,Buenos Aires,45-49 años,40-49 años,Mujer,450322
2009,2010,6,Buenos Aires,45-49 años,40-49 años,Varón,427517
2009,2010,6,Buenos Aires,50-54 años,50-59 años,Mujer,421117
2009,2010,6,Buenos Aires,50-54 años,50-59 años,Varón,394748
2009,2010,6,Buenos Aires,55-59 años,50-59 años,Mujer,390329
2009,2010,6,Buenos Aires,55-59 años,50-59 años,Varón,354844
2009,2010,6,Buenos Aires,60-64 años,60-69 años,Mujer,349449
2009,2010,6,Buenos Aires,60-64 años,60-69 años,Varón,308412
2009,2010,6,Buenos Aires,65-69 años,60-69 años,Mujer,286506
2009,2010,6,Buenos Aires,65-69 años,60-69 años,Varón,238875
2009,2010,6,Buenos Aires,70-74 años,70-79 años,Mujer,236637
2009,2010,6,Buenos Aires,70-74 años,70-79 años,Varón,178795
2009,2010,6,Buenos Aires,75-79 años,70-79 años,Mujer,199627
2009,2010,6,Buenos Aires,75-79 años,70-79 años,Varón,132750
2009,2010,6,Buenos Aires,80+ años,80+ años,Mujer,273339
2009,2010,6,Buenos Aires,80+ años,80+ años,Varón,131209
2009,2010,10,Catamarca,20-24 años,20-29 años,Mujer,15210
2009,2010,10,Catamarca,20-24 años,20-29 años,Varón,15603
2009,2010,10,Catamarca,25-29 años,20-29 años,Mujer,14318
2009,2010,10,Catamarca,25-29 años,20-29 años,Varón,14479
2009,2010,10,Catamarca,30-34 años,30-39 años,Mujer,14626
2009,2010,10,Catamarca,30-34 años,30-39 años,Varón,14522
2009,2010,10,Catamarca,35-39 años,30-39 años,Mujer,12433
2009,2010,10,Catamarca,35-39 años,30-39 años,Varón,12457
2009,2010,10,Catamarca,40-44 años,40-49 años,Mujer,10434
2009,2010,10,Catamarca,40-44 años,40-49 años,Varón,10481
2009,2010,10,Catamarca,45-49 años,40-49 años,Mujer,9405
2009,2010,10,Catamarca,45-49 años,40-49 años,Varón,9436
2009,2010,10,Catamarca,50-54 años,50-59 años,Mujer,8752
2009,2010,10,Catamarca,50-54 años,50-59 años,Varón,8823
2009,2010,10,Catamarca,55-59 años,50-59 años,Mujer,7896
2009,2010,10,Catamarca,55-59 años,50-59 años,Varón,7911
2009,2010,10,Catamarca,60-64 años,60-69 años,Mujer,6511
2009,2010,10,Catamarca,60-64 años,60-69 años,Varón,6323
2009,2010,10,Catamarca,65-69 años,60-69 años,Mujer,5165
2009,2010,10,Catamarca,65-69 años,60-69 años,Varón,4671
2009,2010,10,Catamarca,70-74 años,70-79 años,Mujer,4029
2009,2010,10,Catamarca,70-74 años,70-79 años,Varón,3322
2009,2010,10,Catamarca,75-79 años,70-79 años,Mujer,3361
2009,2010,10,Catamarca,75-79 años,70-79 años,Varón,2371
2009,2010,10,Catamarca,80+ años,80+ años,Mujer,4389
2009,2010,10,Catamarca,80+ años,80+ años,Varón,2409
2009,2010,14,Córdoba,20-24 años,20-29 años,Mujer,139053
2009,2010,14,Córdoba,20-24 años,20-29 años,Varón,139319
2009,2010,14,Córdoba,25-29 años,20-29 años,Mujer,133465
2009,2010,14,Córdoba,25-29 años,20-29 años,Varón,133052
2009,2010,14,Córdoba,30-34 años,30-39 años,Mujer,129784
2009,2010,14,Córdoba,30-34 años,30-39 años,Varón,128954
2009,2010,14,Córdoba,35-39 años,30-39 años,Mujer,112102
2009,2010,14,Córdoba,35-39 años,30-39 años,Varón,109432
2009,2010,14,Córdoba,40-44 años,40-49 años,Mujer,98908
2009,2010,14,Córdoba,40-44 años,40-49 años,Varón,94385
2009,2010,14,Córdoba,45-49 años,40-49 años,Mujer,95658
2009,2010,14,Córdoba,45-49 años,40-49 años,Varón,90751
2009,2010,14,Córdoba,50-54 años,50-59 años,Mujer,89379
2009,2010,14,Córdoba,50-54 años,50-59 años,Varón,83303
2009,2010,14,Córdoba,55-59 años,50-59 años,Mujer,84417
2009,2010,14,Córdoba,55-59 años,50-59 años,Varón,76474
2009,2010,14,Córdoba,60-64 años,60-69 años,Mujer,77783
2009,2010,14,Córdoba,60-64 años,60-69 años,Varón,67874
2009,2010,14,Córdoba,65-69 años,60-69 años,Mujer,64960
2009,2010,14,Córdoba,65-69 años,60-69 años,Varón,53668
2009,2010,14,Córdoba,70-74 años,70-79 años,Mujer,53543
2009,2010,14,Córdoba,70-74 años,70-79 años,Varón,40548
2009,2010,14,Córdoba,75-79 años,70-79 años,Mujer,44385
2009,2010,14,Córdoba,75-79 años,70-79 años,Varón,29613
2009,2010,14,Córdoba,80+ años,80+ años,Mujer,60672
2009,2010,14,Córdoba,80+ años,80+ años,Varón,29155
2009,2010,18,Corrientes,20-24 años,20-29 años,Mujer,44791
2009,2010,18,Corrientes,20-24 años,20-29 años,Varón,43377
2009,2010,18,Corrientes,25-29 años,20-29 años,Mujer,38908
2009,2010,18,Corrientes,25-29 años,20-29 años,Varón,37356
2009,2010,18,Corrientes,30-34 años,30-39 años,Mujer,36594
2009,2010,18,Corrientes,30-34 años,30-39 años,Varón,34492
2009,2010,18,Corrientes,35-39 años,30-39 años,Mujer,31806
2009,2010,18,Corrientes,35-39 años,30-39 años,Varón,29613
2009,2010,18,Corrientes,40-44 años,40-49 años,Mujer,28521
2009,2010,18,Corrientes,40-44 años,40-49 años,Varón,26812
2009,2010,18,Corrientes,45-49 años,40-49 años,Mujer,27398
2009,2010,18,Corrientes,45-49 años,40-49 años,Varón,26148
2009,2010,18,Corrientes,50-54 años,50-59 años,Mujer,25011
2009,2010,18,Corrientes,50-54 años,50-59 años,Varón,24118
2009,2010,18,Corrientes,55-59 años,50-59 años,Mujer,21860
2009,2010,18,Corrientes,55-59 años,50-59 años,Varón,21690
2009,2010,18,Corrientes,60-64 años,60-69 años,Mujer,17803
2009,2010,18,Corrientes,60-64 años,60-69 años,Varón,17316
2009,2010,18,Corrientes,65-69 años,60-69 años,Mujer,14259
2009,2010,18,Corrientes,65-69 años,60-69 años,Varón,12833
2009,2010,18,Corrientes,70-74 años,70-79 años,Mujer,11572
2009,2010,18,Corrientes,70-74 años,70-79 años,Varón,9174
2009,2010,18,Corrientes,75-79 años,70-79 años,Mujer,8936
2009,2010,18,Corrientes,75-79 años,70-79 años,Varón,6299
2009,2010,18,Corrientes,80+ años,80+ años,Mujer,10929
2009,2010,18,Corrientes,80+ años,80+ años,Varón,6201
2009,2010,22,Chaco,20-24 años,20-29 años,Mujer,47229
2009,2010,22,Chaco,20-24 años,20-29 años,Varón,46125
2009,2010,22,Chaco,25-29 años,20-29 años,Mujer,42573
2009,2010,22,Chaco,25-29 años,20-29 años,Varón,40685
2009,2010,22,Chaco,30-34 años,30-39 años,Mujer,39599
2009,2010,22,Chaco,30-34 años,30-39 años,Varón,37852
2009,2010,22,Chaco,35-39 años,30-39 años,Mujer,33260
2009,2010,22,Chaco,35-39 años,30-39 años,Varón,31520
2009,2010,22,Chaco,40-44 años,40-49 años,Mujer,29298
2009,2010,22,Chaco,40-44 años,40-49 años,Varón,27830
2009,2010,22,Chaco,45-49 años,40-49 años,Mujer,27726
2009,2010,22,Chaco,45-49 años,40-49 años,Varón,26755
2009,2010,22,Chaco,50-54 años,50-59 años,Mujer,25393
2009,2010,22,Chaco,50-54 años,50-59 años,Varón,24995
2009,2010,22,Chaco,55-59 años,50-59 años,Mujer,21502
2009,2010,22,Chaco,55-59 años,50-59 años,Varón,21398
2009,2010,22,Chaco,60-64 años,60-69 años,Mujer,16768
2009,2010,22,Chaco,60-64 años,60-69 años,Varón,16294
2009,2010,22,Chaco,65-69 años,60-69 años,Mujer,13429
2009,2010,22,Chaco,65-69 años,60-69 años,Varón,12069
2009,2010,22,Chaco,70-74 años,70-79 años,Mujer,11069
2009,2010,22,Chaco,70-74 años,70-79 años,Varón,8837
2009,2010,22,Chaco,75-79 años,70-79 años,Mujer,8279
2009,2010,22,Chaco,75-79 años,70-79 años,Varón,6064
2009,2010,22,Chaco,80+ años,80+ años,Mujer,9522
2009,2010,22,Chaco,80+ años,80+ años,Varón,5387
2009,2010,26,Chubut,20-24 años,20-29 años,Mujer,21062
2009,2010,26,Chubut,20-24 años,20-29 años,Varón,21591
2009,2010,26,Chubut,25-29 años,20-29 años,Mujer,21327
2009,2010,26,Chubut,25-29 años,20-29 años,Varón,22019
2009,2010,26,Chubut,30-34 años,30-39 años,Mujer,21540
2009,2010,26,Chubut,30-34 años,30-39 años,Varón,21926
2009,2010,26,Chubut,35-39 años,30-39 años,Mujer,18300
2009,2010,26,Chubut,35-39 años,30-39 años,Varón,18341
2009,2010,26,Chubut,40-44 años,40-49 años,Mujer,15462
2009,2010,26,Chubut,40-44 años,40-49 años,Varón,15345
2009,2010,26,Chubut,45-49 años,40-49 años,Mujer,14310
2009,2010,26,Chubut,45-49 años,40-49 años,Varón,14327
2009,2010,26,Chubut,50-54 años,50-59 años,Mujer,12834
2009,2010,26,Chubut,50-54 años,50-59 años,Varón,12815
2009,2010,26,Chubut,55-59 años,50-59 años,Mujer,11048
2009,2010,26,Chubut,55-59 años,50-59 años,Varón,10849
2009,2010,26,Chubut,60-64 años,60-69 años,Mujer,8891
2009,2010,26,Chubut,60-64 años,60-69 años,Varón,8557
2009,2010,26,Chubut,65-69 años,60-69 años,Mujer,6935
2009,2010,26,Chubut,65-69 años,60-69 años,Varón,6261
2009,2010,26,Chubut,70-74 años,70-79 años,Mujer,5367
2009,2010,26,Chubut,70-74 años,70-79 años,Varón,4396
2009,2010,26,Chubut,75-79 años,70-79 años,Mujer,4083
2009,2010,26,Chubut,75-79 años,70-79 años,Varón,2975
2009,2010,26,Chubut,80+ años,80+ años,Mujer,5019
2009,2010,26,Chubut,80+ años,80+ años,Varón,2895
2009,2010,30,Entre Ríos,20-24 años,20-29 años,Mujer,49772
2009,2010,30,Entre Ríos,20-24 años,20-29 años,Varón,50176
2009,2010,30,Entre Ríos,25-29 años,20-29 años,Mujer,47137
2009,2010,30,Entre Ríos,25-29 años,20-29 años,Varón,46806
2009,2010,30,Entre Ríos,30-34 años,30-39 años,Mujer,46511
2009,2010,30,Entre Ríos,30-34 años,30-39 años,Varón,45663
2009,2010,30,Entre Ríos,35-39 años,30-39 años,Mujer,41003
2009,2010,30,Entre Ríos,35-39 años,30-39 años,Varón,40292
2009,2010,30,Entre Ríos,40-44 años,40-49 años,Mujer,36228
2009,2010,30,Entre Ríos,40-44 años,40-49 años,Varón,35416
2009,2010,30,Entre Ríos,45-49 años,40-49 años,Mujer,35263
2009,2010,30,Entre Ríos,45-49 años,40-49 años,Varón,33736
2009,2010,30,Entre Ríos,50-54 años,50-59 años,Mujer,32974
2009,2010,30,Entre Ríos,50-54 años,50-59 años,Varón,31042
2009,2010,30,Entre Ríos,55-59 años,50-59 años,Mujer,30073
2009,2010,30,Entre Ríos,55-59 años,50-59 años,Varón,28519
2009,2010,30,Entre Ríos,60-64 años,60-69 años,Mujer,26636
2009,2010,30,Entre Ríos,60-64 años,60-69 años,Varón,24227
2009,2010,30,Entre Ríos,65-69 años,60-69 años,Mujer,22404
2009,2010,30,Entre Ríos,65-69 años,60-69 años,Varón,19065
2009,2010,30,Entre Ríos,70-74 años,70-79 años,Mujer,18668
