anio,prov_res,prov_res_cat,sexo,grupo_edad,defun_dm
2005,78,Santa Cruz,Masculino,65 a 69,5
2005,78,Santa Cruz,Masculino,70 a 74,5
2005,78,Santa Cruz,Masculino,75 a 79,4
2005,78,Santa Cruz,Masculino,80 y más,2
2005,78,Santa Cruz,Femenino,10 a 14,0
2005,78,Santa Cruz,Femenino,15 a 19,0
2005,78,Santa Cruz,Femenino,20 a 24,0
2005,78,Santa Cruz,Femenino,25 a 29,0
2005,78,Santa Cruz,Femenino,30 a 34,0
2005,78,Santa Cruz,Femenino,35 a 39,0
2005,78,Santa Cruz,Femenino,40 a 44,0
2005,78,Santa Cruz,Femenino,45 a 49,1
2005,78,Santa Cruz,Femenino,50 a 54,3
2005,78,Santa Cruz,Femenino,55 a 59,2
2005,78,Santa Cruz,Femenino,60 a 64,2
2005,78,Santa Cruz,Femenino,65 a 69,1
2005,78,Santa Cruz,Femenino,70 a 74,2
2005,78,Santa Cruz,Femenino,75 a 79,3
2005,78,Santa Cruz,Femenino,80 y más,7
2005,82,Santa Fe,Masculino,10 a 14,0
2005,82,Santa Fe,Masculino,15 a 19,0
2005,82,Santa Fe,Masculino,20 a 24,0
2005,82,Santa Fe,Masculino,25 a 29,0
2005,82,Santa Fe,Masculino,30 a 34,0
2005,82,Santa Fe,Masculino,35 a 39,4
2005,82,Santa Fe,Masculino,40 a 44,7
2005,82,Santa Fe,Masculino,45 a 49,17
2005,82,Santa Fe,Masculino,50 a 54,23
2005,82,Santa Fe,Masculino,55 a 59,44
2005,82,Santa Fe,Masculino,60 a 64,72
2005,82,Santa Fe,Masculino,65 a 69,88
2005,82,Santa Fe,Masculino,70 a 74,98
2005,82,Santa Fe,Masculino,75 a 79,115
2005,82,Santa Fe,Masculino,80 y más,139
2005,82,Santa Fe,Femenino,10 a 14,0
2005,82,Santa Fe,Femenino,15 a 19,0
2005,82,Santa Fe,Femenino,20 a 24,0
2005,82,Santa Fe,Femenino,25 a 29,1
2005,82,Santa Fe,Femenino,30 a 34,1
2005,82,Santa Fe,Femenino,35 a 39,1
2005,82,Santa Fe,Femenino,40 a 44,2
2005,82,Santa Fe,Femenino,45 a 49,7
2005,82,Santa Fe,Femenino,50 a 54,15
2005,82,Santa Fe,Femenino,55 a 59,31
2005,82,Santa Fe,Femenino,60 a 64,32
2005,82,Santa Fe,Femenino,65 a 69,59
2005,82,Santa Fe,Femenino,70 a 74,96
2005,82,Santa Fe,Femenino,75 a 79,113
2005,82,Santa Fe,Femenino,80 y más,248
2005,86,Santiago del Estero,Masculino,10 a 14,0
2005,86,Santiago del Estero,Masculino,15 a 19,0
2005,86,Santiago del Estero,Masculino,20 a 24,0
2005,86,Santiago del Estero,Masculino,25 a 29,0
2005,86,Santiago del Estero,Masculino,30 a 34,0
2005,86,Santiago del Estero,Masculino,35 a 39,1
2005,86,Santiago del Estero,Masculino,40 a 44,3
2005,86,Santiago del Estero,Masculino,45 a 49,1
2005,86,Santiago del Estero,Masculino,50 a 54,5
2005,86,Santiago del Estero,Masculino,55 a 59,12
2005,86,Santiago del Estero,Masculino,60 a 64,13
2005,86,Santiago del Estero,Masculino,65 a 69,15
2005,86,Santiago del Estero,Masculino,70 a 74,15
2005,86,Santiago del Estero,Masculino,75 a 79,16
2005,86,Santiago del Estero,Masculino,80 y más,11
2005,86,Santiago del Estero,Femenino,10 a 14,0
2005,86,Santiago del Estero,Femenino,15 a 19,0
2005,86,Santiago del Estero,Femenino,20 a 24,0
2005,86,Santiago del Estero,Femenino,25 a 29,0
2005,86,Santiago del Estero,Femenino,30 a 34,0
2005,86,Santiago del Estero,Femenino,35 a 39,1
2005,86,Santiago del Estero,Femenino,40 a 44,1
2005,86,Santiago del Estero,Femenino,45 a 49,2
2005,86,Santiago del Estero,Femenino,50 a 54,6
2005,86,Santiago del Estero,Femenino,55 a 59,4
2005,86,Santiago del Estero,Femenino,60 a 64,9
2005,86,Santiago del Estero,Femenino,65 a 69,12
2005,86,Santiago del Estero,Femenino,70 a 74,10
2005,86,Santiago del Estero,Femenino,75 a 79,18
2005,86,Santiago del Estero,Femenino,80 y más,17
2005,90,Tucumán,Masculino,10 a 14,0
2005,90,Tucumán,Masculino,15 a 19,0
2005,90,Tucumán,Masculino,20 a 24,0
2005,90,Tucumán,Masculino,25 a 29,1
2005,90,Tucumán,Masculino,30 a 34,2
2005,90,Tucumán,Masculino,35 a 39,0
2005,90,Tucumán,Masculino,40 a 44,1
2005,90,Tucumán,Masculino,45 a 49,3
2005,90,Tucumán,Masculino,50 a 54,15
2005,90,Tucumán,Masculino,55 a 59,19
2005,90,Tucumán,Masculino,60 a 64,17
2005,90,Tucumán,Masculino,65 a 69,24
2005,90,Tucumán,Masculino,70 a 74,31
2005,90,Tucumán,Masculino,75 a 79,29
2005,90,Tucumán,Masculino,80 y más,24
2005,90,Tucumán,Femenino,10 a 14,0
2005,90,Tucumán,Femenino,15 a 19,0
2005,90,Tucumán,Femenino,20 a 24,2
2005,90,Tucumán,Femenino,25 a 29,1
2005,90,Tucumán,Femenino,30 a 34,0
2005,90,Tucumán,Femenino,35 a 39,1
2005,90,Tucumán,Femenino,40 a 44,0
2005,90,Tucumán,Femenino,45 a 49,2
2005,90,Tucumán,Femenino,50 a 54,7
2005,90,Tucumán,Femenino,55 a 59,12
2005,90,Tucumán,Femenino,60 a 64,21
2005,90,Tucumán,Femenino,65 a 69,27
2005,90,Tucumán,Femenino,70 a 74,30
2005,90,Tucumán,Femenino,75 a 79,34
2005,90,Tucumán,Femenino,80 y más,44
2005,94,Tierra del Fuego,Masculino,10 a 14,0
2005,94,Tierra del Fuego,Masculino,15 a 19,0
2005,94,Tierra del Fuego,Masculino,20 a 24,0
2005,94,Tierra del Fuego,Masculino,25 a 29,0
2005,94,Tierra del Fuego,Masculino,30 a 34,0
2005,94,Tierra del Fuego,Masculino,35 a 39,0
2005,94,Tierra del Fuego,Masculino,40 a 44,0
2005,94,Tierra del Fuego,Masculino,45 a 49,0
2005,94,Tierra del Fuego,Masculino,50 a 54,1
2005,94,Tierra del Fuego,Masculino,55 a 59,0
2005,94,Tierra del Fuego,Masculino,60 a 64,0
2005,94,Tierra del Fuego,Masculino,65 a 69,0
2005,94,Tierra del Fuego,Masculino,70 a 74,1
2005,94,Tierra del Fuego,Masculino,75 a 79,2
2005,94,Tierra del Fuego,Masculino,80 y más,0
2005,94,Tierra del Fuego,Femenino,10 a 14,0
2005,94,Tierra del Fuego,Femenino,15 a 19,0
2005,94,Tierra del Fuego,Femenino,20 a 24,0
2005,94,Tierra del Fuego,Femenino,25 a 29,0
2005,94,Tierra del Fuego,Femenino,30 a 34,0
2005,94,Tierra del Fuego,Femenino,35 a 39,0
2005,94,Tierra del Fuego,Femenino,40 a 44,0
2005,94,Tierra del Fuego,Femenino,45 a 49,0
2005,94,Tierra del Fuego,Femenino,50 a 54,0
2005,94,Tierra del Fuego,Femenino,55 a 59,1
2005,94,Tierra del Fuego,Femenino,60 a 64,0
2005,94,Tierra del Fuego,Femenino,65 a 69,0
2005,94,Tierra del Fuego,Femenino,70 a 74,3
2005,94,Tierra del Fuego,Femenino,75 a 79,1
2005,94,Tierra del Fuego,Femenino,80 y más,1
2006,02,CABA,Masculino,10 a 14,0
2006,02,CABA,Masculino,15 a 19,0
2006,02,CABA,Masculino,20 a 24,0
2006,02,CABA,Masculino,25 a 29,0
2006,02,CABA,Masculino,30 a 34,2
2006,02,CABA,Masculino,35 a 39,1
2006,02,CABA,Masculino,40 a 44,3
2006,02,CABA,Masculino,45 a 49,0
2006,02,CABA,Masculino,50 a 54,4
2006,02,CABA,Masculino,55 a 59,8
2006,02,CABA,Masculino,60 a 64,8
2006,02,CABA,Masculino,65 a 69,14
2006,02,CABA,Masculino,70 a 74,18
2006,02,CABA,Masculino,75 a 79,19
2006,02,CABA,Masculino,80 y más,34
2006,02,CABA,Femenino,10 a 14,0
2006,02,CABA,Femenino,15 a 19,0
2006,02,CABA,Femenino,20 a 24,0
2006,02,CABA,Femenino,25 a 29,0
2006,02,CABA,Femenino,30 a 34,1
2006,02,CABA,Femenino,35 a 39,0
2006,02,CABA,Femenino,40 a 44,0
2006,02,CABA,Femenino,45 a 49,1
2006,02,CABA,Femenino,50 a 54,2
2006,02,CABA,Femenino,55 a 59,3
2006,02,CABA,Femenino,60 a 64,5
2006,02,CABA,Femenino,65 a 69,8
2006,02,CABA,Femenino,70 a 74,16
2006,02,CABA,Femenino,75 a 79,23
2006,02,CABA,Femenino,80 y más,56
2006,06,Buenos Aires,Masculino,10 a 14,0
2006,06,Buenos Aires,Masculino,15 a 19,1
2006,06,Buenos Aires,Masculino,20 a 24,1
2006,06,Buenos Aires,Masculino,25 a 29,6
2006,06,Buenos Aires,Masculino,30 a 34,6
2006,06,Buenos Aires,Masculino,35 a 39,5
2006,06,Buenos Aires,Masculino,40 a 44,23
2006,06,Buenos Aires,Masculino,45 a 49,22
2006,06,Buenos Aires,Masculino,50 a 54,51
2006,06,Buenos Aires,Masculino,55 a 59,80
2006,06,Buenos Aires,Masculino,60 a 64,150
2006,06,Buenos Aires,Masculino,65 a 69,193
2006,06,Buenos Aires,Masculino,70 a 74,240
2006,06,Buenos Aires,Masculino,75 a 79,236
2006,06,Buenos Aires,Masculino,80 y más,299
2006,06,Buenos Aires,Femenino,10 a 14,1
2006,06,Buenos Aires,Femenino,15 a 19,0
2006,06,Buenos Aires,Femenino,20 a 24,4
2006,06,Buenos Aires,Femenino,25 a 29,6
2006,06,Buenos Aires,Femenino,30 a 34,3
2006,06,Buenos Aires,Femenino,35 a 39,3
2006,06,Buenos Aires,Femenino,40 a 44,16
2006,06,Buenos Aires,Femenino,45 a 49,7
2006,06,Buenos Aires,Femenino,50 a 54,31
2006,06,Buenos Aires,Femenino,55 a 59,60
2006,06,Buenos Aires,Femenino,60 a 64,98
2006,06,Buenos Aires,Femenino,65 a 69,142
2006,06,Buenos Aires,Femenino,70 a 74,198
2006,06,Buenos Aires,Femenino,75 a 79,202
2006,06,Buenos Aires,Femenino,80 y más,466
2006,10,Catamarca,Masculino,10 a 14,0
2006,10,Catamarca,Masculino,15 a 19,0
2006,10,Catamarca,Masculino,20 a 24,0
2006,10,Catamarca,Masculino,25 a 29,0
2006,10,Catamarca,Masculino,30 a 34,0
2006,10,Catamarca,Masculino,35 a 39,0
2006,10,Catamarca,Masculino,40 a 44,0
2006,10,Catamarca,Masculino,45 a 49,1
2006,10,Catamarca,Masculino,50 a 54,1
2006,10,Catamarca,Masculino,55 a 59,5
2006,10,Catamarca,Masculino,60 a 64,3
2006,10,Catamarca,Masculino,65 a 69,1
2006,10,Catamarca,Masculino,70 a 74,12
2006,10,Catamarca,Masculino,75 a 79,5
2006,10,Catamarca,Masculino,80 y más,7
2006,10,Catamarca,Femenino,10 a 14,0
2006,10,Catamarca,Femenino,15 a 19,0
2006,10,Catamarca,Femenino,20 a 24,0
2006,10,Catamarca,Femenino,25 a 29,0
2006,10,Catamarca,Femenino,30 a 34,1
2006,10,Catamarca,Femenino,35 a 39,0
2006,10,Catamarca,Femenino,40 a 44,0
2006,10,Catamarca,Femenino,45 a 49,1
2006,10,Catamarca,Femenino,50 a 54,2
2006,10,Catamarca,Femenino,55 a 59,4
2006,10,Catamarca,Femenino,60 a 64,5
2006,10,Catamarca,Femenino,65 a 69,1
2006,10,Catamarca,Femenino,70 a 74,5
2006,10,Catamarca,Femenino,75 a 79,7
2006,10,Catamarca,Femenino,80 y más,16
2006,14,Córdoba,Masculino,10 a 14,0
2006,14,Córdoba,Masculino,15 a 19,0
2006,14,Córdoba,Masculino,20 a 24,0
2006,14,Córdoba,Masculino,25 a 29,0
2006,14,Córdoba,Masculino,30 a 34,0
2006,14,Córdoba,Masculino,35 a 39,3
2006,14,Córdoba,Masculino,40 a 44,3
2006,14,Córdoba,Masculino,45 a 49,12
2006,14,Córdoba,Masculino,50 a 54,21
2006,14,Córdoba,Masculino,55 a 59,37
2006,14,Córdoba,Masculino,60 a 64,65
2006,14,Córdoba,Masculino,65 a 69,66
2006,14,Córdoba,Masculino,70 a 74,71
2006,14,Córdoba,Masculino,75 a 79,80
2006,14,Córdoba,Masculino,80 y más,77
2006,14,Córdoba,Femenino,10 a 14,1
2006,14,Córdoba,Femenino,15 a 19,0
2006,14,Córdoba,Femenino,20 a 24,1
2006,14,Córdoba,Femenino,25 a 29,1
2006,14,Córdoba,Femenino,30 a 34,0
2006,14,Córdoba,Femenino,35 a 39,3
2006,14,Córdoba,Femenino,40 a 44,1
2006,14,Córdoba,Femenino,45 a 49,7
2006,14,Córdoba,Femenino,50 a 54,12
2006,14,Córdoba,Femenino,55 a 59,19
2006,14,Córdoba,Femenino,60 a 64,36
2006,14,Córdoba,Femenino,65 a 69,73
2006,14,Córdoba,Femenino,70 a 74,48
2006,14,Córdoba,Femenino,75 a 79,76
2006,14,Córdoba,Femenino,80 y más,142
2006,18,Corrientes,Masculino,10 a 14,1
2006,18,Corrientes,Masculino,15 a 19,0
2006,18,Corrientes,Masculino,20 a 24,0
2006,18,Corrientes,Masculino,25 a 29,0
2006,18,Corrientes,Masculino,30 a 34,0
2006,18,Corrientes,Masculino,35 a 39,0
2006,18,Corrientes,Masculino,40 a 44,1
2006,18,Corrientes,Masculino,45 a 49,2
2006,18,Corrientes,Masculino,50 a 54,6
2006,18,Corrientes,Masculino,55 a 59,9
2006,18,Corrientes,Masculino,60 a 64,16
2006,18,Corrientes,Masculino,65 a 69,16
2006,18,Corrientes,Masculino,70 a 74,16
2006,18,Corrientes,Masculino,75 a 79,22
2006,18,Corrientes,Masculino,80 y más,14
2006,18,Corrientes,Femenino,10 a 14,0
2006,18,Corrientes,Femenino,15 a 19,0
2006,18,Corrientes,Femenino,20 a 24,0
2006,18,Corrientes,Femenino,25 a 29,0
2006,18,Corrientes,Femenino,30 a 34,0
2006,18,Corrientes,Femenino,35 a 39,1
2006,18,Corrientes,Femenino,40 a 44,2
2006,18,Corrientes,Femenino,45 a 49,0
2006,18,Corrientes,Femenino,50 a 54,2
2006,18,Corrientes,Femenino,55 a 59,5
2006,18,Corrientes,Femenino,60 a 64,9
2006,18,Corrientes,Femenino,65 a 69,14
2006,18,Corrientes,Femenino,70 a 74,16
2006,18,Corrientes,Femenino,75 a 79,16
2006,18,Corrientes,Femenino,80 y más,30
2006,22,Chaco,Masculino,10 a 14,0
2006,22,Chaco,Masculino,15 a 19,0
2006,22,Chaco,Masculino,20 a 24,0
2006,22,Chaco,Masculino,25 a 29,0
2006,22,Chaco,Masculino,30 a 34,0
2006,22,Chaco,Masculino,35 a 39,0
2006,22,Chaco,Masculino,40 a 44,2
2006,22,Chaco,Masculino,45 a 49,0
2006,22,Chaco,Masculino,50 a 54,9
2006,22,Chaco,Masculino,55 a 59,11
2006,22,Chaco,Masculino,60 a 64,11
2006,22,Chaco,Masculino,65 a 69,13
2006,22,Chaco,Masculino,70 a 74,23
2006,22,Chaco,Masculino,75 a 79,14
2006,22,Chaco,Masculino,80 y más,16
2006,22,Chaco,Femenino,10 a 14,0
2006,22,Chaco,Femenino,15 a 19,1
2006,22,Chaco,Femenino,20 a 24,1
2006,22,Chaco,Femenino,25 a 29,0
2006,22,Chaco,Femenino,30 a 34,0
2006,22,Chaco,Femenino,35 a 39,1
2006,22,Chaco,Femenino,40 a 44,0
2006,22,Chaco,Femenino,45 a 49,3
2006,22,Chaco,Femenino,50 a 54,4
2006,22,Chaco,Femenino,55 a 59,2
2006,22,Chaco,Femenino,60 a 64,14
2006,22,Chaco,Femenino,65 a 69,17
2006,22,Chaco,Femenino,70 a 74,12
2006,22,Chaco,Femenino,75 a 79,19
2006,22,Chaco,Femenino,80 y más,29
2006,26,Chubut,Masculino,10 a 14,0
2006,26,Chubut,Masculino,15 a 19,0
2006,26,Chubut,Masculino,20 a 24,0
2006,26,Chubut,Masculino,25 a 29,0
2006,26,Chubut,Masculino,30 a 34,0
2006,26,Chubut,Masculino,35 a 39,0
2006,26,Chubut,Masculino,40 a 44,0
2006,26,Chubut,Masculino,45 a 49,0
2006,26,Chubut,Masculino,50 a 54,5
2006,26,Chubut,Masculino,55 a 59,4
2006,26,Chubut,Masculino,60 a 64,3
2006,26,Chubut,Masculino,65 a 69,6
2006,26,Chubut,Masculino,70 a 74,8
2006,26,Chubut,Masculino,75 a 79,8
2006,26,Chubut,Masculino,80 y más,9
2006,26,Chubut,Femenino,10 a 14,0
2006,26,Chubut,Femenino,15 a 19,0
2006,26,Chubut,Femenino,20 a 24,0
2006,26,Chubut,Femenino,25 a 29,0
2006,26,Chubut,Femenino,30 a 34,0
2006,26,Chubut,Femenino,35 a 39,1
2006,26,Chubut,Femenino,40 a 44,0
2006,26,Chubut,Femenino,45 a 49,0
2006,26,Chubut,Femenino,50 a 54,1
2006,26,Chubut,Femenino,55 a 59,2
2006,26,Chubut,Femenino,60 a 64,0
2006,26,Chubut,Femenino,65 a 69,5
2006,26,Chubut,Femenino,70 a 74,1
2006,26,Chubut,Femenino,75 a 79,4
2006,26,Chubut,Femenino,80 y más,12
2006,30,Entre Ríos,Masculino,10 a 14,0
2006,30,Entre Ríos,Masculino,15 a 19,1
2006,30,Entre Ríos,Masculino,20 a 24,0
2006,30,Entre Ríos,Masculino,25 a 29,0
2006,30,Entre Ríos,Masculino,30 a 34,0
2006,30,Entre Ríos,Masculino,35 a 39,0
2006,30,Entre Ríos,Masculino,40 a 44,2
2006,30,Entre Ríos,Masculino,45 a 49,6
2006,30,Entre Ríos,Masculino,50 a 54,4
2006,30,Entre Ríos,Masculino,55 a 59,11
2006,30,Entre Ríos,Masculino,60 a 64,13
2006,30,Entre Ríos,Masculino,65 a 69,29
2006,30,Entre Ríos,Masculino,70 a 74,22
2006,30,Entre Ríos,Masculino,75 a 79,22
2006,30,Entre Ríos,Masculino,80 y más,33
2006,30,Entre Ríos,Femenino,10 a 14,1
2006,30,Entre Ríos,Femenino,15 a 19,0
2006,30,Entre Ríos,Femenino,20 a 24,0
2006,30,Entre Ríos,Femenino,25 a 29,0
2006,30,Entre Ríos,Femenino,30 a 34,1
2006,30,Entre Ríos,Femenino,35 a 39,3
2006,30,Entre Ríos,Femenino,40 a 44,2
2006,30,Entre Ríos,Femenino,45 a 49,2
2006,30,Entre Ríos,Femenino,50 a 54,3
2006,30,Entre Ríos,Femenino,55 a 59,7
2006,30,Entre Ríos,Femenino,60 a 64,10
2006,30,Entre Ríos,Femenino,65 a 69,17
2006,30,Entre Ríos,Femenino,70 a 74,18
2006,30,Entre Ríos,Femenino,75 a 79,22
2006,30,Entre Ríos,Femenino,80 y más,48
2006,34,Formosa,Masculino,10 a 14,0
2006,34,Formosa,Masculino,15 a 19,0
2006,34,Formosa,Masculino,20 a 24,0
2006,34,Formosa,Masculino,25 a 29,0
2006,34,Formosa,Masculino,30 a 34,0
2006,34,Formosa,Masculino,35 a 39,0
2006,34,Formosa,Masculino,40 a 44,0
2006,34,Formosa,Masculino,45 a 49,0
2006,34,Formosa,Masculino,50 a 54,1
2006,34,Formosa,Masculino,55 a 59,6
2006,34,Formosa,Masculino,60 a 64,4
2006,34,Formosa,Masculino,65 a 69,4
2006,34,Formosa,Masculino,70 a 74,8
2006,34,Formosa,Masculino,75 a 79,7
2006,34,Formosa,Masculino,80 y más,6
2006,34,Formosa,Femenino,10 a 14,0
2006,34,Formosa,Femenino,15 a 19,1
2006,34,Formosa,Femenino,20 a 24,0
2006,34,Formosa,Femenino,25 a 29,1
2006,34,Formosa,Femenino,30 a 34,1
2006,34,Formosa,Femenino,35 a 39,0
2006,34,Formosa,Femenino,40 a 44,0
2006,34,Formosa,Femenino,45 a 49,2
2006,34,Formosa,Femenino,50 a 54,3
2006,34,Formosa,Femenino,55 a 59,3
2006,34,Formosa,Femenino,60 a 64,5
2006,34,Formosa,Femenino,65 a 69,7
2006,34,Formosa,Femenino,70 a 74,10
2006,34,Formosa,Femenino,75 a 79,11
2006,34,Formosa,Femenino,80 y más,13
2006,38,Jujuy,Masculino,10 a 14,0
2006,38,Jujuy,Masculino,15 a 19,0
2006,38,Jujuy,Masculino,20 a 24,0
2006,38,Jujuy,Masculino,25 a 29,0
2006,38,Jujuy,Masculino,30 a 34,0
2006,38,Jujuy,Masculino,35 a 39,0
2006,38,Jujuy,Masculino,40 a 44,2
2006,38,Jujuy,Masculino,45 a 49,1
2006,38,Jujuy,Masculino,50 a 54,3
2006,38,Jujuy,Masculino,55 a 59,3
2006,38,Jujuy,Masculino,60 a 64,11
2006,38,Jujuy,Masculino,65 a 69,6
2006,38,Jujuy,Masculino,70 a 74,6
2006,38,Jujuy,Masculino,75 a 79,4
2006,38,Jujuy,Masculino,80 y más,4
2006,38,Jujuy,Femenino,10 a 14,0
2006,38,Jujuy,Femenino,15 a 19,0
2006,38,Jujuy,Femenino,20 a 24,0
2006,38,Jujuy,Femenino,25 a 29,0
2006,38,Jujuy,Femenino,30 a 34,0
2006,38,Jujuy,Femenino,35 a 39,0
2006,38,Jujuy,Femenino,40 a 44,1
2006,38,Jujuy,Femenino,45 a 49,0
2006,38,Jujuy,Femenino,50 a 54,1
2006,38,Jujuy,Femenino,55 a 59,4
2006,38,Jujuy,Femenino,60 a 64,8
2006,38,Jujuy,Femenino,65 a 69,3
2006,38,Jujuy,Femenino,70 a 74,9
2006,38,Jujuy,Femenino,75 a 79,5
2006,38,Jujuy,Femenino,80 y más,11
2006,42,La Pampa,Masculino,10 a 14,0
2006,42,La Pampa,Masculino,15 a 19,0
2006,42,La Pampa,Masculino,20 a 24,0
2006,42,La Pampa,Masculino,25 a 29,0
2006,42,La Pampa,Masculino,30 a 34,0
2006,42,La Pampa,Masculino,35 a 39,0
2006,42,La Pampa,Masculino,40 a 44,0
2006,42,La Pampa,Masculino,45 a 49,1
2006,42,La Pampa,Masculino,50 a 54,1
2006,42,La Pampa,Masculino,55 a 59,1
2006,42,La Pampa,Masculino,60 a 64,2
2006,42,La Pampa,Masculino,65 a 69,6
2006,42,La Pampa,Masculino,70 a 74,4
2006,42,La Pampa,Masculino,75 a 79,4
2006,42,La Pampa,Masculino,80 y más,9
2006,42,La Pampa,Femenino,10 a 14,0
2006,42,La Pampa,Femenino,15 a 19,0
2006,42,La Pampa,Femenino,20 a 24,0
2006,42,La Pampa,Femenino,25 a 29,1
2006,42,La Pampa,Femenino,30 a 34,0
2006,42,La Pampa,Femenino,35 a 39,0
2006,42,La Pampa,Femenino,40 a 44,0
2006,42,La Pampa,Femenino,45 a 49,2
2006,42,La Pampa,Femenino,50 a 54,0
2006,42,La Pampa,Femenino,55 a 59,3
2006,42,La Pampa,Femenino,60 a 64,1
2006,42,La Pampa,Femenino,65 a 69,1
2006,42,La Pampa,Femenino,70 a 74,6
2006,42,La Pampa,Femenino,75 a 79,1
2006,42,La Pampa,Femenino,80 y más,12
2006,46,La Rioja,Masculino,10 a 14,0
2006,46,La Rioja,Masculino,15 a 19,0
2006,46,La Rioja,Masculino,20 a 24,0
2006,46,La Rioja,Masculino,25 a 29,0
2006,46,La Rioja,Masculino,30 a 34,0
2006,46,La Rioja,Masculino,35 a 39,0
2006,46,La Rioja,Masculino,40 a 44,0
2006,46,La Rioja,Masculino,45 a 49,1
2006,46,La Rioja,Masculino,50 a 54,0
2006,46,La Rioja,Masculino,55 a 59,4
2006,46,La Rioja,Masculino,60 a 64,7
2006,46,La Rioja,Masculino,65 a 69,5
2006,46,La Rioja,Masculino,70 a 74,2
2006,46,La Rioja,Masculino,75 a 79,3
2006,46,La Rioja,Masculino,80 y más,4
2006,46,La Rioja,Femenino,10 a 14,1
2006,46,La Rioja,Femenino,15 a 19,0
2006,46,La Rioja,Femenino,20 a 24,0
2006,46,La Rioja,Femenino,25 a 29,0
2006,46,La Rioja,Femenino,30 a 34,1
2006,46,La Rioja,Femenino,35 a 39,0
2006,46,La Rioja,Femenino,40 a 44,0
2006,46,La Rioja,Femenino,45 a 49,2
2006,46,La Rioja,Femenino,50 a 54,0
2006,46,La Rioja,Femenino,55 a 59,2
2006,46,La Rioja,Femenino,60 a 64,2
2006,46,La Rioja,Femenino,65 a 69,1
2006,46,La Rioja,Femenino,70 a 74,1
2006,46,La Rioja,Femenino,75 a 79,3
2006,46,La Rioja,Femenino,80 y más,8
2006,50,Mendoza,Masculino,10 a 14,0
2006,50,Mendoza,Masculino,15 a 19,0
2006,50,Mendoza,Masculino,20 a 24,0
2006,50,Mendoza,Masculino,25 a 29,1
2006,50,Mendoza,Masculino,30 a 34,0
2006,50,Mendoza,Masculino,35 a 39,3
2006,50,Mendoza,Masculino,40 a 44,2
2006,50,Mendoza,Masculino,45 a 49,3
2006,50,Mendoza,Masculino,50 a 54,18
2006,50,Mendoza,Masculino,55 a 59,35
2006,50,Mendoza,Masculino,60 a 64,40
2006,50,Mendoza,Masculino,65 a 69,64
2006,50,Mendoza,Masculino,70 a 74,71
2006,50,Mendoza,Masculino,75 a 79,55
2006,50,Mendoza,Masculino,80 y más,53
2006,50,Mendoza,Femenino,10 a 14,0
2006,50,Mendoza,Femenino,15 a 19,0
2006,50,Mendoza,Femenino,20 a 24,0
2006,50,Mendoza,Femenino,25 a 29,1
2006,50,Mendoza,Femenino,30 a 34,0
2006,50,Mendoza,Femenino,35 a 39,0
2006,50,Mendoza,Femenino,40 a 44,1
2006,50,Mendoza,Femenino,45 a 49,6
2006,50,Mendoza,Femenino,50 a 54,12
2006,50,Mendoza,Femenino,55 a 59,19
2006,50,Mendoza,Femenino,60 a 64,34
2006,50,Mendoza,Femenino,65 a 69,49
2006,50,Mendoza,Femenino,70 a 74,64
2006,50,Mendoza,Femenino,75 a 79,77
2006,50,Mendoza,Femenino,80 y más,72
2006,54,Misiones,Masculino,10 a 14,0
2006,54,Misiones,Masculino,15 a 19,0
2006,54,Misiones,Masculino,20 a 24,0
2006,54,Misiones,Masculino,25 a 29,0
2006,54,Misiones,Masculino,30 a 34,1
2006,54,Misiones,Masculino,35 a 39,0
2006,54,Misiones,Masculino,40 a 44,0
2006,54,Misiones,Masculino,45 a 49,1
2006,54,Misiones,Masculino,50 a 54,7
2006,54,Misiones,Masculino,55 a 59,10
2006,54,Misiones,Masculino,60 a 64,9
2006,54,Misiones,Masculino,65 a 69,12
2006,54,Misiones,Masculino,70 a 74,18
2006,54,Misiones,Masculino,75 a 79,12
2006,54,Misiones,Masculino,80 y más,23
2006,54,Misiones,Femenino,10 a 14,0
2006,54,Misiones,Femenino,15 a 19,0
2006,54,Misiones,Femenino,20 a 24,1
2006,54,Misiones,Femenino,25 a 29,0
2006,54,Misiones,Femenino,30 a 34,0
2006,54,Misiones,Femenino,35 a 39,0
2006,54,Misiones,Femenino,40 a 44,4
2006,54,Misiones,Femenino,45 a 49,3
2006,54,Misiones,Femenino,50 a 54,7
2006,54,Misiones,Femenino,55 a 59,11
2006,54,Misiones,Femenino,60 a 64,7
2006,54,Misiones,Femenino,65 a 69,17
2006,54,Misiones,Femenino,70 a 74,22
2006,54,Misiones,Femenino,75 a 79,24
2006,54,Misiones,Femenino,80 y más,29
2006,58,Neuquén,Masculino,10 a 14,0
2006,58,Neuquén,Masculino,15 a 19,0
2006,58,Neuquén,Masculino,20 a 24,0
2006,58,Neuquén,Masculino,25 a 29,0
2006,58,Neuquén,Masculino,30 a 34,1
2006,58,Neuquén,Masculino,35 a 39,0
2006,58,Neuquén,Masculino,40 a 44,0
2006,58,Neuquén,Masculino,45 a 49,1
2006,58,Neuquén,Masculino,50 a 54,5
2006,58,Neuquén,Masculino,55 a 59,10
2006,58,Neuquén,Masculino,60 a 64,15
2006,58,Neuquén,Masculino,65 a 69,11
2006,58,Neuquén,Masculino,70 a 74,19
2006,58,Neuquén,Masculino,75 a 79,19
2006,58,Neuquén,Masculino,80 y más,14
