anio_enfr,prov_id,prov_nombre,grupo_edad,sexo,dm_total,dm_total_cv,dm_prev,dm_prev_cv
2013,50,Mendoza,25 a 29,Varón,1652,0.71,0.03,0.7
2013,50,Mendoza,30 a 34,Mujer,2589,0.53,0.06,0.51
2013,50,Mendoza,30 a 34,Varón,0,NA,0,NA
2013,50,Mendoza,35 a 39,Mujer,4556,0.53,0.09,0.5
2013,50,Mendoza,35 a 39,Varón,0,NA,0,NA
2013,50,Mendoza,40 a 44,Mujer,3593,0.49,0.09,0.47
2013,50,Mendoza,40 a 44,Varón,3311,0.67,0.08,0.64
2013,50,Mendoza,45 a 49,Mujer,3472,0.46,0.09,0.45
2013,50,Mendoza,45 a 49,Varón,5845,0.51,0.15,0.46
2013,50,Mendoza,50 a 54,Mujer,3152,0.45,0.1,0.43
2013,50,Mendoza,50 a 54,Varón,6022,0.38,0.17,0.35
2013,50,Mendoza,55 a 59,Mujer,4452,0.51,0.12,0.47
2013,50,Mendoza,55 a 59,Varón,4319,0.54,0.13,0.5
2013,50,Mendoza,60 a 64,Mujer,3253,0.47,0.08,0.45
2013,50,Mendoza,60 a 64,Varón,3594,0.38,0.14,0.36
2013,50,Mendoza,65 a 69,Mujer,7198,0.3,0.19,0.28
2013,50,Mendoza,65 a 69,Varón,3908,0.57,0.15,0.52
2013,50,Mendoza,70 a 74,Mujer,2967,0.44,0.12,0.43
2013,50,Mendoza,70 a 74,Varón,4556,0.42,0.25,0.37
2013,50,Mendoza,75 a 79,Mujer,2273,0.48,0.14,0.46
2013,50,Mendoza,75 a 79,Varón,3469,0.49,0.28,0.44
2013,50,Mendoza,80+,Mujer,4869,0.51,0.26,0.41
2013,50,Mendoza,80+,Varón,5623,0.41,0.62,0.22
2013,54,Misiones,20 a 24,Mujer,2201,0.71,0.05,0.69
2013,54,Misiones,20 a 24,Varón,0,NA,0,NA
2013,54,Misiones,25 a 29,Mujer,2305,0.75,0.08,0.71
2013,54,Misiones,25 a 29,Varón,1024,0.83,0.03,0.82
2013,54,Misiones,30 a 34,Mujer,1939,0.58,0.06,0.56
2013,54,Misiones,30 a 34,Varón,0,NA,0,NA
2013,54,Misiones,35 a 39,Mujer,2385,0.52,0.1,0.49
2013,54,Misiones,35 a 39,Varón,1408,0.71,0.08,0.69
2013,54,Misiones,40 a 44,Mujer,3644,0.4,0.13,0.38
2013,54,Misiones,40 a 44,Varón,1535,0.76,0.06,0.75
2013,54,Misiones,45 a 49,Mujer,1176,0.63,0.05,0.62
2013,54,Misiones,45 a 49,Varón,2110,0.8,0.08,0.76
2013,54,Misiones,50 a 54,Mujer,2975,0.43,0.15,0.42
2013,54,Misiones,50 a 54,Varón,2008,0.6,0.12,0.56
2013,54,Misiones,55 a 59,Mujer,894,1,0.05,0.97
2013,54,Misiones,55 a 59,Varón,2862,0.88,0.15,0.78
2013,54,Misiones,60 a 64,Mujer,3291,0.4,0.24,0.36
2013,54,Misiones,60 a 64,Varón,3070,0.42,0.25,0.36
2013,54,Misiones,65 a 69,Mujer,3230,0.46,0.27,0.38
2013,54,Misiones,65 a 69,Varón,2979,0.52,0.27,0.44
2013,54,Misiones,70 a 74,Mujer,783,1,0.08,0.96
2013,54,Misiones,70 a 74,Varón,2035,0.69,0.33,0.52
2013,54,Misiones,75 a 79,Mujer,1863,0.52,0.38,0.39
2013,54,Misiones,75 a 79,Varón,1540,0.58,0.4,0.45
2013,54,Misiones,80+,Mujer,0,NA,0,NA
2013,54,Misiones,80+,Varón,772,1,0.23,0.82
2013,58,Neuquén,20 a 24,Mujer,2430,0.45,0.12,0.43
2013,58,Neuquén,20 a 24,Varón,923,0.71,0.03,0.71
2013,58,Neuquén,25 a 29,Mujer,3055,0.39,0.19,0.35
2013,58,Neuquén,25 a 29,Varón,354,1,0.02,1
2013,58,Neuquén,30 a 34,Mujer,1899,0.49,0.07,0.47
2013,58,Neuquén,30 a 34,Varón,1491,0.59,0.07,0.57
2013,58,Neuquén,35 a 39,Mujer,2408,0.41,0.12,0.39
2013,58,Neuquén,35 a 39,Varón,1001,0.6,0.05,0.58
2013,58,Neuquén,40 a 44,Mujer,2172,0.51,0.11,0.48
2013,58,Neuquén,40 a 44,Varón,1051,0.58,0.09,0.56
2013,58,Neuquén,45 a 49,Mujer,1120,0.71,0.09,0.67
2013,58,Neuquén,45 a 49,Varón,1763,0.58,0.1,0.55
2013,58,Neuquén,50 a 54,Mujer,1684,0.42,0.11,0.41
2013,58,Neuquén,50 a 54,Varón,1735,0.54,0.2,0.48
2013,58,Neuquén,55 a 59,Mujer,1922,0.49,0.15,0.44
2013,58,Neuquén,55 a 59,Varón,323,1,0.02,1
2013,58,Neuquén,60 a 64,Mujer,1520,0.49,0.22,0.43
2013,58,Neuquén,60 a 64,Varón,4011,0.4,0.51,0.25
2013,58,Neuquén,65 a 69,Mujer,1331,0.48,0.16,0.44
2013,58,Neuquén,65 a 69,Varón,1738,0.45,0.31,0.36
2013,58,Neuquén,70 a 74,Mujer,1345,0.43,0.31,0.35
2013,58,Neuquén,70 a 74,Varón,2342,0.37,0.57,0.23
2013,58,Neuquén,75 a 79,Mujer,921,0.55,0.24,0.5
2013,58,Neuquén,75 a 79,Varón,1310,0.47,0.32,0.39
2013,58,Neuquén,80+,Mujer,1457,0.46,0.36,0.42
2013,58,Neuquén,80+,Varón,483,0.71,0.26,0.63
2013,62,Río Negro,20 a 24,Mujer,838,0.67,0.04,0.66
2013,62,Río Negro,20 a 24,Varón,246,1,0.01,1
2013,62,Río Negro,25 a 29,Mujer,57,1,0,1.01
2013,62,Río Negro,25 a 29,Varón,337,1,0.02,0.99
2013,62,Río Negro,30 a 34,Mujer,1259,0.41,0.05,0.41
2013,62,Río Negro,30 a 34,Varón,101,1,0,1.01
2013,62,Río Negro,35 a 39,Mujer,1149,0.45,0.06,0.44
2013,62,Río Negro,35 a 39,Varón,176,0.71,0.01,0.72
2013,62,Río Negro,40 a 44,Mujer,2846,0.32,0.15,0.3
2013,62,Río Negro,40 a 44,Varón,1321,0.69,0.06,0.67
2013,62,Río Negro,45 a 49,Mujer,4464,0.4,0.25,0.33
2013,62,Río Negro,45 a 49,Varón,1206,0.47,0.1,0.45
2013,62,Río Negro,50 a 54,Mujer,762,0.55,0.05,0.54
2013,62,Río Negro,50 a 54,Varón,1601,0.41,0.11,0.4
2013,62,Río Negro,55 a 59,Mujer,3070,0.31,0.23,0.28
2013,62,Río Negro,55 a 59,Varón,1568,0.51,0.16,0.46
2013,62,Río Negro,60 a 64,Mujer,1046,0.43,0.09,0.43
2013,62,Río Negro,60 a 64,Varón,2412,0.46,0.21,0.4
2013,62,Río Negro,65 a 69,Mujer,1841,0.39,0.2,0.35
2013,62,Río Negro,65 a 69,Varón,833,0.51,0.1,0.49
2013,62,Río Negro,70 a 74,Mujer,1718,0.37,0.23,0.32
2013,62,Río Negro,70 a 74,Varón,617,0.48,0.12,0.47
2013,62,Río Negro,75 a 79,Mujer,1105,0.64,0.21,0.53
2013,62,Río Negro,75 a 79,Varón,637,0.48,0.2,0.45
2013,62,Río Negro,80+,Mujer,579,0.47,0.09,0.46
2013,62,Río Negro,80+,Varón,668,0.56,0.14,0.55
2013,66,Salta,20 a 24,Mujer,2636,0.73,0.05,0.71
2013,66,Salta,20 a 24,Varón,0,NA,0,NA
2013,66,Salta,25 a 29,Mujer,3540,0.57,0.08,0.53
2013,66,Salta,25 a 29,Varón,2356,0.58,0.06,0.56
2013,66,Salta,30 a 34,Mujer,4957,0.33,0.12,0.32
2013,66,Salta,30 a 34,Varón,3507,0.44,0.09,0.42
2013,66,Salta,35 a 39,Mujer,3116,0.36,0.08,0.36
2013,66,Salta,35 a 39,Varón,755,0.73,0.02,0.73
2013,66,Salta,40 a 44,Mujer,4079,0.47,0.13,0.43
2013,66,Salta,40 a 44,Varón,3191,0.39,0.1,0.37
2013,66,Salta,45 a 49,Mujer,6193,0.43,0.21,0.37
2013,66,Salta,45 a 49,Varón,3477,0.41,0.12,0.39
2013,66,Salta,50 a 54,Mujer,4067,0.43,0.14,0.4
2013,66,Salta,50 a 54,Varón,4032,0.48,0.15,0.44
2013,66,Salta,55 a 59,Mujer,4346,0.43,0.19,0.38
2013,66,Salta,55 a 59,Varón,3428,0.47,0.18,0.43
2013,66,Salta,60 a 64,Mujer,3704,0.36,0.24,0.33
2013,66,Salta,60 a 64,Varón,1070,0.71,0.08,0.69
2013,66,Salta,65 a 69,Mujer,5434,0.36,0.36,0.28
2013,66,Salta,65 a 69,Varón,4361,0.42,0.32,0.34
2013,66,Salta,70 a 74,Mujer,2703,0.59,0.21,0.51
2013,66,Salta,70 a 74,Varón,0,NA,0,NA
2013,66,Salta,75 a 79,Mujer,498,1,0.06,0.98
2013,66,Salta,75 a 79,Varón,1700,0.71,0.26,0.59
2013,66,Salta,80+,Mujer,2635,0.64,0.27,0.51
2013,66,Salta,80+,Varón,503,1,0.15,0.93
2013,70,San Juan,20 a 24,Mujer,249,1,0.01,1
2013,70,San Juan,20 a 24,Varón,452,1,0.02,1
2013,70,San Juan,25 a 29,Mujer,3112,0.55,0.13,0.5
2013,70,San Juan,25 a 29,Varón,843,0.89,0.03,0.88
2013,70,San Juan,30 a 34,Mujer,822,0.94,0.04,0.92
2013,70,San Juan,30 a 34,Varón,641,1,0.05,0.97
2013,70,San Juan,35 a 39,Mujer,636,0.76,0.04,0.75
2013,70,San Juan,35 a 39,Varón,1390,0.72,0.08,0.69
2013,70,San Juan,40 a 44,Mujer,2175,0.48,0.12,0.46
2013,70,San Juan,40 a 44,Varón,730,1,0.04,0.98
2013,70,San Juan,45 a 49,Mujer,1967,0.56,0.1,0.55
2013,70,San Juan,45 a 49,Varón,1303,0.52,0.09,0.52
2013,70,San Juan,50 a 54,Mujer,2040,0.54,0.12,0.51
2013,70,San Juan,50 a 54,Varón,2217,0.55,0.15,0.51
2013,70,San Juan,55 a 59,Mujer,1255,0.76,0.14,0.71
2013,70,San Juan,55 a 59,Varón,2963,0.51,0.31,0.41
2013,70,San Juan,60 a 64,Mujer,4826,0.36,0.31,0.29
2013,70,San Juan,60 a 64,Varón,3336,0.48,0.3,0.38
2013,70,San Juan,65 a 69,Mujer,1651,0.46,0.17,0.44
2013,70,San Juan,65 a 69,Varón,1928,0.49,0.22,0.45
2013,70,San Juan,70 a 74,Mujer,4502,0.32,0.57,0.23
2013,70,San Juan,70 a 74,Varón,397,0.61,0.06,0.69
2013,70,San Juan,75 a 79,Mujer,895,0.63,0.11,0.6
2013,70,San Juan,75 a 79,Varón,1539,0.63,0.34,0.5
2013,70,San Juan,80+,Mujer,2249,0.55,0.32,0.44
2013,70,San Juan,80+,Varón,24,1,0.01,1.07
2013,74,San Luis,20 a 24,Mujer,778,0.79,0.04,0.78
2013,74,San Luis,20 a 24,Varón,516,0.71,0.03,0.71
2013,74,San Luis,25 a 29,Mujer,1325,0.51,0.1,0.48
2013,74,San Luis,25 a 29,Varón,1346,0.59,0.07,0.57
2013,74,San Luis,30 a 34,Mujer,1425,0.56,0.08,0.53
2013,74,San Luis,30 a 34,Varón,517,1,0.05,0.97
2013,74,San Luis,35 a 39,Mujer,1545,0.44,0.11,0.42
2013,74,San Luis,35 a 39,Varón,132,0.72,0.01,0.73
2013,74,San Luis,40 a 44,Mujer,2224,0.4,0.17,0.36
2013,74,San Luis,40 a 44,Varón,231,0.71,0.02,0.72
2013,74,San Luis,45 a 49,Mujer,0,NA,0,NA
2013,74,San Luis,45 a 49,Varón,2199,0.41,0.26,0.34
2013,74,San Luis,50 a 54,Mujer,1923,0.42,0.19,0.39
2013,74,San Luis,50 a 54,Varón,927,0.53,0.07,0.53
2013,74,San Luis,55 a 59,Mujer,234,0.72,0.04,0.73
2013,74,San Luis,55 a 59,Varón,1739,0.5,0.26,0.42
2013,74,San Luis,60 a 64,Mujer,2779,0.33,0.28,0.28
2013,74,San Luis,60 a 64,Varón,1526,0.51,0.31,0.42
2013,74,San Luis,65 a 69,Mujer,538,0.52,0.1,0.54
2013,74,San Luis,65 a 69,Varón,1170,0.55,0.26,0.47
2013,74,San Luis,70 a 74,Mujer,1285,0.52,0.3,0.42
2013,74,San Luis,70 a 74,Varón,174,1,0.03,1.01
2013,74,San Luis,75 a 79,Mujer,874,0.6,0.15,0.57
2013,74,San Luis,75 a 79,Varón,208,0.75,0.07,0.84
2013,74,San Luis,80+,Mujer,965,0.8,0.19,0.69
2013,74,San Luis,80+,Varón,63,1,0.03,1.05
2013,78,Santa Cruz,20 a 24,Mujer,783,0.74,0.07,0.72
2013,78,Santa Cruz,20 a 24,Varón,0,NA,0,NA
2013,78,Santa Cruz,25 a 29,Mujer,747,0.69,0.06,0.67
2013,78,Santa Cruz,25 a 29,Varón,256,0.71,0.02,0.71
2013,78,Santa Cruz,30 a 34,Mujer,2025,0.48,0.19,0.42
2013,78,Santa Cruz,30 a 34,Varón,353,0.72,0.03,0.72
2013,78,Santa Cruz,35 a 39,Mujer,296,0.52,0.03,0.54
2013,78,Santa Cruz,35 a 39,Varón,839,0.6,0.07,0.57
2013,78,Santa Cruz,40 a 44,Mujer,211,0.71,0.03,0.72
2013,78,Santa Cruz,40 a 44,Varón,141,1,0.02,1
2013,78,Santa Cruz,45 a 49,Mujer,867,0.4,0.09,0.41
2013,78,Santa Cruz,45 a 49,Varón,2236,0.54,0.25,0.43
2013,78,Santa Cruz,50 a 54,Mujer,1481,0.44,0.17,0.4
2013,78,Santa Cruz,50 a 54,Varón,1223,0.38,0.18,0.37
2013,78,Santa Cruz,55 a 59,Mujer,932,0.39,0.24,0.35
2013,78,Santa Cruz,55 a 59,Varón,1135,0.42,0.23,0.38
2013,78,Santa Cruz,60 a 64,Mujer,787,0.36,0.24,0.34
2013,78,Santa Cruz,60 a 64,Varón,827,0.55,0.17,0.5
2013,78,Santa Cruz,65 a 69,Mujer,1005,0.63,0.33,0.47
2013,78,Santa Cruz,65 a 69,Varón,206,0.89,0.06,0.87
2013,78,Santa Cruz,70 a 74,Mujer,307,0.62,0.22,0.56
2013,78,Santa Cruz,70 a 74,Varón,204,0.81,0.36,0.67
2013,78,Santa Cruz,75 a 79,Mujer,297,0.61,0.14,0.6
2013,78,Santa Cruz,75 a 79,Varón,0,NA,0,NA
2013,78,Santa Cruz,80+,Mujer,830,0.51,0.43,0.38
2013,78,Santa Cruz,80+,Varón,259,0.75,0.11,0.75
2013,82,Santa Fe,20 a 24,Mujer,4745,0.44,0.04,0.43
2013,82,Santa Fe,20 a 24,Varón,1932,0.62,0.02,0.63
2013,82,Santa Fe,25 a 29,Mujer,4388,0.53,0.04,0.53
2013,82,Santa Fe,25 a 29,Varón,0,NA,0,NA
2013,82,Santa Fe,30 a 34,Mujer,8268,0.32,0.07,0.32
2013,82,Santa Fe,30 a 34,Varón,653,1,0.01,1
2013,82,Santa Fe,35 a 39,Mujer,4057,0.44,0.05,0.43
2013,82,Santa Fe,35 a 39,Varón,0,NA,0,NA
2013,82,Santa Fe,40 a 44,Mujer,9404,0.32,0.1,0.31
2013,82,Santa Fe,40 a 44,Varón,9244,0.74,0.11,0.67
2013,82,Santa Fe,45 a 49,Mujer,7315,0.42,0.09,0.42
2013,82,Santa Fe,45 a 49,Varón,3522,0.53,0.05,0.52
2013,82,Santa Fe,50 a 54,Mujer,8796,0.36,0.12,0.36
2013,82,Santa Fe,50 a 54,Varón,4225,0.48,0.08,0.47
2013,82,Santa Fe,55 a 59,Mujer,11950,0.32,0.2,0.28
2013,82,Santa Fe,55 a 59,Varón,3028,0.67,0.05,0.65
2013,82,Santa Fe,60 a 64,Mujer,15507,0.26,0.2,0.24
2013,82,Santa Fe,60 a 64,Varón,12780,0.45,0.18,0.39
2013,82,Santa Fe,65 a 69,Mujer,14894,0.31,0.21,0.27
2013,82,Santa Fe,65 a 69,Varón,6613,0.35,0.11,0.35
2013,82,Santa Fe,70 a 74,Mujer,13487,0.3,0.28,0.24
2013,82,Santa Fe,70 a 74,Varón,3924,0.51,0.15,0.46
2013,82,Santa Fe,75 a 79,Mujer,12634,0.31,0.29,0.25
2013,82,Santa Fe,75 a 79,Varón,9390,0.37,0.34,0.32
2013,82,Santa Fe,80+,Mujer,8233,0.32,0.18,0.29
2013,82,Santa Fe,80+,Varón,2298,0.59,0.12,0.56
2013,86,Santiago del Estero,20 a 24,Mujer,718,1,0.03,0.98
2013,86,Santiago del Estero,20 a 24,Varón,203,1,0.01,1
2013,86,Santiago del Estero,25 a 29,Mujer,962,0.51,0.04,0.51
2013,86,Santiago del Estero,25 a 29,Varón,295,1,0.02,1
2013,86,Santiago del Estero,30 a 34,Mujer,1943,0.38,0.1,0.37
2013,86,Santiago del Estero,30 a 34,Varón,3315,0.54,0.13,0.49
2013,86,Santiago del Estero,35 a 39,Mujer,2378,0.39,0.12,0.37
2013,86,Santiago del Estero,35 a 39,Varón,2220,0.4,0.14,0.37
2013,86,Santiago del Estero,40 a 44,Mujer,4244,0.34,0.24,0.29
2013,86,Santiago del Estero,40 a 44,Varón,1301,0.59,0.07,0.57
2013,86,Santiago del Estero,45 a 49,Mujer,2816,0.43,0.16,0.39
2013,86,Santiago del Estero,45 a 49,Varón,2669,0.36,0.17,0.33
2013,86,Santiago del Estero,50 a 54,Mujer,3535,0.33,0.21,0.3
2013,86,Santiago del Estero,50 a 54,Varón,1111,0.59,0.07,0.57
2013,86,Santiago del Estero,55 a 59,Mujer,1838,0.44,0.18,0.42
2013,86,Santiago del Estero,55 a 59,Varón,3447,0.36,0.28,0.32
2013,86,Santiago del Estero,60 a 64,Mujer,2194,0.38,0.21,0.35
2013,86,Santiago del Estero,60 a 64,Varón,1920,0.48,0.3,0.39
2013,86,Santiago del Estero,65 a 69,Mujer,2870,0.39,0.31,0.34
2013,86,Santiago del Estero,65 a 69,Varón,574,0.72,0.13,0.69
2013,86,Santiago del Estero,70 a 74,Mujer,1349,0.46,0.16,0.46
2013,86,Santiago del Estero,70 a 74,Varón,1752,0.69,0.21,0.62
2013,86,Santiago del Estero,75 a 79,Mujer,1220,0.77,0.23,0.64
2013,86,Santiago del Estero,75 a 79,Varón,187,1,0.06,1.02
2013,86,Santiago del Estero,80+,Mujer,1852,0.58,0.4,0.41
2013,86,Santiago del Estero,80+,Varón,795,0.8,0.24,0.68
2013,90,Tucumán,20 a 24,Mujer,1104,0.61,0.02,0.61
2013,90,Tucumán,20 a 24,Varón,0,NA,0,NA
2013,90,Tucumán,25 a 29,Mujer,3933,0.39,0.09,0.37
2013,90,Tucumán,25 a 29,Varón,0,NA,0,NA
2013,90,Tucumán,30 a 34,Mujer,4118,0.4,0.08,0.38
2013,90,Tucumán,30 a 34,Varón,3518,0.48,0.08,0.46
2013,90,Tucumán,35 a 39,Mujer,3244,0.44,0.08,0.42
2013,90,Tucumán,35 a 39,Varón,1150,0.6,0.03,0.6
2013,90,Tucumán,40 a 44,Mujer,3980,0.4,0.11,0.38
2013,90,Tucumán,40 a 44,Varón,1704,0.54,0.06,0.53
2013,90,Tucumán,45 a 49,Mujer,4965,0.42,0.16,0.38
2013,90,Tucumán,45 a 49,Varón,3826,0.48,0.11,0.45
2013,90,Tucumán,50 a 54,Mujer,4205,0.46,0.12,0.44
2013,90,Tucumán,50 a 54,Varón,6391,0.42,0.21,0.37
2013,90,Tucumán,55 a 59,Mujer,6302,0.41,0.27,0.34
2013,90,Tucumán,55 a 59,Varón,2272,0.55,0.11,0.52
2013,90,Tucumán,60 a 64,Mujer,2734,0.44,0.1,0.43
2013,90,Tucumán,60 a 64,Varón,2516,0.4,0.11,0.39
2013,90,Tucumán,65 a 69,Mujer,4577,0.34,0.21,0.31
2013,90,Tucumán,65 a 69,Varón,3420,0.49,0.23,0.43
2013,90,Tucumán,70 a 74,Mujer,1791,0.48,0.13,0.46
2013,90,Tucumán,70 a 74,Varón,2781,0.5,0.23,0.44
2013,90,Tucumán,75 a 79,Mujer,2534,0.38,0.27,0.33
2013,90,Tucumán,75 a 79,Varón,1849,0.61,0.24,0.52
2013,90,Tucumán,80+,Mujer,2697,0.46,0.17,0.42
2013,90,Tucumán,80+,Varón,464,1,0.06,0.99
2013,94,Tierra del Fuego,20 a 24,Mujer,99,1,0.02,1
2013,94,Tierra del Fuego,20 a 24,Varón,0,NA,0,NA
2013,94,Tierra del Fuego,25 a 29,Mujer,480,0.4,0.07,0.38
2013,94,Tierra del Fuego,25 a 29,Varón,138,1,0.02,0.99
2013,94,Tierra del Fuego,30 a 34,Mujer,481,0.44,0.1,0.42
2013,94,Tierra del Fuego,30 a 34,Varón,509,0.43,0.08,0.41
2013,94,Tierra del Fuego,35 a 39,Mujer,477,0.38,0.1,0.37
2013,94,Tierra del Fuego,35 a 39,Varón,564,0.39,0.1,0.38
2013,94,Tierra del Fuego,40 a 44,Mujer,801,0.38,0.15,0.35
2013,94,Tierra del Fuego,40 a 44,Varón,187,1,0.04,0.97
2013,94,Tierra del Fuego,45 a 49,Mujer,559,0.43,0.13,0.4
2013,94,Tierra del Fuego,45 a 49,Varón,358,0.52,0.08,0.5
2013,94,Tierra del Fuego,50 a 54,Mujer,570,0.44,0.13,0.41
2013,94,Tierra del Fuego,50 a 54,Varón,387,0.48,0.11,0.47
2013,94,Tierra del Fuego,55 a 59,Mujer,634,0.41,0.24,0.36
2013,94,Tierra del Fuego,55 a 59,Varón,239,0.62,0.08,0.61
2013,94,Tierra del Fuego,60 a 64,Mujer,353,0.4,0.2,0.37
2013,94,Tierra del Fuego,60 a 64,Varón,852,0.33,0.29,0.3
2013,94,Tierra del Fuego,65 a 69,Mujer,350,0.54,0.19,0.49
2013,94,Tierra del Fuego,65 a 69,Varón,488,0.43,0.35,0.33
2013,94,Tierra del Fuego,70 a 74,Mujer,157,0.71,0.2,0.65
2013,94,Tierra del Fuego,70 a 74,Varón,112,0.71,0.22,0.67
2013,94,Tierra del Fuego,75 a 79,Mujer,134,0.6,0.33,0.49
2013,94,Tierra del Fuego,75 a 79,Varón,218,0.6,0.45,0.42
2013,94,Tierra del Fuego,80+,Mujer,86,0.59,0.34,0.54
2013,94,Tierra del Fuego,80+,Varón,23,1,0.07,1.08
2018,2,CABA,20 a 24,Mujer,10631,0.49,0.09,0.51
2018,2,CABA,20 a 24,Varón,2705,1.06,0.03,0.99
2018,2,CABA,25 a 29,Mujer,1906,0.72,0.02,0.75
2018,2,CABA,25 a 29,Varón,2536,0.78,0.03,0.78
2018,2,CABA,30 a 34,Mujer,1328,0.94,0.01,0.99
2018,2,CABA,30 a 34,Varón,2811,0.67,0.02,0.7
2018,2,CABA,35 a 39,Mujer,5524,0.53,0.05,0.55
2018,2,CABA,35 a 39,Varón,2581,0.72,0.03,0.74
2018,2,CABA,40 a 44,Mujer,3926,0.59,0.03,0.58
2018,2,CABA,40 a 44,Varón,2832,1.02,0.03,1.01
2018,2,CABA,45 a 49,Mujer,3482,0.81,0.03,0.77
2018,2,CABA,45 a 49,Varón,4961,0.59,0.07,0.61
2018,2,CABA,50 a 54,Mujer,9345,0.51,0.11,0.5
2018,2,CABA,50 a 54,Varón,11984,0.42,0.14,0.39
2018,2,CABA,55 a 59,Mujer,12346,0.4,0.13,0.39
2018,2,CABA,55 a 59,Varón,10810,0.39,0.15,0.41
2018,2,CABA,60 a 64,Mujer,12167,0.48,0.19,0.41
2018,2,CABA,60 a 64,Varón,9408,0.45,0.16,0.41
2018,2,CABA,65 a 69,Mujer,8670,0.39,0.1,0.37
2018,2,CABA,65 a 69,Varón,23653,0.25,0.33,0.24
2018,2,CABA,70 a 74,Mujer,5893,0.5,0.07,0.46
2018,2,CABA,70 a 74,Varón,9597,0.42,0.16,0.37
2018,2,CABA,75 a 79,Mujer,4665,0.45,0.1,0.45
2018,2,CABA,75 a 79,Varón,10046,0.44,0.29,0.36
2018,2,CABA,80+,Mujer,19045,0.3,0.26,0.27
2018,2,CABA,80+,Varón,9425,0.36,0.25,0.35
2018,6,Buenos Aires,20 a 24,Mujer,50979,0.28,0.08,0.29
2018,6,Buenos Aires,20 a 24,Varón,23070,0.68,0.04,0.66
2018,6,Buenos Aires,25 a 29,Mujer,60859,0.33,0.1,0.31
2018,6,Buenos Aires,25 a 29,Varón,11341,0.53,0.02,0.54
2018,6,Buenos Aires,30 a 34,Mujer,54803,0.34,0.08,0.33
2018,6,Buenos Aires,30 a 34,Varón,11500,0.57,0.02,0.58
2018,6,Buenos Aires,35 a 39,Mujer,103079,0.22,0.18,0.2
2018,6,Buenos Aires,35 a 39,Varón,24371,0.39,0.05,0.4
2018,6,Buenos Aires,40 a 44,Mujer,84386,0.25,0.16,0.23
2018,6,Buenos Aires,40 a 44,Varón,38189,0.31,0.08,0.29
2018,6,Buenos Aires,45 a 49,Mujer,89148,0.22,0.14,0.21
2018,6,Buenos Aires,45 a 49,Varón,117301,0.24,0.21,0.22
2018,6,Buenos Aires,50 a 54,Mujer,59085,0.24,0.12,0.22
2018,6,Buenos Aires,50 a 54,Varón,59469,0.26,0.16,0.24
2018,6,Buenos Aires,55 a 59,Mujer,63813,0.24,0.19,0.22
2018,6,Buenos Aires,55 a 59,Varón,111691,0.21,0.26,0.18
2018,6,Buenos Aires,60 a 64,Mujer,59485,0.26,0.17,0.22
2018,6,Buenos Aires,60 a 64,Varón,83613,0.2,0.22,0.21
2018,6,Buenos Aires,65 a 69,Mujer,92936,0.17,0.26,0.16
2018,6,Buenos Aires,65 a 69,Varón,47407,0.23,0.15,0.22
2018,6,Buenos Aires,70 a 74,Mujer,47874,0.27,0.19,0.23
2018,6,Buenos Aires,70 a 74,Varón,87883,0.23,0.32,0.19
2018,6,Buenos Aires,75 a 79,Mujer,33232,0.22,0.19,0.2
2018,6,Buenos Aires,75 a 79,Varón,34166,0.31,0.17,0.3
2018,6,Buenos Aires,80+,Mujer,32404,0.22,0.16,0.22
2018,6,Buenos Aires,80+,Varón,29978,0.35,0.23,0.32
2018,10,Catamarca,20 a 24,Mujer,2160,0.44,0.14,0.43
2018,10,Catamarca,20 a 24,Varón,152,0.92,0.01,0.97
2018,10,Catamarca,25 a 29,Mujer,1562,0.43,0.11,0.41
2018,10,Catamarca,25 a 29,Varón,929,0.76,0.09,0.83
2018,10,Catamarca,30 a 34,Mujer,221,0.67,0.03,0.75
2018,10,Catamarca,30 a 34,Varón,865,0.72,0.07,0.69
2018,10,Catamarca,35 a 39,Mujer,986,0.58,0.09,0.65
2018,10,Catamarca,35 a 39,Varón,1624,0.51,0.14,0.53
2018,10,Catamarca,40 a 44,Mujer,1699,0.58,0.18,0.58
2018,10,Catamarca,40 a 44,Varón,1114,0.45,0.15,0.45
2018,10,Catamarca,45 a 49,Mujer,1586,0.44,0.16,0.46
2018,10,Catamarca,45 a 49,Varón,1125,0.6,0.2,0.61
2018,10,Catamarca,50 a 54,Mujer,761,0.52,0.11,0.54
2018,10,Catamarca,50 a 54,Varón,756,0.48,0.11,0.52
2018,10,Catamarca,55 a 59,Mujer,1151,0.4,0.23,0.41
2018,10,Catamarca,55 a 59,Varón,757,0.67,0.18,0.6
2018,10,Catamarca,60 a 64,Mujer,433,1.03,0.06,1.02
2018,10,Catamarca,60 a 64,Varón,1065,0.68,0.17,0.63
2018,10,Catamarca,65 a 69,Mujer,781,0.63,0.13,0.55
2018,10,Catamarca,65 a 69,Varón,172,0.9,0.03,1.04
2018,10,Catamarca,70 a 74,Mujer,1144,0.71,0.38,0.53
2018,10,Catamarca,70 a 74,Varón,295,0.8,0.11,0.78
2018,10,Catamarca,75 a 79,Mujer,389,0.89,0.14,0.87
2018,10,Catamarca,75 a 79,Varón,360,0.73,0.18,0.83
2018,10,Catamarca,80+,Mujer,653,0.59,0.24,0.51
2018,10,Catamarca,80+,Varón,97,1.03,0.11,1.34
2018,14,Córdoba,20 a 24,Mujer,15334,0.43,0.11,0.43
