anio_enfr,prov_nombre,grupo_edad_quin,sexo,def_tri,mean_def_tri,esp_vida,AVP
2013,Tucumán,70 a 74,Varón,112,37.333333333333336,15.220524971165217,568.2329322568348
2013,Tucumán,75 a 79,Mujer,83,27.666666666666668,9.298225920446056,257.2509171323409
2013,Tucumán,75 a 79,Varón,76,25.333333333333332,11.714380262171206,296.7642999750039
2013,Tucumán,80 y más,Mujer,227,75.66666666666667,5.992080760900239,453.4007775747848
2013,Tucumán,80 y más,Varón,131,43.666666666666664,7.2709457701241185,317.4979652954198
2018,Buenos Aires,15 a 19,Mujer,4,1.3333333333333333,59.40089991717423,79.20119988956563
2018,Buenos Aires,15 a 19,Varón,2,0.6666666666666666,65.27387185108115,43.51591456738743
2018,Buenos Aires,20 a 24,Mujer,9,3,54.65657238289693,163.9697171486908
2018,Buenos Aires,20 a 24,Varón,12,4,60.40297393774405,241.6118957509762
2018,Buenos Aires,25 a 29,Mujer,17,5.666666666666667,50.01971590153033,283.44505677533857
2018,Buenos Aires,25 a 29,Varón,9,3,55.56145953057201,166.68437859171604
2018,Buenos Aires,30 a 34,Mujer,14,4.666666666666667,45.338650136635565,211.5803673042993
2018,Buenos Aires,30 a 34,Varón,26,8.666666666666666,50.71508748453657,439.5307581993169
2018,Buenos Aires,35 a 39,Mujer,32,10.666666666666666,40.649509570707714,433.5947687542156
2018,Buenos Aires,35 a 39,Varón,25,8.333333333333334,45.89630877119981,382.46923975999846
2018,Buenos Aires,40 a 44,Mujer,38,12.666666666666666,36.01442579949483,456.18272679360115
2018,Buenos Aires,40 a 44,Varón,57,19,41.140997801826884,781.6789582347108
2018,Buenos Aires,45 a 49,Mujer,83,27.666666666666668,31.426428576026836,869.4645239367425
2018,Buenos Aires,45 a 49,Varón,90,30,36.44056422743235,1093.2169268229704
2018,Buenos Aires,50 a 54,Mujer,104,34.666666666666664,26.993205867479585,935.7644700726255
2018,Buenos Aires,50 a 54,Varón,192,64,31.849647363574803,2038.3774312687874
2018,Buenos Aires,55 a 59,Mujer,202,67.33333333333333,22.76581335691569,1532.8980993656562
2018,Buenos Aires,55 a 59,Varón,325,108.33333333333333,27.36954671297114,2965.03422723854
2018,Buenos Aires,60 a 64,Mujer,289,96.33333333333333,18.842402208355736,1815.151412738269
2018,Buenos Aires,60 a 64,Varón,509,169.66666666666666,23.081486008232023,3916.158792730033
2018,Buenos Aires,65 a 69,Mujer,369,123,15.272104856236956,1878.4688973171455
2018,Buenos Aires,65 a 69,Varón,670,223.33333333333334,19.041912627332664,4252.693820104295
2018,Buenos Aires,70 a 74,Mujer,499,166.33333333333334,12.076120972884306,2008.661455156423
2018,Buenos Aires,70 a 74,Varón,752,250.66666666666666,15.220524971165217,3815.2782594387477
2018,Buenos Aires,75 a 79,Mujer,559,186.33333333333334,9.298225920446056,1732.5694298431151
2018,Buenos Aires,75 a 79,Varón,679,226.33333333333334,11.714380262171206,2651.3547326714165
2018,Buenos Aires,80 y más,Mujer,1510,503.3333333333333,5.992080760900239,3016.013982986454
2018,Buenos Aires,80 y más,Varón,1103,367.6666666666667,7.2709457701241185,2673.284394815634
2018,CABA,15 a 19,Mujer,0,0,59.40089991717423,0
2018,CABA,15 a 19,Varón,0,0,65.27387185108115,0
2018,CABA,20 a 24,Mujer,2,0.6666666666666666,54.65657238289693,36.43771492193129
2018,CABA,20 a 24,Varón,0,0,60.40297393774405,0
2018,CABA,25 a 29,Mujer,1,0.3333333333333333,50.01971590153033,16.673238633843443
2018,CABA,25 a 29,Varón,4,1.3333333333333333,55.56145953057201,74.08194604076267
2018,CABA,30 a 34,Mujer,1,0.3333333333333333,45.338650136635565,15.112883378878522
2018,CABA,30 a 34,Varón,1,0.3333333333333333,50.71508748453657,16.90502916151219
2018,CABA,35 a 39,Mujer,2,0.6666666666666666,40.649509570707714,27.099673047138474
2018,CABA,35 a 39,Varón,5,1.6666666666666667,45.89630877119981,76.4938479519997
2018,CABA,40 a 44,Mujer,6,2,36.01442579949483,72.02885159898966
2018,CABA,40 a 44,Varón,4,1.3333333333333333,41.140997801826884,54.85466373576918
2018,CABA,45 a 49,Mujer,6,2,31.426428576026836,62.85285715205367
2018,CABA,45 a 49,Varón,8,2.6666666666666665,36.44056422743235,97.17483793981958
2018,CABA,50 a 54,Mujer,5,1.6666666666666667,26.993205867479585,44.98867644579931
2018,CABA,50 a 54,Varón,16,5.333333333333333,31.849647363574803,169.8647859390656
2018,CABA,55 a 59,Mujer,16,5.333333333333333,22.76581335691569,121.41767123688368
2018,CABA,55 a 59,Varón,35,11.666666666666666,27.36954671297114,319.3113783179966
2018,CABA,60 a 64,Mujer,17,5.666666666666667,18.842402208355736,106.77361251401584
2018,CABA,60 a 64,Varón,56,18.666666666666668,23.081486008232023,430.8544054869978
2018,CABA,65 a 69,Mujer,26,8.666666666666666,15.272104856236956,132.35824208738694
2018,CABA,65 a 69,Varón,58,19.333333333333332,19.041912627332664,368.1436441284315
2018,CABA,70 a 74,Mujer,47,15.666666666666666,12.076120972884306,189.1925619085208
2018,CABA,70 a 74,Varón,78,26,15.220524971165217,395.7336492502956
2018,CABA,75 a 79,Mujer,46,15.333333333333334,9.298225920446056,142.57279744683953
2018,CABA,75 a 79,Varón,63,21,11.714380262171206,246.00198550559531
2018,CABA,80 y más,Mujer,245,81.66666666666667,5.992080760900239,489.35326214018625
2018,CABA,80 y más,Varón,165,55,7.2709457701241185,399.9020173568265
2018,Catamarca,15 a 19,Mujer,0,0,59.40089991717423,0
2018,Catamarca,15 a 19,Varón,0,0,65.27387185108115,0
2018,Catamarca,20 a 24,Mujer,0,0,54.65657238289693,0
2018,Catamarca,20 a 24,Varón,1,0.3333333333333333,60.40297393774405,20.13432464591468
2018,Catamarca,25 a 29,Mujer,1,0.3333333333333333,50.01971590153033,16.673238633843443
2018,Catamarca,25 a 29,Varón,1,0.3333333333333333,55.56145953057201,18.52048651019067
2018,Catamarca,30 a 34,Mujer,2,0.6666666666666666,45.338650136635565,30.225766757757043
2018,Catamarca,30 a 34,Varón,0,0,50.71508748453657,0
2018,Catamarca,35 a 39,Mujer,1,0.3333333333333333,40.649509570707714,13.549836523569237
2018,Catamarca,35 a 39,Varón,1,0.3333333333333333,45.89630877119981,15.298769590399937
2018,Catamarca,40 a 44,Mujer,1,0.3333333333333333,36.01442579949483,12.004808599831609
2018,Catamarca,40 a 44,Varón,4,1.3333333333333333,41.140997801826884,54.85466373576918
2018,Catamarca,45 a 49,Mujer,4,1.3333333333333333,31.426428576026836,41.90190476803578
2018,Catamarca,45 a 49,Varón,8,2.6666666666666665,36.44056422743235,97.17483793981958
2018,Catamarca,50 a 54,Mujer,4,1.3333333333333333,26.993205867479585,35.990941156639444
2018,Catamarca,50 a 54,Varón,9,3,31.849647363574803,95.54894209072441
2018,Catamarca,55 a 59,Mujer,8,2.6666666666666665,22.76581335691569,60.70883561844184
2018,Catamarca,55 a 59,Varón,21,7,27.36954671297114,191.586826990798
2018,Catamarca,60 a 64,Mujer,14,4.666666666666667,18.842402208355736,87.9312103056601
2018,Catamarca,60 a 64,Varón,28,9.333333333333334,23.081486008232023,215.4272027434989
2018,Catamarca,65 a 69,Mujer,11,3.6666666666666665,15.272104856236956,55.99771780620217
2018,Catamarca,65 a 69,Varón,32,10.666666666666666,19.041912627332664,203.11373469154842
2018,Catamarca,70 a 74,Mujer,23,7.666666666666667,12.076120972884306,92.58359412544635
2018,Catamarca,70 a 74,Varón,29,9.666666666666666,15.220524971165217,147.13174138793042
2018,Catamarca,75 a 79,Mujer,23,7.666666666666667,9.298225920446056,71.28639872341977
2018,Catamarca,75 a 79,Varón,19,6.333333333333333,11.714380262171206,74.19107499375097
2018,Catamarca,80 y más,Mujer,35,11.666666666666666,5.992080760900239,69.90760887716945
2018,Catamarca,80 y más,Varón,27,9,7.2709457701241185,65.43851193111706
2018,Chaco,15 a 19,Mujer,1,0.3333333333333333,59.40089991717423,19.800299972391407
2018,Chaco,15 a 19,Varón,0,0,65.27387185108115,0
2018,Chaco,20 a 24,Mujer,2,0.6666666666666666,54.65657238289693,36.43771492193129
2018,Chaco,20 a 24,Varón,2,0.6666666666666666,60.40297393774405,40.26864929182936
2018,Chaco,25 a 29,Mujer,0,0,50.01971590153033,0
2018,Chaco,25 a 29,Varón,1,0.3333333333333333,55.56145953057201,18.52048651019067
2018,Chaco,30 a 34,Mujer,6,2,45.338650136635565,90.67730027327113
2018,Chaco,30 a 34,Varón,4,1.3333333333333333,50.71508748453657,67.62011664604876
2018,Chaco,35 a 39,Mujer,8,2.6666666666666665,40.649509570707714,108.3986921885539
2018,Chaco,35 a 39,Varón,9,3,45.89630877119981,137.68892631359944
2018,Chaco,40 a 44,Mujer,6,2,36.01442579949483,72.02885159898966
2018,Chaco,40 a 44,Varón,12,4,41.140997801826884,164.56399120730754
2018,Chaco,45 a 49,Mujer,11,3.6666666666666665,31.426428576026836,115.23023811209839
2018,Chaco,45 a 49,Varón,14,4.666666666666667,36.44056422743235,170.0559663946843
2018,Chaco,50 a 54,Mujer,25,8.333333333333334,26.993205867479585,224.94338222899657
2018,Chaco,50 a 54,Varón,31,10.333333333333334,31.849647363574803,329.11302275693964
2018,Chaco,55 a 59,Mujer,46,15.333333333333334,22.76581335691569,349.0758048060406
2018,Chaco,55 a 59,Varón,52,17.333333333333332,27.36954671297114,474.40547635816637
2018,Chaco,60 a 64,Mujer,39,13,18.842402208355736,244.95122870862457
2018,Chaco,60 a 64,Varón,77,25.666666666666668,23.081486008232023,592.4248075446219
2018,Chaco,65 a 69,Mujer,59,19.666666666666668,15.272104856236956,300.3513955059935
2018,Chaco,65 a 69,Varón,83,27.666666666666668,19.041912627332664,526.8262493562037
2018,Chaco,70 a 74,Mujer,53,17.666666666666668,12.076120972884306,213.3448038542894
2018,Chaco,70 a 74,Varón,69,23,15.220524971165217,350.0720743368
2018,Chaco,75 a 79,Mujer,56,18.666666666666668,9.298225920446056,173.5668838483264
2018,Chaco,75 a 79,Varón,61,20.333333333333332,11.714380262171206,238.19239866414785
2018,Chaco,80 y más,Mujer,98,32.666666666666664,5.992080760900239,195.74130485607446
2018,Chaco,80 y más,Varón,64,21.333333333333332,7.2709457701241185,155.11350976264785
2018,Chubut,15 a 19,Mujer,0,0,59.40089991717423,0
2018,Chubut,15 a 19,Varón,0,0,65.27387185108115,0
2018,Chubut,20 a 24,Mujer,0,0,54.65657238289693,0
2018,Chubut,20 a 24,Varón,1,0.3333333333333333,60.40297393774405,20.13432464591468
2018,Chubut,25 a 29,Mujer,0,0,50.01971590153033,0
2018,Chubut,25 a 29,Varón,1,0.3333333333333333,55.56145953057201,18.52048651019067
2018,Chubut,30 a 34,Mujer,0,0,45.338650136635565,0
2018,Chubut,30 a 34,Varón,2,0.6666666666666666,50.71508748453657,33.81005832302438
2018,Chubut,35 a 39,Mujer,0,0,40.649509570707714,0
2018,Chubut,35 a 39,Varón,1,0.3333333333333333,45.89630877119981,15.298769590399937
2018,Chubut,40 a 44,Mujer,3,1,36.01442579949483,36.01442579949483
2018,Chubut,40 a 44,Varón,1,0.3333333333333333,41.140997801826884,13.713665933942295
2018,Chubut,45 a 49,Mujer,3,1,31.426428576026836,31.426428576026836
2018,Chubut,45 a 49,Varón,8,2.6666666666666665,36.44056422743235,97.17483793981958
2018,Chubut,50 a 54,Mujer,4,1.3333333333333333,26.993205867479585,35.990941156639444
2018,Chubut,50 a 54,Varón,10,3.3333333333333335,31.849647363574803,106.16549121191602
2018,Chubut,55 a 59,Mujer,2,0.6666666666666666,22.76581335691569,15.17720890461046
2018,Chubut,55 a 59,Varón,15,5,27.36954671297114,136.8477335648557
2018,Chubut,60 a 64,Mujer,6,2,18.842402208355736,37.68480441671147
2018,Chubut,60 a 64,Varón,14,4.666666666666667,23.081486008232023,107.71360137174945
2018,Chubut,65 a 69,Mujer,14,4.666666666666667,15.272104856236956,71.26982266243913
2018,Chubut,65 a 69,Varón,28,9.333333333333334,19.041912627332664,177.72451785510486
2018,Chubut,70 a 74,Mujer,20,6.666666666666667,12.076120972884306,80.50747315256204
2018,Chubut,70 a 74,Varón,14,4.666666666666667,15.220524971165217,71.02911653210435
2018,Chubut,75 a 79,Mujer,23,7.666666666666667,9.298225920446056,71.28639872341977
2018,Chubut,75 a 79,Varón,29,9.666666666666666,11.714380262171206,113.23900920098832
2018,Chubut,80 y más,Mujer,54,18,5.992080760900239,107.8574536962043
2018,Chubut,80 y más,Varón,46,15.333333333333334,7.2709457701241185,111.48783514190315
2018,Corrientes,15 a 19,Mujer,1,0.3333333333333333,59.40089991717423,19.800299972391407
2018,Corrientes,15 a 19,Varón,2,0.6666666666666666,65.27387185108115,43.51591456738743
2018,Corrientes,20 a 24,Mujer,0,0,54.65657238289693,0
2018,Corrientes,20 a 24,Varón,0,0,60.40297393774405,0
2018,Corrientes,25 a 29,Mujer,2,0.6666666666666666,50.01971590153033,33.346477267686886
2018,Corrientes,25 a 29,Varón,0,0,55.56145953057201,0
2018,Corrientes,30 a 34,Mujer,2,0.6666666666666666,45.338650136635565,30.225766757757043
2018,Corrientes,30 a 34,Varón,1,0.3333333333333333,50.71508748453657,16.90502916151219
2018,Corrientes,35 a 39,Mujer,1,0.3333333333333333,40.649509570707714,13.549836523569237
2018,Corrientes,35 a 39,Varón,2,0.6666666666666666,45.89630877119981,30.597539180799874
2018,Corrientes,40 a 44,Mujer,6,2,36.01442579949483,72.02885159898966
2018,Corrientes,40 a 44,Varón,5,1.6666666666666667,41.140997801826884,68.56832966971147
2018,Corrientes,45 a 49,Mujer,11,3.6666666666666665,31.426428576026836,115.23023811209839
2018,Corrientes,45 a 49,Varón,10,3.3333333333333335,36.44056422743235,121.4685474247745
2018,Corrientes,50 a 54,Mujer,19,6.333333333333333,26.993205867479585,170.95697049403736
2018,Corrientes,50 a 54,Varón,25,8.333333333333334,31.849647363574803,265.41372802979004
2018,Corrientes,55 a 59,Mujer,27,9,22.76581335691569,204.8923202122412
2018,Corrientes,55 a 59,Varón,36,12,27.36954671297114,328.43456055565366
2018,Corrientes,60 a 64,Mujer,56,18.666666666666668,18.842402208355736,351.7248412226404
2018,Corrientes,60 a 64,Varón,50,16.666666666666668,23.081486008232023,384.69143347053375
2018,Corrientes,65 a 69,Mujer,47,15.666666666666666,15.272104856236956,239.26297608104562
2018,Corrientes,65 a 69,Varón,102,34,19.041912627332664,647.4250293293105
2018,Corrientes,70 a 74,Mujer,71,23.666666666666668,12.076120972884306,285.80152969159525
2018,Corrientes,70 a 74,Varón,76,25.333333333333332,15.220524971165217,385.58663260285215
2018,Corrientes,75 a 79,Mujer,72,24,9.298225920446056,223.15742209070532
2018,Corrientes,75 a 79,Varón,72,24,11.714380262171206,281.14512629210896
2018,Corrientes,80 y más,Mujer,155,51.666666666666664,5.992080760900239,309.590839313179
2018,Corrientes,80 y más,Varón,68,22.666666666666668,7.2709457701241185,164.80810412281335
2018,Córdoba,15 a 19,Mujer,1,0.3333333333333333,59.40089991717423,19.800299972391407
2018,Córdoba,15 a 19,Varón,1,0.3333333333333333,65.27387185108115,21.757957283693717
2018,Córdoba,20 a 24,Mujer,1,0.3333333333333333,54.65657238289693,18.218857460965644
2018,Córdoba,20 a 24,Varón,2,0.6666666666666666,60.40297393774405,40.26864929182936
2018,Córdoba,25 a 29,Mujer,5,1.6666666666666667,50.01971590153033,83.36619316921723
2018,Córdoba,25 a 29,Varón,5,1.6666666666666667,55.56145953057201,92.60243255095335
2018,Córdoba,30 a 34,Mujer,5,1.6666666666666667,45.338650136635565,75.56441689439261
2018,Córdoba,30 a 34,Varón,10,3.3333333333333335,50.71508748453657,169.0502916151219
2018,Córdoba,35 a 39,Mujer,3,1,40.649509570707714,40.649509570707714
2018,Córdoba,35 a 39,Varón,17,5.666666666666667,45.89630877119981,260.079083036799
2018,Córdoba,40 a 44,Mujer,17,5.666666666666667,36.01442579949483,204.0817461971374
2018,Córdoba,40 a 44,Varón,22,7.333333333333333,41.140997801826884,301.70065054673046
2018,Córdoba,45 a 49,Mujer,31,10.333333333333334,31.426428576026836,324.7397619522773
2018,Córdoba,45 a 49,Varón,40,13.333333333333334,36.44056422743235,485.874189699098
2018,Córdoba,50 a 54,Mujer,42,14,26.993205867479585,377.9048821447142
2018,Córdoba,50 a 54,Varón,55,18.333333333333332,31.849647363574803,583.910201665538
2018,Córdoba,55 a 59,Mujer,52,17.333333333333332,22.76581335691569,394.6074315198719
2018,Córdoba,55 a 59,Varón,116,38.666666666666664,27.36954671297114,1058.2891395682173
2018,Córdoba,60 a 64,Mujer,82,27.333333333333332,18.842402208355736,515.0256603617235
2018,Córdoba,60 a 64,Varón,163,54.333333333333336,23.081486008232023,1254.0940731139399
2018,Córdoba,65 a 69,Mujer,140,46.666666666666664,15.272104856236956,712.6982266243913
2018,Córdoba,65 a 69,Varón,226,75.33333333333333,19.041912627332664,1434.4907512590605
2018,Córdoba,70 a 74,Mujer,171,57,12.076120972884306,688.3388954544055
2018,Córdoba,70 a 74,Varón,274,91.33333333333333,15.220524971165217,1390.1412806997564
2018,Córdoba,75 a 79,Mujer,197,65.66666666666667,9.298225920446056,610.5835021092911
2018,Córdoba,75 a 79,Varón,289,96.33333333333333,11.714380262171206,1128.4852985891594
2018,Córdoba,80 y más,Mujer,609,203,5.992080760900239,1216.3923944627486
2018,Córdoba,80 y más,Varón,398,132.66666666666666,7.2709457701241185,964.6121388364663
2018,Entre Ríos,15 a 19,Mujer,0,0,59.40089991717423,0
2018,Entre Ríos,15 a 19,Varón,1,0.3333333333333333,65.27387185108115,21.757957283693717
2018,Entre Ríos,20 a 24,Mujer,0,0,54.65657238289693,0
2018,Entre Ríos,20 a 24,Varón,0,0,60.40297393774405,0
2018,Entre Ríos,25 a 29,Mujer,3,1,50.01971590153033,50.01971590153033
2018,Entre Ríos,25 a 29,Varón,1,0.3333333333333333,55.56145953057201,18.52048651019067
2018,Entre Ríos,30 a 34,Mujer,1,0.3333333333333333,45.338650136635565,15.112883378878522
2018,Entre Ríos,30 a 34,Varón,0,0,50.71508748453657,0
2018,Entre Ríos,35 a 39,Mujer,1,0.3333333333333333,40.649509570707714,13.549836523569237
2018,Entre Ríos,35 a 39,Varón,1,0.3333333333333333,45.89630877119981,15.298769590399937
2018,Entre Ríos,40 a 44,Mujer,11,3.6666666666666665,36.01442579949483,132.0528945981477
2018,Entre Ríos,40 a 44,Varón,4,1.3333333333333333,41.140997801826884,54.85466373576918
2018,Entre Ríos,45 a 49,Mujer,6,2,31.426428576026836,62.85285715205367
2018,Entre Ríos,45 a 49,Varón,11,3.6666666666666665,36.44056422743235,133.61540216725194
2018,Entre Ríos,50 a 54,Mujer,13,4.333333333333333,26.993205867479585,116.97055875907819
2018,Entre Ríos,50 a 54,Varón,17,5.666666666666667,31.849647363574803,180.48133506025724
2018,Entre Ríos,55 a 59,Mujer,21,7,22.76581335691569,159.36069349840983
2018,Entre Ríos,55 a 59,Varón,20,6.666666666666667,27.36954671297114,182.46364475314093
2018,Entre Ríos,60 a 64,Mujer,37,12.333333333333334,18.842402208355736,232.3896272363874
2018,Entre Ríos,60 a 64,Varón,68,22.666666666666668,23.081486008232023,523.1803495199259
2018,Entre Ríos,65 a 69,Mujer,54,18,15.272104856236956,274.8978874122652
2018,Entre Ríos,65 a 69,Varón,97,32.333333333333336,19.041912627332664,615.6885082837562
2018,Entre Ríos,70 a 74,Mujer,59,19.666666666666668,12.076120972884306,237.49704580005803
2018,Entre Ríos,70 a 74,Varón,83,27.666666666666668,15.220524971165217,421.1011908689043
2018,Entre Ríos,75 a 79,Mujer,67,22.333333333333332,9.298225920446056,207.6603788899619
2018,Entre Ríos,75 a 79,Varón,90,30,11.714380262171206,351.4314078651362
2018,Entre Ríos,80 y más,Mujer,164,54.666666666666664,5.992080760900239,327.56708159587976
2018,Entre Ríos,80 y más,Varón,96,32,7.2709457701241185,232.6702646439718
2018,Formosa,15 a 19,Mujer,1,0.3333333333333333,59.40089991717423,19.800299972391407
2018,Formosa,15 a 19,Varón,0,0,65.27387185108115,0
2018,Formosa,20 a 24,Mujer,1,0.3333333333333333,54.65657238289693,18.218857460965644
2018,Formosa,20 a 24,Varón,0,0,60.40297393774405,0
2018,Formosa,25 a 29,Mujer,5,1.6666666666666667,50.01971590153033,83.36619316921723
2018,Formosa,25 a 29,Varón,0,0,55.56145953057201,0
2018,Formosa,30 a 34,Mujer,2,0.6666666666666666,45.338650136635565,30.225766757757043
2018,Formosa,30 a 34,Varón,6,2,50.71508748453657,101.43017496907314
2018,Formosa,35 a 39,Mujer,2,0.6666666666666666,40.649509570707714,27.099673047138474
2018,Formosa,35 a 39,Varón,5,1.6666666666666667,45.89630877119981,76.4938479519997
2018,Formosa,40 a 44,Mujer,8,2.6666666666666665,36.01442579949483,96.03846879865287
2018,Formosa,40 a 44,Varón,8,2.6666666666666665,41.140997801826884,109.70932747153836
2018,Formosa,45 a 49,Mujer,11,3.6666666666666665,31.426428576026836,115.23023811209839
2018,Formosa,45 a 49,Varón,23,7.666666666666667,36.44056422743235,279.37765907698133
2018,Formosa,50 a 54,Mujer,21,7,26.993205867479585,188.9524410723571
2018,Formosa,50 a 54,Varón,32,10.666666666666666,31.849647363574803,339.7295718781312
2018,Formosa,55 a 59,Mujer,21,7,22.76581335691569,159.36069349840983
2018,Formosa,55 a 59,Varón,37,12.333333333333334,27.36954671297114,337.55774279331075
2018,Formosa,60 a 64,Mujer,55,18.333333333333332,18.842402208355736,345.44404048652183
2018,Formosa,60 a 64,Varón,68,22.666666666666668,23.081486008232023,523.1803495199259
2018,Formosa,65 a 69,Mujer,54,18,15.272104856236956,274.8978874122652
2018,Formosa,65 a 69,Varón,63,21,19.041912627332664,399.8801651739859
2018,Formosa,70 a 74,Mujer,60,20,12.076120972884306,241.5224194576861
2018,Formosa,70 a 74,Varón,62,20.666666666666668,15.220524971165217,314.55751607074785
2018,Formosa,75 a 79,Mujer,47,15.666666666666666,9.298225920446056,145.6722060869882
2018,Formosa,75 a 79,Varón,54,18,11.714380262171206,210.8588447190817
2018,Formosa,80 y más,Mujer,90,30,5.992080760900239,179.76242282700719
2018,Formosa,80 y más,Varón,60,20,7.2709457701241185,145.41891540248236
2018,Jujuy,15 a 19,Mujer,0,0,59.40089991717423,0
2018,Jujuy,15 a 19,Varón,0,0,65.27387185108115,0
2018,Jujuy,20 a 24,Mujer,0,0,54.65657238289693,0
2018,Jujuy,20 a 24,Varón,0,0,60.40297393774405,0
2018,Jujuy,25 a 29,Mujer,1,0.3333333333333333,50.01971590153033,16.673238633843443
2018,Jujuy,25 a 29,Varón,0,0,55.56145953057201,0
2018,Jujuy,30 a 34,Mujer,0,0,45.338650136635565,0
2018,Jujuy,30 a 34,Varón,3,1,50.71508748453657,50.71508748453657
2018,Jujuy,35 a 39,Mujer,1,0.3333333333333333,40.649509570707714,13.549836523569237
2018,Jujuy,35 a 39,Varón,0,0,45.89630877119981,0
2018,Jujuy,40 a 44,Mujer,1,0.3333333333333333,36.01442579949483,12.004808599831609
2018,Jujuy,40 a 44,Varón,4,1.3333333333333333,41.140997801826884,54.85466373576918
2018,Jujuy,45 a 49,Mujer,1,0.3333333333333333,31.426428576026836,10.475476192008944
2018,Jujuy,45 a 49,Varón,6,2,36.44056422743235,72.8811284548647
2018,Jujuy,50 a 54,Mujer,4,1.3333333333333333,26.993205867479585,35.990941156639444
2018,Jujuy,50 a 54,Varón,14,4.666666666666667,31.849647363574803,148.63168769668243
2018,Jujuy,55 a 59,Mujer,10,3.3333333333333335,22.76581335691569,75.8860445230523
2018,Jujuy,55 a 59,Varón,17,5.666666666666667,27.36954671297114,155.0940980401698
2018,Jujuy,60 a 64,Mujer,19,6.333333333333333,18.842402208355736,119.335213986253
2018,Jujuy,60 a 64,Varón,19,6.333333333333333,23.081486008232023,146.1827447188028
2018,Jujuy,65 a 69,Mujer,17,5.666666666666667,15.272104856236956,86.54192751867609
2018,Jujuy,65 a 69,Varón,31,10.333333333333334,19.041912627332664,196.76643048243753
2018,Jujuy,70 a 74,Mujer,30,10,12.076120972884306,120.76120972884306
2018,Jujuy,70 a 74,Varón,21,7,15.220524971165217,106.54367479815652
2018,Jujuy,75 a 79,Mujer,22,7.333333333333333,9.298225920446056,68.18699008327107
2018,Jujuy,75 a 79,Varón,25,8.333333333333334,11.714380262171206,97.6198355180934
2018,Jujuy,80 y más,Mujer,48,16,5.992080760900239,95.87329217440383
2018,Jujuy,80 y más,Varón,27,9,7.2709457701241185,65.43851193111706
2018,La Pampa,15 a 19,Mujer,0,0,59.40089991717423,0
2018,La Pampa,15 a 19,Varón,0,0,65.27387185108115,0
2018,La Pampa,20 a 24,Mujer,0,0,54.65657238289693,0
2018,La Pampa,20 a 24,Varón,0,0,60.40297393774405,0
2018,La Pampa,25 a 29,Mujer,0,0,50.01971590153033,0
2018,La Pampa,25 a 29,Varón,0,0,55.56145953057201,0
2018,La Pampa,30 a 34,Mujer,0,0,45.338650136635565,0
2018,La Pampa,30 a 34,Varón,2,0.6666666666666666,50.71508748453657,33.81005832302438
2018,La Pampa,35 a 39,Mujer,0,0,40.649509570707714,0
2018,La Pampa,35 a 39,Varón,0,0,45.89630877119981,0
2018,La Pampa,40 a 44,Mujer,1,0.3333333333333333,36.01442579949483,12.004808599831609
2018,La Pampa,40 a 44,Varón,0,0,41.140997801826884,0
2018,La Pampa,45 a 49,Mujer,3,1,31.426428576026836,31.426428576026836
2018,La Pampa,45 a 49,Varón,2,0.6666666666666666,36.44056422743235,24.293709484954896
2018,La Pampa,50 a 54,Mujer,2,0.6666666666666666,26.993205867479585,17.995470578319722
2018,La Pampa,50 a 54,Varón,3,1,31.849647363574803,31.849647363574803
2018,La Pampa,55 a 59,Mujer,2,0.6666666666666666,22.76581335691569,15.17720890461046
2018,La Pampa,55 a 59,Varón,6,2,27.36954671297114,54.73909342594228
2018,La Pampa,60 a 64,Mujer,5,1.6666666666666667,18.842402208355736,31.404003680592893
2018,La Pampa,60 a 64,Varón,8,2.6666666666666665,23.081486008232023,61.550629355285395
2018,La Pampa,65 a 69,Mujer,7,2.3333333333333335,15.272104856236956,35.63491133121956
2018,La Pampa,65 a 69,Varón,11,3.6666666666666665,19.041912627332664,69.82034630021977
2018,La Pampa,70 a 74,Mujer,7,2.3333333333333335,12.076120972884306,28.177615603396717
2018,La Pampa,70 a 74,Varón,20,6.666666666666667,15.220524971165217,101.47016647443478
2018,La Pampa,75 a 79,Mujer,20,6.666666666666667,9.298225920446056,61.98817280297371
2018,La Pampa,75 a 79,Varón,15,5,11.714380262171206,58.57190131085603
2018,La Pampa,80 y más,Mujer,40,13.333333333333334,5.992080760900239,79.89441014533652
2018,La Pampa,80 y más,Varón,32,10.666666666666666,7.2709457701241185,77.55675488132393
2018,La Rioja,15 a 19,Mujer,1,0.3333333333333333,59.40089991717423,19.800299972391407
2018,La Rioja,15 a 19,Varón,0,0,65.27387185108115,0
2018,La Rioja,20 a 24,Mujer,0,0,54.65657238289693,0
2018,La Rioja,20 a 24,Varón,0,0,60.40297393774405,0
2018,La Rioja,25 a 29,Mujer,1,0.3333333333333333,50.01971590153033,16.673238633843443
2018,La Rioja,25 a 29,Varón,0,0,55.56145953057201,0
2018,La Rioja,30 a 34,Mujer,2,0.6666666666666666,45.338650136635565,30.225766757757043
2018,La Rioja,30 a 34,Varón,0,0,50.71508748453657,0
2018,La Rioja,35 a 39,Mujer,1,0.3333333333333333,40.649509570707714,13.549836523569237
2018,La Rioja,35 a 39,Varón,2,0.6666666666666666,45.89630877119981,30.597539180799874
2018,La Rioja,40 a 44,Mujer,1,0.3333333333333333,36.01442579949483,12.004808599831609
2018,La Rioja,40 a 44,Varón,6,2,41.140997801826884,82.28199560365377
