prov_res_cat,sexo,grupo_edad,anio_enfr,sum_defun,mean_defun,esp_vida,AVP
CABA,Masculino,20 a 24,2005,0,0,54.65657239,0
CABA,Masculino,20 a 24,2009,0,0,54.65657239,0
CABA,Masculino,20 a 24,2013,0,0,54.65657239,0
CABA,Masculino,20 a 24,2018,0,0,54.65657239,0
CABA,Masculino,25 a 29,2005,1,0.5,50.0197159,25.00985795
CABA,Masculino,25 a 29,2009,2,0.6666666666666666,50.0197159,33.34647726666667
CABA,Masculino,25 a 29,2013,2,0.6666666666666666,50.0197159,33.34647726666667
CABA,Masculino,25 a 29,2018,4,1.3333333333333333,50.0197159,66.69295453333334
CABA,Masculino,30 a 34,2005,2,1,45.33865014,45.33865014
CABA,Masculino,30 a 34,2009,1,0.3333333333333333,45.33865014,15.11288338
CABA,Masculino,30 a 34,2013,2,0.6666666666666666,45.33865014,30.22576676
CABA,Masculino,30 a 34,2018,1,0.3333333333333333,45.33865014,15.11288338
CABA,Masculino,35 a 39,2005,1,0.5,40.64950958,20.32475479
CABA,Masculino,35 a 39,2009,5,1.6666666666666667,40.64950958,67.74918263333333
CABA,Masculino,35 a 39,2013,1,0.3333333333333333,40.64950958,13.549836526666667
CABA,Masculino,35 a 39,2018,5,1.6666666666666667,40.64950958,67.74918263333333
CABA,Masculino,40 a 44,2005,3,1.5,36.01442579,54.021638685
CABA,Masculino,40 a 44,2009,4,1.3333333333333333,36.01442579,48.01923438666666
CABA,Masculino,40 a 44,2013,7,2.3333333333333335,36.01442579,84.03366017666667
CABA,Masculino,40 a 44,2018,4,1.3333333333333333,36.01442579,48.01923438666666
CABA,Masculino,45 a 49,2005,1,0.5,31.42642857,15.713214285
CABA,Masculino,45 a 49,2009,6,2,31.42642857,62.85285714
CABA,Masculino,45 a 49,2013,19,6.333333333333333,31.42642857,199.03404761
CABA,Masculino,45 a 49,2018,8,2.6666666666666665,31.42642857,83.80380951999999
CABA,Masculino,50 a 54,2005,13,6.5,26.99320587,175.455838155
CABA,Masculino,50 a 54,2009,12,4,26.99320587,107.97282348
CABA,Masculino,50 a 54,2013,19,6.333333333333333,26.99320587,170.95697051
CABA,Masculino,50 a 54,2018,16,5.333333333333333,26.99320587,143.96376464
CABA,Masculino,55 a 59,2005,17,8.5,22.76581336,193.50941355999998
CABA,Masculino,55 a 59,2009,22,7.333333333333333,22.76581336,166.94929797333333
CABA,Masculino,55 a 59,2013,39,13,22.76581336,295.95557368
CABA,Masculino,55 a 59,2018,35,11.666666666666666,22.76581336,265.60115586666666
CABA,Masculino,60 a 64,2005,22,11,18.84240221,207.26642431
CABA,Masculino,60 a 64,2009,41,13.666666666666666,18.84240221,257.5128302033333
CABA,Masculino,60 a 64,2013,55,18.333333333333332,18.84240221,345.44404051666663
CABA,Masculino,60 a 64,2018,56,18.666666666666668,18.84240221,351.72484125333335
CABA,Masculino,65 a 69,2005,25,12.5,15.27210485,190.901310625
CABA,Masculino,65 a 69,2009,37,12.333333333333334,15.27210485,188.35595981666668
CABA,Masculino,65 a 69,2013,68,22.666666666666668,15.27210485,346.16770993333336
CABA,Masculino,65 a 69,2018,58,19.333333333333332,15.27210485,295.26069376666663
CABA,Masculino,70 a 74,2005,39,19.5,12.07612097,235.484358915
CABA,Masculino,70 a 74,2009,76,25.333333333333332,12.07612097,305.92839790666665
CABA,Masculino,70 a 74,2013,65,21.666666666666668,12.07612097,261.64928768333334
CABA,Masculino,70 a 74,2018,78,26,12.07612097,313.97914522
CABA,Masculino,75 a 79,2005,42,21,9.29822592,195.26274432
CABA,Masculino,75 a 79,2009,63,21,9.29822592,195.26274432
CABA,Masculino,75 a 79,2013,91,30.333333333333332,9.29822592,282.04618624
CABA,Masculino,75 a 79,2018,63,21,9.29822592,195.26274432
CABA,Masculino,80 y más,2005,82,41,6.782640522,278.088261402
CABA,Masculino,80 y más,2009,163,54.333333333333336,6.782640522,368.523468362
CABA,Masculino,80 y más,2013,228,76,6.782640522,515.4806796720001
CABA,Masculino,80 y más,2018,165,55,6.782640522,373.04522871
CABA,Femenino,20 a 24,2005,0,0,60.40297394,0
CABA,Femenino,20 a 24,2009,1,0.3333333333333333,60.40297394,20.134324646666666
CABA,Femenino,20 a 24,2013,1,0.3333333333333333,60.40297394,20.134324646666666
CABA,Femenino,20 a 24,2018,2,0.6666666666666666,60.40297394,40.26864929333333
CABA,Femenino,25 a 29,2005,0,0,55.56145953,0
CABA,Femenino,25 a 29,2009,1,0.3333333333333333,55.56145953,18.520486509999998
CABA,Femenino,25 a 29,2013,1,0.3333333333333333,55.56145953,18.520486509999998
CABA,Femenino,25 a 29,2018,1,0.3333333333333333,55.56145953,18.520486509999998
CABA,Femenino,30 a 34,2005,2,1,50.71508748,50.71508748
CABA,Femenino,30 a 34,2009,2,0.6666666666666666,50.71508748,33.810058319999996
CABA,Femenino,30 a 34,2013,5,1.6666666666666667,50.71508748,84.5251458
CABA,Femenino,30 a 34,2018,1,0.3333333333333333,50.71508748,16.905029159999998
CABA,Femenino,35 a 39,2005,0,0,45.89630877,0
CABA,Femenino,35 a 39,2009,5,1.6666666666666667,45.89630877,76.49384795
CABA,Femenino,35 a 39,2013,1,0.3333333333333333,45.89630877,15.29876959
CABA,Femenino,35 a 39,2018,2,0.6666666666666666,45.89630877,30.59753918
CABA,Femenino,40 a 44,2005,1,0.5,41.1409978,20.5704989
CABA,Femenino,40 a 44,2009,4,1.3333333333333333,41.1409978,54.85466373333333
CABA,Femenino,40 a 44,2013,1,0.3333333333333333,41.1409978,13.713665933333333
CABA,Femenino,40 a 44,2018,6,2,41.1409978,82.2819956
CABA,Femenino,45 a 49,2005,1,0.5,36.44056423,18.220282115
CABA,Femenino,45 a 49,2009,3,1,36.44056423,36.44056423
CABA,Femenino,45 a 49,2013,5,1.6666666666666667,36.44056423,60.73427371666667
CABA,Femenino,45 a 49,2018,6,2,36.44056423,72.88112846
CABA,Femenino,50 a 54,2005,5,2.5,31.84964737,79.624118425
CABA,Femenino,50 a 54,2009,7,2.3333333333333335,31.84964737,74.31584386333334
CABA,Femenino,50 a 54,2013,11,3.6666666666666665,31.84964737,116.78204035666666
CABA,Femenino,50 a 54,2018,5,1.6666666666666667,31.84964737,53.08274561666667
CABA,Femenino,55 a 59,2005,13,6.5,27.36954671,177.902053615
CABA,Femenino,55 a 59,2009,12,4,27.36954671,109.47818684
CABA,Femenino,55 a 59,2013,18,6,27.36954671,164.21728026
CABA,Femenino,55 a 59,2018,16,5.333333333333333,27.36954671,145.97091578666667
CABA,Femenino,60 a 64,2005,13,6.5,23.081486,150.029659
CABA,Femenino,60 a 64,2009,29,9.666666666666666,23.081486,223.12103133333335
CABA,Femenino,60 a 64,2013,13,4.333333333333333,23.081486,100.01977266666667
CABA,Femenino,60 a 64,2018,17,5.666666666666667,23.081486,130.79508733333336
CABA,Femenino,65 a 69,2005,22,11,19.04191262,209.46103882000003
CABA,Femenino,65 a 69,2009,36,12,19.04191262,228.50295144
CABA,Femenino,65 a 69,2013,40,13.333333333333334,19.04191262,253.8921682666667
CABA,Femenino,65 a 69,2018,26,8.666666666666666,19.04191262,165.02990937333334
CABA,Femenino,70 a 74,2005,33,16.5,15.22052497,251.138662005
CABA,Femenino,70 a 74,2009,41,13.666666666666666,15.22052497,208.01384125666667
CABA,Femenino,70 a 74,2013,47,15.666666666666666,15.22052497,238.45489119666667
CABA,Femenino,70 a 74,2018,47,15.666666666666666,15.22052497,238.45489119666667
CABA,Femenino,75 a 79,2005,45,22.5,11.71438026,263.57355585
CABA,Femenino,75 a 79,2009,79,26.333333333333332,11.71438026,308.47868017999997
CABA,Femenino,75 a 79,2013,73,24.333333333333332,11.71438026,285.04991966
CABA,Femenino,75 a 79,2018,46,15.333333333333334,11.71438026,179.62049732000003
CABA,Femenino,80 y más,2005,147,73.5,8.452630325,621.2683288874999
CABA,Femenino,80 y más,2009,247,82.33333333333333,8.452630325,695.9332300916666
CABA,Femenino,80 y más,2013,333,111,8.452630325,938.2419660749999
CABA,Femenino,80 y más,2018,245,81.66666666666667,8.452630325,690.2981432083333
Buenos Aires,Masculino,20 a 24,2005,1,0.5,54.65657239,27.328286195
Buenos Aires,Masculino,20 a 24,2009,8,2.6666666666666665,54.65657239,145.75085970666666
Buenos Aires,Masculino,20 a 24,2013,11,3.6666666666666665,54.65657239,200.40743209666667
Buenos Aires,Masculino,20 a 24,2018,12,4,54.65657239,218.62628956
Buenos Aires,Masculino,25 a 29,2005,9,4.5,50.0197159,225.08872155
Buenos Aires,Masculino,25 a 29,2009,13,4.333333333333333,50.0197159,216.75210223333332
Buenos Aires,Masculino,25 a 29,2013,8,2.6666666666666665,50.0197159,133.38590906666667
Buenos Aires,Masculino,25 a 29,2018,9,3,50.0197159,150.0591477
Buenos Aires,Masculino,30 a 34,2005,10,5,45.33865014,226.6932507
Buenos Aires,Masculino,30 a 34,2009,20,6.666666666666667,45.33865014,302.2576676
Buenos Aires,Masculino,30 a 34,2013,19,6.333333333333333,45.33865014,287.14478421999996
Buenos Aires,Masculino,30 a 34,2018,26,8.666666666666666,45.33865014,392.93496788
Buenos Aires,Masculino,35 a 39,2005,14,7,40.64950958,284.54656706000003
Buenos Aires,Masculino,35 a 39,2009,29,9.666666666666666,40.64950958,392.9452592733333
Buenos Aires,Masculino,35 a 39,2013,32,10.666666666666666,40.64950958,433.59476885333333
Buenos Aires,Masculino,35 a 39,2018,25,8.333333333333334,40.64950958,338.7459131666667
Buenos Aires,Masculino,40 a 44,2005,36,18,36.01442579,648.25966422
Buenos Aires,Masculino,40 a 44,2009,35,11.666666666666666,36.01442579,420.1683008833333
Buenos Aires,Masculino,40 a 44,2013,50,16.666666666666668,36.01442579,600.2404298333333
Buenos Aires,Masculino,40 a 44,2018,57,19,36.01442579,684.2740900099999
Buenos Aires,Masculino,45 a 49,2005,54,27,31.42642857,848.5135713899999
Buenos Aires,Masculino,45 a 49,2009,61,20.333333333333332,31.42642857,639.0040475899999
Buenos Aires,Masculino,45 a 49,2013,96,32,31.42642857,1005.64571424
Buenos Aires,Masculino,45 a 49,2018,90,30,31.42642857,942.7928571
Buenos Aires,Masculino,50 a 54,2005,120,60,26.99320587,1619.5923522
Buenos Aires,Masculino,50 a 54,2009,179,59.666666666666664,26.99320587,1610.59461691
Buenos Aires,Masculino,50 a 54,2013,161,53.666666666666664,26.99320587,1448.63538169
Buenos Aires,Masculino,50 a 54,2018,192,64,26.99320587,1727.56517568
Buenos Aires,Masculino,55 a 59,2005,183,91.5,22.76581336,2083.07192244
Buenos Aires,Masculino,55 a 59,2009,288,96,22.76581336,2185.51808256
Buenos Aires,Masculino,55 a 59,2013,272,90.66666666666667,22.76581336,2064.1004113066665
Buenos Aires,Masculino,55 a 59,2018,325,108.33333333333333,22.76581336,2466.296447333333
Buenos Aires,Masculino,60 a 64,2005,317,158.5,18.84240221,2986.520750285
Buenos Aires,Masculino,60 a 64,2009,377,125.66666666666667,18.84240221,2367.8618777233332
Buenos Aires,Masculino,60 a 64,2013,419,139.66666666666666,18.84240221,2631.655508663333
Buenos Aires,Masculino,60 a 64,2018,509,169.66666666666666,18.84240221,3196.927574963333
Buenos Aires,Masculino,65 a 69,2005,367,183.5,15.27210485,2802.431239975
Buenos Aires,Masculino,65 a 69,2009,490,163.33333333333334,15.27210485,2494.4437921666668
Buenos Aires,Masculino,65 a 69,2013,562,187.33333333333334,15.27210485,2860.974308566667
Buenos Aires,Masculino,65 a 69,2018,670,223.33333333333334,15.27210485,3410.7700831666666
Buenos Aires,Masculino,70 a 74,2005,495,247.5,12.07612097,2988.839940075
Buenos Aires,Masculino,70 a 74,2009,595,198.33333333333334,12.07612097,2395.0973257166665
Buenos Aires,Masculino,70 a 74,2013,549,183,12.07612097,2209.93013751
Buenos Aires,Masculino,70 a 74,2018,752,250.66666666666666,12.07612097,3027.080989813333
Buenos Aires,Masculino,75 a 79,2005,524,262,9.29822592,2436.13519104
Buenos Aires,Masculino,75 a 79,2009,634,211.33333333333334,9.29822592,1965.0250777600002
Buenos Aires,Masculino,75 a 79,2013,597,199,9.29822592,1850.34695808
Buenos Aires,Masculino,75 a 79,2018,679,226.33333333333334,9.29822592,2104.49846656
Buenos Aires,Masculino,80 y más,2005,625,312.5,6.782640522,2119.575163125
Buenos Aires,Masculino,80 y más,2009,861,287,6.782640522,1946.617829814
Buenos Aires,Masculino,80 y más,2013,1004,334.6666666666667,6.782640522,2269.9236946960004
Buenos Aires,Masculino,80 y más,2018,1103,367.6666666666667,6.782640522,2493.750831922
Buenos Aires,Femenino,20 a 24,2005,8,4,60.40297394,241.61189576
Buenos Aires,Femenino,20 a 24,2009,9,3,60.40297394,181.20892182
Buenos Aires,Femenino,20 a 24,2013,5,1.6666666666666667,60.40297394,100.67162323333334
Buenos Aires,Femenino,20 a 24,2018,9,3,60.40297394,181.20892182
Buenos Aires,Femenino,25 a 29,2005,10,5,55.56145953,277.80729765
Buenos Aires,Femenino,25 a 29,2009,11,3.6666666666666665,55.56145953,203.72535161
Buenos Aires,Femenino,25 a 29,2013,11,3.6666666666666665,55.56145953,203.72535161
Buenos Aires,Femenino,25 a 29,2018,17,5.666666666666667,55.56145953,314.84827067000003
Buenos Aires,Femenino,30 a 34,2005,4,2,50.71508748,101.43017496
Buenos Aires,Femenino,30 a 34,2009,17,5.666666666666667,50.71508748,287.38549572
Buenos Aires,Femenino,30 a 34,2013,16,5.333333333333333,50.71508748,270.48046655999997
Buenos Aires,Femenino,30 a 34,2018,14,4.666666666666667,50.71508748,236.67040824000003
Buenos Aires,Femenino,35 a 39,2005,10,5,45.89630877,229.48154384999998
Buenos Aires,Femenino,35 a 39,2009,28,9.333333333333334,45.89630877,428.36554852
Buenos Aires,Femenino,35 a 39,2013,22,7.333333333333333,45.89630877,336.57293097999997
Buenos Aires,Femenino,35 a 39,2018,32,10.666666666666666,45.89630877,489.56062688
Buenos Aires,Femenino,40 a 44,2005,32,16,41.1409978,658.2559648
Buenos Aires,Femenino,40 a 44,2009,22,7.333333333333333,41.1409978,301.7006505333333
Buenos Aires,Femenino,40 a 44,2013,44,14.666666666666666,41.1409978,603.4013010666666
Buenos Aires,Femenino,40 a 44,2018,38,12.666666666666666,41.1409978,521.1193054666667
Buenos Aires,Femenino,45 a 49,2005,25,12.5,36.44056423,455.507052875
Buenos Aires,Femenino,45 a 49,2009,64,21.333333333333332,36.44056423,777.3987035733333
Buenos Aires,Femenino,45 a 49,2013,52,17.333333333333332,36.44056423,631.6364466533333
Buenos Aires,Femenino,45 a 49,2018,83,27.666666666666668,36.44056423,1008.1889436966667
Buenos Aires,Femenino,50 a 54,2005,67,33.5,31.84964737,1066.963186895
Buenos Aires,Femenino,50 a 54,2009,95,31.666666666666668,31.84964737,1008.5721667166667
Buenos Aires,Femenino,50 a 54,2013,98,32.666666666666664,31.84964737,1040.4218140866665
Buenos Aires,Femenino,50 a 54,2018,104,34.666666666666664,31.84964737,1104.1211088266666
Buenos Aires,Femenino,55 a 59,2005,122,61,27.36954671,1669.5423493100002
Buenos Aires,Femenino,55 a 59,2009,190,63.333333333333336,27.36954671,1733.404624966667
Buenos Aires,Femenino,55 a 59,2013,176,58.666666666666664,27.36954671,1605.6800736533335
Buenos Aires,Femenino,55 a 59,2018,202,67.33333333333333,27.36954671,1842.8828118066667
Buenos Aires,Femenino,60 a 64,2005,211,105.5,23.081486,2435.096773
Buenos Aires,Femenino,60 a 64,2009,244,81.33333333333333,23.081486,1877.2941946666667
Buenos Aires,Femenino,60 a 64,2013,319,106.33333333333333,23.081486,2454.3313446666666
Buenos Aires,Femenino,60 a 64,2018,289,96.33333333333333,23.081486,2223.5164846666667
Buenos Aires,Femenino,65 a 69,2005,300,150,19.04191262,2856.2868930000004
Buenos Aires,Femenino,65 a 69,2009,344,114.66666666666667,19.04191262,2183.4726470933338
Buenos Aires,Femenino,65 a 69,2013,390,130,19.04191262,2475.4486406
Buenos Aires,Femenino,65 a 69,2018,369,123,19.04191262,2342.15525226
Buenos Aires,Femenino,70 a 74,2005,409,204.5,15.22052497,3112.597356365
Buenos Aires,Femenino,70 a 74,2009,471,157,15.22052497,2389.62242029
Buenos Aires,Femenino,70 a 74,2013,487,162.33333333333334,15.22052497,2470.7985534633335
Buenos Aires,Femenino,70 a 74,2018,499,166.33333333333334,15.22052497,2531.6806533433332
Buenos Aires,Femenino,75 a 79,2005,426,213,11.71438026,2495.16299538
Buenos Aires,Femenino,75 a 79,2009,574,191.33333333333334,11.71438026,2241.35142308
Buenos Aires,Femenino,75 a 79,2013,497,165.66666666666666,11.71438026,1940.6823297399999
Buenos Aires,Femenino,75 a 79,2018,559,186.33333333333334,11.71438026,2182.7795217800003
Buenos Aires,Femenino,80 y más,2005,985,492.5,8.452630325,4162.9204350625
Buenos Aires,Femenino,80 y más,2009,1413,471,8.452630325,3981.188883075
Buenos Aires,Femenino,80 y más,2013,1489,496.3333333333333,8.452630325,4195.322184641666
Buenos Aires,Femenino,80 y más,2018,1510,503.3333333333333,8.452630325,4254.490596916667
Catamarca,Masculino,20 a 24,2005,0,0,54.65657239,0
Catamarca,Masculino,20 a 24,2009,0,0,54.65657239,0
Catamarca,Masculino,20 a 24,2013,0,0,54.65657239,0
Catamarca,Masculino,20 a 24,2018,1,0.3333333333333333,54.65657239,18.218857463333332
Catamarca,Masculino,25 a 29,2005,0,0,50.0197159,0
Catamarca,Masculino,25 a 29,2009,0,0,50.0197159,0
Catamarca,Masculino,25 a 29,2013,1,0.3333333333333333,50.0197159,16.673238633333334
Catamarca,Masculino,25 a 29,2018,1,0.3333333333333333,50.0197159,16.673238633333334
Catamarca,Masculino,30 a 34,2005,0,0,45.33865014,0
Catamarca,Masculino,30 a 34,2009,0,0,45.33865014,0
Catamarca,Masculino,30 a 34,2013,0,0,45.33865014,0
Catamarca,Masculino,30 a 34,2018,0,0,45.33865014,0
Catamarca,Masculino,35 a 39,2005,1,0.5,40.64950958,20.32475479
Catamarca,Masculino,35 a 39,2009,1,0.3333333333333333,40.64950958,13.549836526666667
Catamarca,Masculino,35 a 39,2013,0,0,40.64950958,0
Catamarca,Masculino,35 a 39,2018,1,0.3333333333333333,40.64950958,13.549836526666667
Catamarca,Masculino,40 a 44,2005,0,0,36.01442579,0
Catamarca,Masculino,40 a 44,2009,1,0.3333333333333333,36.01442579,12.004808596666665
Catamarca,Masculino,40 a 44,2013,4,1.3333333333333333,36.01442579,48.01923438666666
Catamarca,Masculino,40 a 44,2018,4,1.3333333333333333,36.01442579,48.01923438666666
Catamarca,Masculino,45 a 49,2005,1,0.5,31.42642857,15.713214285
Catamarca,Masculino,45 a 49,2009,3,1,31.42642857,31.42642857
Catamarca,Masculino,45 a 49,2013,5,1.6666666666666667,31.42642857,52.37738095
Catamarca,Masculino,45 a 49,2018,8,2.6666666666666665,31.42642857,83.80380951999999
Catamarca,Masculino,50 a 54,2005,8,4,26.99320587,107.97282348
Catamarca,Masculino,50 a 54,2009,4,1.3333333333333333,26.99320587,35.99094116
Catamarca,Masculino,50 a 54,2013,5,1.6666666666666667,26.99320587,44.98867645
Catamarca,Masculino,50 a 54,2018,9,3,26.99320587,80.97961761
Catamarca,Masculino,55 a 59,2005,8,4,22.76581336,91.06325344
Catamarca,Masculino,55 a 59,2009,12,4,22.76581336,91.06325344
Catamarca,Masculino,55 a 59,2013,9,3,22.76581336,68.29744008
Catamarca,Masculino,55 a 59,2018,21,7,22.76581336,159.36069351999998
Catamarca,Masculino,60 a 64,2005,6,3,18.84240221,56.527206629999995
Catamarca,Masculino,60 a 64,2009,15,5,18.84240221,94.21201105
Catamarca,Masculino,60 a 64,2013,20,6.666666666666667,18.84240221,125.61601473333333
Catamarca,Masculino,60 a 64,2018,28,9.333333333333334,18.84240221,175.86242062666668
Catamarca,Masculino,65 a 69,2005,7,3.5,15.27210485,53.452366975
Catamarca,Masculino,65 a 69,2009,23,7.666666666666667,15.27210485,117.08613718333334
Catamarca,Masculino,65 a 69,2013,15,5,15.27210485,76.36052425
Catamarca,Masculino,65 a 69,2018,32,10.666666666666666,15.27210485,162.90245173333332
Catamarca,Masculino,70 a 74,2005,21,10.5,12.07612097,126.799270185
Catamarca,Masculino,70 a 74,2009,19,6.333333333333333,12.07612097,76.48209947666666
Catamarca,Masculino,70 a 74,2013,21,7,12.07612097,84.53284679
Catamarca,Masculino,70 a 74,2018,29,9.666666666666666,12.07612097,116.73583604333332
Catamarca,Masculino,75 a 79,2005,11,5.5,9.29822592,51.140242560000004
Catamarca,Masculino,75 a 79,2009,15,5,9.29822592,46.4911296
Catamarca,Masculino,75 a 79,2013,16,5.333333333333333,9.29822592,49.59053824
Catamarca,Masculino,75 a 79,2018,19,6.333333333333333,9.29822592,58.88876416
Catamarca,Masculino,80 y más,2005,21,10.5,6.782640522,71.217725481
Catamarca,Masculino,80 y más,2009,18,6,6.782640522,40.695843132
Catamarca,Masculino,80 y más,2013,12,4,6.782640522,27.130562088
Catamarca,Masculino,80 y más,2018,27,9,6.782640522,61.043764698000004
Catamarca,Femenino,20 a 24,2005,1,0.5,60.40297394,30.20148697
Catamarca,Femenino,20 a 24,2009,0,0,60.40297394,0
Catamarca,Femenino,20 a 24,2013,0,0,60.40297394,0
Catamarca,Femenino,20 a 24,2018,0,0,60.40297394,0
Catamarca,Femenino,25 a 29,2005,1,0.5,55.56145953,27.780729765
Catamarca,Femenino,25 a 29,2009,0,0,55.56145953,0
Catamarca,Femenino,25 a 29,2013,3,1,55.56145953,55.56145953
Catamarca,Femenino,25 a 29,2018,1,0.3333333333333333,55.56145953,18.520486509999998
Catamarca,Femenino,30 a 34,2005,1,0.5,50.71508748,25.35754374
Catamarca,Femenino,30 a 34,2009,1,0.3333333333333333,50.71508748,16.905029159999998
Catamarca,Femenino,30 a 34,2013,0,0,50.71508748,0
Catamarca,Femenino,30 a 34,2018,2,0.6666666666666666,50.71508748,33.810058319999996
Catamarca,Femenino,35 a 39,2005,1,0.5,45.89630877,22.948154385
Catamarca,Femenino,35 a 39,2009,0,0,45.89630877,0
Catamarca,Femenino,35 a 39,2013,0,0,45.89630877,0
Catamarca,Femenino,35 a 39,2018,1,0.3333333333333333,45.89630877,15.29876959
Catamarca,Femenino,40 a 44,2005,0,0,41.1409978,0
Catamarca,Femenino,40 a 44,2009,0,0,41.1409978,0
Catamarca,Femenino,40 a 44,2013,2,0.6666666666666666,41.1409978,27.427331866666666
Catamarca,Femenino,40 a 44,2018,1,0.3333333333333333,41.1409978,13.713665933333333
Catamarca,Femenino,45 a 49,2005,1,0.5,36.44056423,18.220282115
Catamarca,Femenino,45 a 49,2009,0,0,36.44056423,0
Catamarca,Femenino,45 a 49,2013,2,0.6666666666666666,36.44056423,24.293709486666664
Catamarca,Femenino,45 a 49,2018,4,1.3333333333333333,36.44056423,48.58741897333333
Catamarca,Femenino,50 a 54,2005,3,1.5,31.84964737,47.774471055
Catamarca,Femenino,50 a 54,2009,4,1.3333333333333333,31.84964737,42.46619649333333
Catamarca,Femenino,50 a 54,2013,5,1.6666666666666667,31.84964737,53.08274561666667
Catamarca,Femenino,50 a 54,2018,4,1.3333333333333333,31.84964737,42.46619649333333
Catamarca,Femenino,55 a 59,2005,10,5,27.36954671,136.84773355000002
Catamarca,Femenino,55 a 59,2009,8,2.6666666666666665,27.36954671,72.98545789333333
Catamarca,Femenino,55 a 59,2013,8,2.6666666666666665,27.36954671,72.98545789333333
Catamarca,Femenino,55 a 59,2018,8,2.6666666666666665,27.36954671,72.98545789333333
Catamarca,Femenino,60 a 64,2005,6,3,23.081486,69.24445800000001
Catamarca,Femenino,60 a 64,2009,10,3.3333333333333335,23.081486,76.93828666666667
Catamarca,Femenino,60 a 64,2013,9,3,23.081486,69.24445800000001
Catamarca,Femenino,60 a 64,2018,14,4.666666666666667,23.081486,107.71360133333334
Catamarca,Femenino,65 a 69,2005,6,3,19.04191262,57.12573786
Catamarca,Femenino,65 a 69,2009,10,3.3333333333333335,19.04191262,63.47304206666667
Catamarca,Femenino,65 a 69,2013,9,3,19.04191262,57.12573786
Catamarca,Femenino,65 a 69,2018,11,3.6666666666666665,19.04191262,69.82034627333334
Catamarca,Femenino,70 a 74,2005,14,7,15.22052497,106.54367479
Catamarca,Femenino,70 a 74,2009,14,4.666666666666667,15.22052497,71.02911652666667
Catamarca,Femenino,70 a 74,2013,15,5,15.22052497,76.10262485
Catamarca,Femenino,70 a 74,2018,23,7.666666666666667,15.22052497,116.69069143666667
Catamarca,Femenino,75 a 79,2005,13,6.5,11.71438026,76.14347169
Catamarca,Femenino,75 a 79,2009,20,6.666666666666667,11.71438026,78.0958684
Catamarca,Femenino,75 a 79,2013,10,3.3333333333333335,11.71438026,39.0479342
Catamarca,Femenino,75 a 79,2018,23,7.666666666666667,11.71438026,89.81024866000001
Catamarca,Femenino,80 y más,2005,27,13.5,8.452630325,114.11050938749999
Catamarca,Femenino,80 y más,2009,26,8.666666666666666,8.452630325,73.25612948333332
Catamarca,Femenino,80 y más,2013,30,10,8.452630325,84.52630325
Catamarca,Femenino,80 y más,2018,35,11.666666666666666,8.452630325,98.61402045833333
Córdoba,Masculino,20 a 24,2005,0,0,54.65657239,0
Córdoba,Masculino,20 a 24,2009,0,0,54.65657239,0
Córdoba,Masculino,20 a 24,2013,2,0.6666666666666666,54.65657239,36.437714926666665
Córdoba,Masculino,20 a 24,2018,2,0.6666666666666666,54.65657239,36.437714926666665
Córdoba,Masculino,25 a 29,2005,1,0.5,50.0197159,25.00985795
Córdoba,Masculino,25 a 29,2009,2,0.6666666666666666,50.0197159,33.34647726666667
Córdoba,Masculino,25 a 29,2013,2,0.6666666666666666,50.0197159,33.34647726666667
Córdoba,Masculino,25 a 29,2018,5,1.6666666666666667,50.0197159,83.36619316666668
Córdoba,Masculino,30 a 34,2005,3,1.5,45.33865014,68.00797521
Córdoba,Masculino,30 a 34,2009,1,0.3333333333333333,45.33865014,15.11288338
Córdoba,Masculino,30 a 34,2013,0,0,45.33865014,0
Córdoba,Masculino,30 a 34,2018,10,3.3333333333333335,45.33865014,151.1288338
Córdoba,Masculino,35 a 39,2005,5,2.5,40.64950958,101.62377395
Córdoba,Masculino,35 a 39,2009,8,2.6666666666666665,40.64950958,108.39869221333333
Córdoba,Masculino,35 a 39,2013,7,2.3333333333333335,40.64950958,94.84885568666667
Córdoba,Masculino,35 a 39,2018,17,5.666666666666667,40.64950958,230.34722095333333
Córdoba,Masculino,40 a 44,2005,8,4,36.01442579,144.05770316
Córdoba,Masculino,40 a 44,2009,11,3.6666666666666665,36.01442579,132.05289456333333
Córdoba,Masculino,40 a 44,2013,11,3.6666666666666665,36.01442579,132.05289456333333
Córdoba,Masculino,40 a 44,2018,22,7.333333333333333,36.01442579,264.10578912666665
Córdoba,Masculino,45 a 49,2005,23,11.5,31.42642857,361.403928555
Córdoba,Masculino,45 a 49,2009,23,7.666666666666667,31.42642857,240.93595237
Córdoba,Masculino,45 a 49,2013,25,8.333333333333334,31.42642857,261.88690475
Córdoba,Masculino,45 a 49,2018,40,13.333333333333334,31.42642857,419.0190476
Córdoba,Masculino,50 a 54,2005,56,28,26.99320587,755.80976436
Córdoba,Masculino,50 a 54,2009,55,18.333333333333332,26.99320587,494.87544095
Córdoba,Masculino,50 a 54,2013,53,17.666666666666668,26.99320587,476.87997037
Córdoba,Masculino,50 a 54,2018,55,18.333333333333332,26.99320587,494.87544095
Córdoba,Masculino,55 a 59,2005,87,43.5,22.76581336,990.31288116
Córdoba,Masculino,55 a 59,2009,103,34.333333333333336,22.76581336,781.6262586933334
Córdoba,Masculino,55 a 59,2013,94,31.333333333333332,22.76581336,713.3288186133333
Córdoba,Masculino,55 a 59,2018,116,38.666666666666664,22.76581336,880.2781165866666
