anio_enfr,codprov_censo,prov_nombre,region_deis,grupo_edad10,sexo,defun_n,defun_mean,lx,Tx,ex,AVP
2013,22,Chaco,NEA,80+,Varón,59,19.666666666666668,96298.78607,2266735.9454,23.538572373615384,462.9252566811026
2013,26,Chubut,Patagonia Sur,30 a 39,Mujer,1,0.3333333333333333,98257.61885,4983143.736,50.71508748453657,16.90502916151219
2013,26,Chubut,Patagonia Sur,30 a 39,Varón,3,1,96997.57994,4397739.3413,45.33865013972843,45.33865013972843
2013,26,Chubut,Patagonia Sur,40 a 49,Mujer,1,0.3333333333333333,97340.83661,4492775.462499999,46.15509398692027,15.385031328973422
2013,26,Chubut,Patagonia Sur,40 a 49,Varón,7,2.3333333333333335,95386.37498,3914498.4263,41.03833935528808,95.75612516233886
2013,26,Chubut,Patagonia Sur,50 a 59,Mujer,12,4,95441.65065,4007943.3663,41.99365097946365,167.9746039178546
2013,26,Chubut,Patagonia Sur,50 a 59,Varón,27,9,92417.20236,3440462.4833,37.227511712571605,335.0476054131444
2013,26,Chubut,Patagonia Sur,60 a 69,Mujer,23,7.666666666666667,91170.49198,3534888.1766999997,38.772283662519285,297.2541747459812
2013,26,Chubut,Patagonia Sur,60 a 69,Varón,35,11.666666666666666,85071.85545,2985441.5738,35.09317573959179,409.4203836285709
2013,26,Chubut,Patagonia Sur,70 a 79,Mujer,44,14.666666666666666,81312.23623,3089197.6009,37.991792430377735,557.2129556455401
2013,26,Chubut,Patagonia Sur,70 a 79,Varón,51,17,68546.20957,2577191.6172,37.59787205400685,639.1638249181165
2013,26,Chubut,Patagonia Sur,80+,Mujer,58,19.333333333333332,97889.69055,2704000.1218,27.622930531370443,534.0433236064952
2013,26,Chubut,Patagonia Sur,80+,Varón,33,11,96298.78607,2266735.9454,23.538572373615384,258.9242961097692
2013,30,Entre Ríos,Centro,30 a 39,Mujer,1,0.3333333333333333,98257.61885,4983143.736,50.71508748453657,16.90502916151219
2013,30,Entre Ríos,Centro,30 a 39,Varón,2,0.6666666666666666,96997.57994,4397739.3413,45.33865013972843,30.225766759818953
2013,30,Entre Ríos,Centro,40 a 49,Mujer,6,2,97340.83661,4492775.462499999,46.15509398692027,92.31018797384054
2013,30,Entre Ríos,Centro,40 a 49,Varón,7,2.3333333333333335,95386.37498,3914498.4263,41.03833935528808,95.75612516233886
2013,30,Entre Ríos,Centro,50 a 59,Mujer,33,11,95441.65065,4007943.3663,41.99365097946365,461.93016077410016
2013,30,Entre Ríos,Centro,50 a 59,Varón,44,14.666666666666666,92417.20236,3440462.4833,37.227511712571605,546.0035051177168
2013,30,Entre Ríos,Centro,60 a 69,Mujer,59,19.666666666666668,91170.49198,3534888.1766999997,38.772283662519285,762.5215786962127
2013,30,Entre Ríos,Centro,60 a 69,Varón,84,28,85071.85545,2985441.5738,35.09317573959179,982.6089207085702
2013,30,Entre Ríos,Centro,70 a 79,Mujer,85,28.333333333333332,81312.23623,3089197.6009,37.991792430377735,1076.4341188607025
2013,30,Entre Ríos,Centro,70 a 79,Varón,107,35.666666666666664,68546.20957,2577191.6172,37.59787205400685,1340.9907699262442
2013,30,Entre Ríos,Centro,80+,Mujer,120,40,97889.69055,2704000.1218,27.622930531370443,1104.9172212548178
2013,30,Entre Ríos,Centro,80+,Varón,60,20,96298.78607,2266735.9454,23.538572373615384,470.77144747230767
2013,34,Formosa,NEA,30 a 39,Mujer,3,1,98257.61885,4983143.736,50.71508748453657,50.71508748453657
2013,34,Formosa,NEA,30 a 39,Varón,5,1.6666666666666667,96997.57994,4397739.3413,45.33865013972843,75.56441689954738
2013,34,Formosa,NEA,40 a 49,Mujer,21,7,97340.83661,4492775.462499999,46.15509398692027,323.0856579084419
2013,34,Formosa,NEA,40 a 49,Varón,16,5.333333333333333,95386.37498,3914498.4263,41.03833935528808,218.8711432282031
2013,34,Formosa,NEA,50 a 59,Mujer,58,19.333333333333332,95441.65065,4007943.3663,41.99365097946365,811.8772522696305
2013,34,Formosa,NEA,50 a 59,Varón,61,20.333333333333332,92417.20236,3440462.4833,37.227511712571605,756.9594048222892
2013,34,Formosa,NEA,60 a 69,Mujer,110,36.666666666666664,91170.49198,3534888.1766999997,38.772283662519285,1421.6504009590403
2013,34,Formosa,NEA,60 a 69,Varón,120,40,85071.85545,2985441.5738,35.09317573959179,1403.7270295836718
2013,34,Formosa,NEA,70 a 79,Mujer,137,45.666666666666664,81312.23623,3089197.6009,37.991792430377735,1734.9585209872498
2013,34,Formosa,NEA,70 a 79,Varón,121,40.333333333333336,68546.20957,2577191.6172,37.59787205400685,1516.4475061782764
2013,34,Formosa,NEA,80+,Mujer,98,32.666666666666664,97889.69055,2704000.1218,27.622930531370443,902.3490640247677
2013,34,Formosa,NEA,80+,Varón,67,22.333333333333332,96298.78607,2266735.9454,23.538572373615384,525.6947830107435
2013,38,Jujuy,NOA1,30 a 39,Mujer,1,0.3333333333333333,98257.61885,4983143.736,50.71508748453657,16.90502916151219
2013,38,Jujuy,NOA1,30 a 39,Varón,2,0.6666666666666666,96997.57994,4397739.3413,45.33865013972843,30.225766759818953
2013,38,Jujuy,NOA1,40 a 49,Mujer,5,1.6666666666666667,97340.83661,4492775.462499999,46.15509398692027,76.92515664486712
2013,38,Jujuy,NOA1,40 a 49,Varón,5,1.6666666666666667,95386.37498,3914498.4263,41.03833935528808,68.39723225881347
2013,38,Jujuy,NOA1,50 a 59,Mujer,20,6.666666666666667,95441.65065,4007943.3663,41.99365097946365,279.95767319642437
2013,38,Jujuy,NOA1,50 a 59,Varón,29,9.666666666666666,92417.20236,3440462.4833,37.227511712571605,359.86594655485885
2013,38,Jujuy,NOA1,60 a 69,Mujer,42,14,91170.49198,3534888.1766999997,38.772283662519285,542.81197127527
2013,38,Jujuy,NOA1,60 a 69,Varón,38,12.666666666666666,85071.85545,2985441.5738,35.09317573959179,444.5135593681627
2013,38,Jujuy,NOA1,70 a 79,Mujer,40,13.333333333333334,81312.23623,3089197.6009,37.991792430377735,506.5572324050365
2013,38,Jujuy,NOA1,70 a 79,Varón,40,13.333333333333334,68546.20957,2577191.6172,37.59787205400685,501.30496072009134
2013,38,Jujuy,NOA1,80+,Mujer,32,10.666666666666666,97889.69055,2704000.1218,27.622930531370443,294.64459233461804
2013,38,Jujuy,NOA1,80+,Varón,32,10.666666666666666,96298.78607,2266735.9454,23.538572373615384,251.0781053185641
2013,42,La Pampa,Patagonia Norte,30 a 39,Mujer,3,1,98257.61885,4983143.736,50.71508748453657,50.71508748453657
2013,42,La Pampa,Patagonia Norte,30 a 39,Varón,0,0,96997.57994,4397739.3413,45.33865013972843,0
2013,42,La Pampa,Patagonia Norte,40 a 49,Mujer,1,0.3333333333333333,97340.83661,4492775.462499999,46.15509398692027,15.385031328973422
2013,42,La Pampa,Patagonia Norte,40 a 49,Varón,2,0.6666666666666666,95386.37498,3914498.4263,41.03833935528808,27.358892903525387
2013,42,La Pampa,Patagonia Norte,50 a 59,Mujer,4,1.3333333333333333,95441.65065,4007943.3663,41.99365097946365,55.991534639284865
2013,42,La Pampa,Patagonia Norte,50 a 59,Varón,6,2,92417.20236,3440462.4833,37.227511712571605,74.45502342514321
2013,42,La Pampa,Patagonia Norte,60 a 69,Mujer,8,2.6666666666666665,91170.49198,3534888.1766999997,38.772283662519285,103.39275643338476
2013,42,La Pampa,Patagonia Norte,60 a 69,Varón,14,4.666666666666667,85071.85545,2985441.5738,35.09317573959179,163.7681534514284
2013,42,La Pampa,Patagonia Norte,70 a 79,Mujer,21,7,81312.23623,3089197.6009,37.991792430377735,265.9425470126441
2013,42,La Pampa,Patagonia Norte,70 a 79,Varón,25,8.333333333333334,68546.20957,2577191.6172,37.59787205400685,313.3156004500571
2013,42,La Pampa,Patagonia Norte,80+,Mujer,26,8.666666666666666,97889.69055,2704000.1218,27.622930531370443,239.39873127187715
2013,42,La Pampa,Patagonia Norte,80+,Varón,24,8,96298.78607,2266735.9454,23.538572373615384,188.30857898892307
2013,46,La Rioja,Cuyo,30 a 39,Mujer,0,0,98257.61885,4983143.736,50.71508748453657,0
2013,46,La Rioja,Cuyo,30 a 39,Varón,0,0,96997.57994,4397739.3413,45.33865013972843,0
2013,46,La Rioja,Cuyo,40 a 49,Mujer,1,0.3333333333333333,97340.83661,4492775.462499999,46.15509398692027,15.385031328973422
2013,46,La Rioja,Cuyo,40 a 49,Varón,10,3.3333333333333335,95386.37498,3914498.4263,41.03833935528808,136.79446451762695
2013,46,La Rioja,Cuyo,50 a 59,Mujer,12,4,95441.65065,4007943.3663,41.99365097946365,167.9746039178546
2013,46,La Rioja,Cuyo,50 a 59,Varón,13,4.333333333333333,92417.20236,3440462.4833,37.227511712571605,161.3192174211436
2013,46,La Rioja,Cuyo,60 a 69,Mujer,24,8,91170.49198,3534888.1766999997,38.772283662519285,310.1782693001543
2013,46,La Rioja,Cuyo,60 a 69,Varón,29,9.666666666666666,85071.85545,2985441.5738,35.09317573959179,339.2340321493873
2013,46,La Rioja,Cuyo,70 a 79,Mujer,32,10.666666666666666,81312.23623,3089197.6009,37.991792430377735,405.2457859240292
2013,46,La Rioja,Cuyo,70 a 79,Varón,28,9.333333333333334,68546.20957,2577191.6172,37.59787205400685,350.913472504064
2013,46,La Rioja,Cuyo,80+,Mujer,21,7,97889.69055,2704000.1218,27.622930531370443,193.3605137195931
2013,46,La Rioja,Cuyo,80+,Varón,7,2.3333333333333335,96298.78607,2266735.9454,23.538572373615384,54.9233355384359
2013,50,Mendoza,Cuyo,30 a 39,Mujer,6,2,98257.61885,4983143.736,50.71508748453657,101.43017496907314
2013,50,Mendoza,Cuyo,30 a 39,Varón,6,2,96997.57994,4397739.3413,45.33865013972843,90.67730027945686
2013,50,Mendoza,Cuyo,40 a 49,Mujer,14,4.666666666666667,97340.83661,4492775.462499999,46.15509398692027,215.39043860562793
2013,50,Mendoza,Cuyo,40 a 49,Varón,15,5,95386.37498,3914498.4263,41.03833935528808,205.1916967764404
2013,50,Mendoza,Cuyo,50 a 59,Mujer,63,21,95441.65065,4007943.3663,41.99365097946365,881.8666705687367
2013,50,Mendoza,Cuyo,50 a 59,Varón,101,33.666666666666664,92417.20236,3440462.4833,37.227511712571605,1253.3262276565772
2013,50,Mendoza,Cuyo,60 a 69,Mujer,214,71.33333333333333,91170.49198,3534888.1766999997,38.772283662519285,2765.7562345930423
2013,50,Mendoza,Cuyo,60 a 69,Varón,271,90.33333333333333,85071.85545,2985441.5738,35.09317573959179,3170.0835418097918
2013,50,Mendoza,Cuyo,70 a 79,Mujer,256,85.33333333333333,81312.23623,3089197.6009,37.991792430377735,3241.9662873922334
2013,50,Mendoza,Cuyo,70 a 79,Varón,301,100.33333333333333,68546.20957,2577191.6172,37.59787205400685,3772.319829418687
2013,50,Mendoza,Cuyo,80+,Mujer,309,103,97889.69055,2704000.1218,27.622930531370443,2845.1618447311557
2013,50,Mendoza,Cuyo,80+,Varón,227,75.66666666666667,96298.78607,2266735.9454,23.538572373615384,1781.0853096035642
2013,54,Misiones,NEA,30 a 39,Mujer,4,1.3333333333333333,98257.61885,4983143.736,50.71508748453657,67.62011664604876
2013,54,Misiones,NEA,30 a 39,Varón,3,1,96997.57994,4397739.3413,45.33865013972843,45.33865013972843
2013,54,Misiones,NEA,40 a 49,Mujer,16,5.333333333333333,97340.83661,4492775.462499999,46.15509398692027,246.16050126357476
2013,54,Misiones,NEA,40 a 49,Varón,15,5,95386.37498,3914498.4263,41.03833935528808,205.1916967764404
2013,54,Misiones,NEA,50 a 59,Mujer,42,14,95441.65065,4007943.3663,41.99365097946365,587.9111137124911
2013,54,Misiones,NEA,50 a 59,Varón,52,17.333333333333332,92417.20236,3440462.4833,37.227511712571605,645.2768696845744
2013,54,Misiones,NEA,60 a 69,Mujer,88,29.333333333333332,91170.49198,3534888.1766999997,38.772283662519285,1137.3203207672323
2013,54,Misiones,NEA,60 a 69,Varón,109,36.333333333333336,85071.85545,2985441.5738,35.09317573959179,1275.0520518718351
2013,54,Misiones,NEA,70 a 79,Mujer,143,47.666666666666664,81312.23623,3089197.6009,37.991792430377735,1810.9421058480052
2013,54,Misiones,NEA,70 a 79,Varón,128,42.666666666666664,68546.20957,2577191.6172,37.59787205400685,1604.1758743042922
2013,54,Misiones,NEA,80+,Mujer,132,44,97889.69055,2704000.1218,27.622930531370443,1215.4089433802994
2013,54,Misiones,NEA,80+,Varón,91,30.333333333333332,96298.78607,2266735.9454,23.538572373615384,714.0033619996666
2013,58,Neuquén,Patagonia Norte,30 a 39,Mujer,0,0,98257.61885,4983143.736,50.71508748453657,0
2013,58,Neuquén,Patagonia Norte,30 a 39,Varón,1,0.3333333333333333,96997.57994,4397739.3413,45.33865013972843,15.112883379909476
2013,58,Neuquén,Patagonia Norte,40 a 49,Mujer,7,2.3333333333333335,97340.83661,4492775.462499999,46.15509398692027,107.69521930281397
2013,58,Neuquén,Patagonia Norte,40 a 49,Varón,11,3.6666666666666665,95386.37498,3914498.4263,41.03833935528808,150.47391096938964
2013,58,Neuquén,Patagonia Norte,50 a 59,Mujer,20,6.666666666666667,95441.65065,4007943.3663,41.99365097946365,279.95767319642437
2013,58,Neuquén,Patagonia Norte,50 a 59,Varón,36,12,92417.20236,3440462.4833,37.227511712571605,446.73014055085923
2013,58,Neuquén,Patagonia Norte,60 a 69,Mujer,48,16,91170.49198,3534888.1766999997,38.772283662519285,620.3565386003086
2013,58,Neuquén,Patagonia Norte,60 a 69,Varón,80,26.666666666666668,85071.85545,2985441.5738,35.09317573959179,935.8180197224478
2013,58,Neuquén,Patagonia Norte,70 a 79,Mujer,67,22.333333333333332,81312.23623,3089197.6009,37.991792430377735,848.483364278436
2013,58,Neuquén,Patagonia Norte,70 a 79,Varón,93,31,68546.20957,2577191.6172,37.59787205400685,1165.5340336742124
2013,58,Neuquén,Patagonia Norte,80+,Mujer,105,35,97889.69055,2704000.1218,27.622930531370443,966.8025685979655
2013,58,Neuquén,Patagonia Norte,80+,Varón,74,24.666666666666668,96298.78607,2266735.9454,23.538572373615384,580.6181185491795
2013,62,Río Negro,Patagonia Norte,30 a 39,Mujer,0,0,98257.61885,4983143.736,50.71508748453657,0
2013,62,Río Negro,Patagonia Norte,30 a 39,Varón,0,0,96997.57994,4397739.3413,45.33865013972843,0
2013,62,Río Negro,Patagonia Norte,40 a 49,Mujer,4,1.3333333333333333,97340.83661,4492775.462499999,46.15509398692027,61.54012531589369
2013,62,Río Negro,Patagonia Norte,40 a 49,Varón,6,2,95386.37498,3914498.4263,41.03833935528808,82.07667871057616
2013,62,Río Negro,Patagonia Norte,50 a 59,Mujer,8,2.6666666666666665,95441.65065,4007943.3663,41.99365097946365,111.98306927856973
2013,62,Río Negro,Patagonia Norte,50 a 59,Varón,24,8,92417.20236,3440462.4833,37.227511712571605,297.82009370057284
2013,62,Río Negro,Patagonia Norte,60 a 69,Mujer,22,7.333333333333333,91170.49198,3534888.1766999997,38.772283662519285,284.33008019180807
2013,62,Río Negro,Patagonia Norte,60 a 69,Varón,40,13.333333333333334,85071.85545,2985441.5738,35.09317573959179,467.9090098612239
2013,62,Río Negro,Patagonia Norte,70 a 79,Mujer,34,11.333333333333334,81312.23623,3089197.6009,37.991792430377735,430.573647544281
2013,62,Río Negro,Patagonia Norte,70 a 79,Varón,58,19.333333333333332,68546.20957,2577191.6172,37.59787205400685,726.8921930441323
2013,62,Río Negro,Patagonia Norte,80+,Mujer,46,15.333333333333334,97889.69055,2704000.1218,27.622930531370443,423.55160148101345
2013,62,Río Negro,Patagonia Norte,80+,Varón,48,16,96298.78607,2266735.9454,23.538572373615384,376.61715797784615
2013,66,Salta,NOA1,30 a 39,Mujer,5,1.6666666666666667,98257.61885,4983143.736,50.71508748453657,84.52514580756095
2013,66,Salta,NOA1,30 a 39,Varón,5,1.6666666666666667,96997.57994,4397739.3413,45.33865013972843,75.56441689954738
2013,66,Salta,NOA1,40 a 49,Mujer,13,4.333333333333333,97340.83661,4492775.462499999,46.15509398692027,200.0054072766545
2013,66,Salta,NOA1,40 a 49,Varón,20,6.666666666666667,95386.37498,3914498.4263,41.03833935528808,273.5889290352539
2013,66,Salta,NOA1,50 a 59,Mujer,34,11.333333333333334,95441.65065,4007943.3663,41.99365097946365,475.9280444339214
2013,66,Salta,NOA1,50 a 59,Varón,64,21.333333333333332,92417.20236,3440462.4833,37.227511712571605,794.1869165348609
2013,66,Salta,NOA1,60 a 69,Mujer,85,28.333333333333332,91170.49198,3534888.1766999997,38.772283662519285,1098.548037104713
2013,66,Salta,NOA1,60 a 69,Varón,88,29.333333333333332,85071.85545,2985441.5738,35.09317573959179,1029.3998216946925
2013,66,Salta,NOA1,70 a 79,Mujer,102,34,81312.23623,3089197.6009,37.991792430377735,1291.720942632843
2013,66,Salta,NOA1,70 a 79,Varón,118,39.333333333333336,68546.20957,2577191.6172,37.59787205400685,1478.8496341242694
2013,66,Salta,NOA1,80+,Mujer,85,28.333333333333332,97889.69055,2704000.1218,27.622930531370443,782.6496983888292
2013,66,Salta,NOA1,80+,Varón,83,27.666666666666668,96298.78607,2266735.9454,23.538572373615384,651.2338356700257
2013,70,San Juan,Cuyo,30 a 39,Mujer,2,0.6666666666666666,98257.61885,4983143.736,50.71508748453657,33.81005832302438
2013,70,San Juan,Cuyo,30 a 39,Varón,1,0.3333333333333333,96997.57994,4397739.3413,45.33865013972843,15.112883379909476
2013,70,San Juan,Cuyo,40 a 49,Mujer,6,2,97340.83661,4492775.462499999,46.15509398692027,92.31018797384054
2013,70,San Juan,Cuyo,40 a 49,Varón,13,4.333333333333333,95386.37498,3914498.4263,41.03833935528808,177.832803872915
2013,70,San Juan,Cuyo,50 a 59,Mujer,27,9,95441.65065,4007943.3663,41.99365097946365,377.9428588151729
2013,70,San Juan,Cuyo,50 a 59,Varón,52,17.333333333333332,92417.20236,3440462.4833,37.227511712571605,645.2768696845744
2013,70,San Juan,Cuyo,60 a 69,Mujer,81,27,91170.49198,3534888.1766999997,38.772283662519285,1046.8516588880207
2013,70,San Juan,Cuyo,60 a 69,Varón,112,37.333333333333336,85071.85545,2985441.5738,35.09317573959179,1310.1452276114271
2013,70,San Juan,Cuyo,70 a 79,Mujer,114,38,81312.23623,3089197.6009,37.991792430377735,1443.688112354354
2013,70,San Juan,Cuyo,70 a 79,Varón,126,42,68546.20957,2577191.6172,37.59787205400685,1579.1106262682877
2013,70,San Juan,Cuyo,80+,Mujer,106,35.333333333333336,97889.69055,2704000.1218,27.622930531370443,976.0102121084224
2013,70,San Juan,Cuyo,80+,Varón,80,26.666666666666668,96298.78607,2266735.9454,23.538572373615384,627.6952632964103
2013,74,San Luis,Cuyo,30 a 39,Mujer,3,1,98257.61885,4983143.736,50.71508748453657,50.71508748453657
2013,74,San Luis,Cuyo,30 a 39,Varón,0,0,96997.57994,4397739.3413,45.33865013972843,0
2013,74,San Luis,Cuyo,40 a 49,Mujer,4,1.3333333333333333,97340.83661,4492775.462499999,46.15509398692027,61.54012531589369
2013,74,San Luis,Cuyo,40 a 49,Varón,5,1.6666666666666667,95386.37498,3914498.4263,41.03833935528808,68.39723225881347
2013,74,San Luis,Cuyo,50 a 59,Mujer,11,3.6666666666666665,95441.65065,4007943.3663,41.99365097946365,153.9767202580334
2013,74,San Luis,Cuyo,50 a 59,Varón,22,7.333333333333333,92417.20236,3440462.4833,37.227511712571605,273.0017525588584
2013,74,San Luis,Cuyo,60 a 69,Mujer,38,12.666666666666666,91170.49198,3534888.1766999997,38.772283662519285,491.1155930585776
2013,74,San Luis,Cuyo,60 a 69,Varón,42,14,85071.85545,2985441.5738,35.09317573959179,491.3044603542851
2013,74,San Luis,Cuyo,70 a 79,Mujer,47,15.666666666666666,81312.23623,3089197.6009,37.991792430377735,595.2047480759178
2013,74,San Luis,Cuyo,70 a 79,Varón,54,18,68546.20957,2577191.6172,37.59787205400685,676.7616969721233
2013,74,San Luis,Cuyo,80+,Mujer,56,18.666666666666668,97889.69055,2704000.1218,27.622930531370443,515.6280365855816
2013,74,San Luis,Cuyo,80+,Varón,40,13.333333333333334,96298.78607,2266735.9454,23.538572373615384,313.84763164820515
2013,78,Santa Cruz,Patagonia Sur,30 a 39,Mujer,1,0.3333333333333333,98257.61885,4983143.736,50.71508748453657,16.90502916151219
2013,78,Santa Cruz,Patagonia Sur,30 a 39,Varón,2,0.6666666666666666,96997.57994,4397739.3413,45.33865013972843,30.225766759818953
2013,78,Santa Cruz,Patagonia Sur,40 a 49,Mujer,3,1,97340.83661,4492775.462499999,46.15509398692027,46.15509398692027
2013,78,Santa Cruz,Patagonia Sur,40 a 49,Varón,2,0.6666666666666666,95386.37498,3914498.4263,41.03833935528808,27.358892903525387
2013,78,Santa Cruz,Patagonia Sur,50 a 59,Mujer,3,1,95441.65065,4007943.3663,41.99365097946365,41.99365097946365
2013,78,Santa Cruz,Patagonia Sur,50 a 59,Varón,11,3.6666666666666665,92417.20236,3440462.4833,37.227511712571605,136.5008762794292
2013,78,Santa Cruz,Patagonia Sur,60 a 69,Mujer,20,6.666666666666667,91170.49198,3534888.1766999997,38.772283662519285,258.4818910834619
2013,78,Santa Cruz,Patagonia Sur,60 a 69,Varón,17,5.666666666666667,85071.85545,2985441.5738,35.09317573959179,198.86132919102016
2013,78,Santa Cruz,Patagonia Sur,70 a 79,Mujer,25,8.333333333333334,81312.23623,3089197.6009,37.991792430377735,316.5982702531478
2013,78,Santa Cruz,Patagonia Sur,70 a 79,Varón,27,9,68546.20957,2577191.6172,37.59787205400685,338.38084848606167
2013,78,Santa Cruz,Patagonia Sur,80+,Mujer,22,7.333333333333333,97889.69055,2704000.1218,27.622930531370443,202.5681572300499
2013,78,Santa Cruz,Patagonia Sur,80+,Varón,23,7.666666666666667,96298.78607,2266735.9454,23.538572373615384,180.46238819771796
2013,82,Santa Fe,Centro,30 a 39,Mujer,7,2.3333333333333335,98257.61885,4983143.736,50.71508748453657,118.33520413058534
2013,82,Santa Fe,Centro,30 a 39,Varón,7,2.3333333333333335,96997.57994,4397739.3413,45.33865013972843,105.79018365936633
2013,82,Santa Fe,Centro,40 a 49,Mujer,14,4.666666666666667,97340.83661,4492775.462499999,46.15509398692027,215.39043860562793
2013,82,Santa Fe,Centro,40 a 49,Varón,29,9.666666666666666,95386.37498,3914498.4263,41.03833935528808,396.7039471011181
2013,82,Santa Fe,Centro,50 a 59,Mujer,62,20.666666666666668,95441.65065,4007943.3663,41.99365097946365,867.8687869089156
2013,82,Santa Fe,Centro,50 a 59,Varón,117,39,92417.20236,3440462.4833,37.227511712571605,1451.8729567902926
2013,82,Santa Fe,Centro,60 a 69,Mujer,202,67.33333333333333,91170.49198,3534888.1766999997,38.772283662519285,2610.6670999429653
2013,82,Santa Fe,Centro,60 a 69,Varón,289,96.33333333333333,85071.85545,2985441.5738,35.09317573959179,3380.6425962473427
2013,82,Santa Fe,Centro,70 a 79,Mujer,296,98.66666666666667,81312.23623,3089197.6009,37.991792430377735,3748.52351979727
2013,82,Santa Fe,Centro,70 a 79,Varón,380,126.66666666666667,68546.20957,2577191.6172,37.59787205400685,4762.397126840868
2013,82,Santa Fe,Centro,80+,Mujer,430,143.33333333333334,97889.69055,2704000.1218,27.622930531370443,3959.2867094964304
2013,82,Santa Fe,Centro,80+,Varón,297,99,96298.78607,2266735.9454,23.538572373615384,2330.318664987923
2013,86,Santiago del Estero,NOA2,30 a 39,Mujer,1,0.3333333333333333,98257.61885,4983143.736,50.71508748453657,16.90502916151219
2013,86,Santiago del Estero,NOA2,30 a 39,Varón,2,0.6666666666666666,96997.57994,4397739.3413,45.33865013972843,30.225766759818953
2013,86,Santiago del Estero,NOA2,40 a 49,Mujer,6,2,97340.83661,4492775.462499999,46.15509398692027,92.31018797384054
2013,86,Santiago del Estero,NOA2,40 a 49,Varón,9,3,95386.37498,3914498.4263,41.03833935528808,123.11501806586423
2013,86,Santiago del Estero,NOA2,50 a 59,Mujer,14,4.666666666666667,95441.65065,4007943.3663,41.99365097946365,195.97037123749706
2013,86,Santiago del Estero,NOA2,50 a 59,Varón,30,10,92417.20236,3440462.4833,37.227511712571605,372.27511712571606
2013,86,Santiago del Estero,NOA2,60 a 69,Mujer,39,13,91170.49198,3534888.1766999997,38.772283662519285,504.0396876127507
2013,86,Santiago del Estero,NOA2,60 a 69,Varón,43,14.333333333333334,85071.85545,2985441.5738,35.09317573959179,503.0021856008157
2013,86,Santiago del Estero,NOA2,70 a 79,Mujer,52,17.333333333333332,81312.23623,3089197.6009,37.991792430377735,658.5244021265473
2013,86,Santiago del Estero,NOA2,70 a 79,Varón,44,14.666666666666666,68546.20957,2577191.6172,37.59787205400685,551.4354567921005
2013,86,Santiago del Estero,NOA2,80+,Mujer,37,12.333333333333334,97889.69055,2704000.1218,27.622930531370443,340.68280988690213
2013,86,Santiago del Estero,NOA2,80+,Varón,23,7.666666666666667,96298.78607,2266735.9454,23.538572373615384,180.46238819771796
2013,90,Tucumán,NOA1,30 a 39,Mujer,8,2.6666666666666665,98257.61885,4983143.736,50.71508748453657,135.2402332920975
2013,90,Tucumán,NOA1,30 a 39,Varón,6,2,96997.57994,4397739.3413,45.33865013972843,90.67730027945686
2013,90,Tucumán,NOA1,40 a 49,Mujer,13,4.333333333333333,97340.83661,4492775.462499999,46.15509398692027,200.0054072766545
2013,90,Tucumán,NOA1,40 a 49,Varón,20,6.666666666666667,95386.37498,3914498.4263,41.03833935528808,273.5889290352539
2013,90,Tucumán,NOA1,50 a 59,Mujer,59,19.666666666666668,95441.65065,4007943.3663,41.99365097946365,825.8751359294519
2013,90,Tucumán,NOA1,50 a 59,Varón,85,28.333333333333332,92417.20236,3440462.4833,37.227511712571605,1054.779498522862
2013,90,Tucumán,NOA1,60 a 69,Mujer,143,47.666666666666664,91170.49198,3534888.1766999997,38.772283662519285,1848.1455212467524
2013,90,Tucumán,NOA1,60 a 69,Varón,169,56.333333333333336,85071.85545,2985441.5738,35.09317573959179,1976.9155666636711
2013,90,Tucumán,NOA1,70 a 79,Mujer,173,57.666666666666664,81312.23623,3089197.6009,37.991792430377735,2190.8600301517827
2013,90,Tucumán,NOA1,70 a 79,Varón,182,60.666666666666664,68546.20957,2577191.6172,37.59787205400685,2280.9375712764154
2013,90,Tucumán,NOA1,80+,Mujer,223,74.33333333333333,97889.69055,2704000.1218,27.622930531370443,2053.3045028318693
2013,90,Tucumán,NOA1,80+,Varón,129,43,96298.78607,2266735.9454,23.538572373615384,1012.1586120654615
2013,94,Tierra del Fuego,Patagonia Sur,30 a 39,Mujer,0,0,98257.61885,4983143.736,50.71508748453657,0
2013,94,Tierra del Fuego,Patagonia Sur,30 a 39,Varón,0,0,96997.57994,4397739.3413,45.33865013972843,0
2013,94,Tierra del Fuego,Patagonia Sur,40 a 49,Mujer,0,0,97340.83661,4492775.462499999,46.15509398692027,0
2013,94,Tierra del Fuego,Patagonia Sur,40 a 49,Varón,0,0,95386.37498,3914498.4263,41.03833935528808,0
2013,94,Tierra del Fuego,Patagonia Sur,50 a 59,Mujer,2,0.6666666666666666,95441.65065,4007943.3663,41.99365097946365,27.995767319642432
2013,94,Tierra del Fuego,Patagonia Sur,50 a 59,Varón,2,0.6666666666666666,92417.20236,3440462.4833,37.227511712571605,24.818341141714402
2013,94,Tierra del Fuego,Patagonia Sur,60 a 69,Mujer,2,0.6666666666666666,91170.49198,3534888.1766999997,38.772283662519285,25.84818910834619
2013,94,Tierra del Fuego,Patagonia Sur,60 a 69,Varón,9,3,85071.85545,2985441.5738,35.09317573959179,105.27952721877537
2013,94,Tierra del Fuego,Patagonia Sur,70 a 79,Mujer,5,1.6666666666666667,81312.23623,3089197.6009,37.991792430377735,63.31965405062956
2013,94,Tierra del Fuego,Patagonia Sur,70 a 79,Varón,3,1,68546.20957,2577191.6172,37.59787205400685,37.59787205400685
