anio,codprov_censo,prov_nombre,region_deis,sexo,grupo_edad10,pob_proy,proy_pob,pob_est_2010
2010,90,Tucumán,NOA1,Mujer,80+,16936,NA,671649
2010,90,Tucumán,NOA1,Varón,30 a 39,103095,NA,2875168
2010,90,Tucumán,NOA1,Varón,40 a 49,73627,NA,2226600
2010,90,Tucumán,NOA1,Varón,50 a 59,67333,NA,1896227
2010,90,Tucumán,NOA1,Varón,60 a 69,44157,NA,1360347
2010,90,Tucumán,NOA1,Varón,70 a 79,22656,NA,769536
2010,90,Tucumán,NOA1,Varón,80+,9437,NA,329851
2010,94,Tierra del Fuego,Patagonia Sur,Mujer,30 a 39,10584,NA,2948351
2010,94,Tierra del Fuego,Patagonia Sur,Mujer,40 a 49,8665,NA,2333346
2010,94,Tierra del Fuego,Patagonia Sur,Mujer,50 a 59,5910,NA,2043266
2010,94,Tierra del Fuego,Patagonia Sur,Mujer,60 a 69,2677,NA,1572788
2010,94,Tierra del Fuego,Patagonia Sur,Mujer,70 a 79,1193,NA,1067525
2010,94,Tierra del Fuego,Patagonia Sur,Mujer,80+,532,NA,671649
2010,94,Tierra del Fuego,Patagonia Sur,Varón,30 a 39,10983,NA,2875168
2010,94,Tierra del Fuego,Patagonia Sur,Varón,40 a 49,8932,NA,2226600
2010,94,Tierra del Fuego,Patagonia Sur,Varón,50 a 59,6577,NA,1896227
2010,94,Tierra del Fuego,Patagonia Sur,Varón,60 a 69,2766,NA,1360347
2010,94,Tierra del Fuego,Patagonia Sur,Varón,70 a 79,989,NA,769536
2010,94,Tierra del Fuego,Patagonia Sur,Varón,80+,268,NA,329851
2013,02,CABA,Centro,Mujer,30 a 39,240272,NA,2948351
2013,02,CABA,Centro,Mujer,40 a 49,193684,NA,2333346
2013,02,CABA,Centro,Mujer,50 a 59,179975,NA,2043266
2013,02,CABA,Centro,Mujer,60 a 69,162666,NA,1572788
2013,02,CABA,Centro,Mujer,70 a 79,123707,NA,1067525
2013,02,CABA,Centro,Mujer,80+,101073,NA,671649
2013,02,CABA,Centro,Varón,30 a 39,227679,NA,2875168
2013,02,CABA,Centro,Varón,40 a 49,174137,NA,2226600
2013,02,CABA,Centro,Varón,50 a 59,147560,NA,1896227
2013,02,CABA,Centro,Varón,60 a 69,119715,NA,1360347
2013,02,CABA,Centro,Varón,70 a 79,76815,NA,769536
2013,02,CABA,Centro,Varón,80+,43536,NA,329851
2013,06,Buenos Aires,Centro,Mujer,30 a 39,1195875,NA,2948351
2013,06,Buenos Aires,Centro,Mujer,40 a 49,973006,NA,2333346
2013,06,Buenos Aires,Centro,Mujer,50 a 59,838831,NA,2043266
2013,06,Buenos Aires,Centro,Mujer,60 a 69,681622,NA,1572788
2013,06,Buenos Aires,Centro,Mujer,70 a 79,452370,NA,1067525
2013,06,Buenos Aires,Centro,Mujer,80+,291747,NA,671649
2013,06,Buenos Aires,Centro,Varón,30 a 39,1178324,NA,2875168
2013,06,Buenos Aires,Centro,Varón,40 a 49,935008,NA,2226600
2013,06,Buenos Aires,Centro,Varón,50 a 59,776431,NA,1896227
2013,06,Buenos Aires,Centro,Varón,60 a 69,584922,NA,1360347
2013,06,Buenos Aires,Centro,Varón,70 a 79,324992,NA,769536
2013,06,Buenos Aires,Centro,Varón,80+,140751,NA,329851
2013,10,Catamarca,NOA2,Mujer,30 a 39,28335,NA,2948351
2013,10,Catamarca,NOA2,Mujer,40 a 49,21393,NA,2333346
2013,10,Catamarca,NOA2,Mujer,50 a 59,17440,NA,2043266
2013,10,Catamarca,NOA2,Mujer,60 a 69,12992,NA,1572788
2013,10,Catamarca,NOA2,Mujer,70 a 79,7841,NA,1067525
2013,10,Catamarca,NOA2,Mujer,80+,4901,NA,671649
2013,10,Catamarca,NOA2,Varón,30 a 39,28197,NA,2875168
2013,10,Catamarca,NOA2,Varón,40 a 49,21345,NA,2226600
2013,10,Catamarca,NOA2,Varón,50 a 59,17425,NA,1896227
2013,10,Catamarca,NOA2,Varón,60 a 69,12349,NA,1360347
2013,10,Catamarca,NOA2,Varón,70 a 79,6234,NA,769536
2013,10,Catamarca,NOA2,Varón,80+,2645,NA,329851
2013,14,Córdoba,Centro,Mujer,30 a 39,256118,NA,2948351
2013,14,Córdoba,Centro,Mujer,40 a 49,202309,NA,2333346
2013,14,Córdoba,Centro,Mujer,50 a 59,179037,NA,2043266
2013,14,Córdoba,Centro,Mujer,60 a 69,151861,NA,1572788
2013,14,Córdoba,Centro,Mujer,70 a 79,102568,NA,1067525
2013,14,Córdoba,Centro,Mujer,80+,64509,NA,671649
2013,14,Córdoba,Centro,Varón,30 a 39,253675,NA,2875168
2013,14,Córdoba,Centro,Varón,40 a 49,193242,NA,2226600
2013,14,Córdoba,Centro,Varón,50 a 59,165564,NA,1896227
2013,14,Córdoba,Centro,Varón,60 a 69,128943,NA,1360347
2013,14,Córdoba,Centro,Varón,70 a 79,73885,NA,769536
2013,14,Córdoba,Centro,Varón,80+,31092,NA,329851
2013,18,Corrientes,NEA,Mujer,30 a 39,71365,NA,2948351
2013,18,Corrientes,NEA,Mujer,40 a 49,57420,NA,2333346
2013,18,Corrientes,NEA,Mujer,50 a 59,49565,NA,2043266
2013,18,Corrientes,NEA,Mujer,60 a 69,35313,NA,1572788
2013,18,Corrientes,NEA,Mujer,70 a 79,21816,NA,1067525
2013,18,Corrientes,NEA,Mujer,80+,12227,NA,671649
2013,18,Corrientes,NEA,Varón,30 a 39,67171,NA,2875168
2013,18,Corrientes,NEA,Varón,40 a 49,53819,NA,2226600
2013,18,Corrientes,NEA,Varón,50 a 59,47477,NA,1896227
2013,18,Corrientes,NEA,Varón,60 a 69,33477,NA,1360347
2013,18,Corrientes,NEA,Varón,70 a 79,16804,NA,769536
2013,18,Corrientes,NEA,Varón,80+,6752,NA,329851
2013,22,Chaco,NEA,Mujer,30 a 39,77820,NA,2948351
2013,22,Chaco,NEA,Mujer,40 a 49,59051,NA,2333346
2013,22,Chaco,NEA,Mujer,50 a 59,50000,NA,2043266
2013,22,Chaco,NEA,Mujer,60 a 69,33439,NA,1572788
2013,22,Chaco,NEA,Mujer,70 a 79,20485,NA,1067525
2013,22,Chaco,NEA,Mujer,80+,10725,NA,671649
2013,22,Chaco,NEA,Varón,30 a 39,73770,NA,2875168
2013,22,Chaco,NEA,Varón,40 a 49,55914,NA,2226600
2013,22,Chaco,NEA,Varón,50 a 59,48480,NA,1896227
2013,22,Chaco,NEA,Varón,60 a 69,31563,NA,1360347
2013,22,Chaco,NEA,Varón,70 a 79,15671,NA,769536
2013,22,Chaco,NEA,Varón,80+,5918,NA,329851
2013,26,Chubut,Patagonia Sur,Mujer,30 a 39,43662,NA,2948351
2013,26,Chubut,Patagonia Sur,Mujer,40 a 49,32164,NA,2333346
2013,26,Chubut,Patagonia Sur,Mujer,50 a 59,25845,NA,2043266
2013,26,Chubut,Patagonia Sur,Mujer,60 a 69,17917,NA,1572788
2013,26,Chubut,Patagonia Sur,Mujer,70 a 79,10453,NA,1067525
2013,26,Chubut,Patagonia Sur,Mujer,80+,5789,NA,671649
2013,26,Chubut,Patagonia Sur,Varón,30 a 39,44829,NA,2875168
2013,26,Chubut,Patagonia Sur,Varón,40 a 49,32068,NA,2226600
2013,26,Chubut,Patagonia Sur,Varón,50 a 59,25531,NA,1896227
2013,26,Chubut,Patagonia Sur,Varón,60 a 69,16698,NA,1360347
2013,26,Chubut,Patagonia Sur,Varón,70 a 79,8181,NA,769536
2013,26,Chubut,Patagonia Sur,Varón,80+,3249,NA,329851
2013,30,Entre Ríos,Centro,Mujer,30 a 39,92169,NA,2948351
2013,30,Entre Ríos,Centro,Mujer,40 a 49,74200,NA,2333346
2013,30,Entre Ríos,Centro,Mujer,50 a 59,65666,NA,2043266
2013,30,Entre Ríos,Centro,Mujer,60 a 69,52422,NA,1572788
2013,30,Entre Ríos,Centro,Mujer,70 a 79,35680,NA,1067525
2013,30,Entre Ríos,Centro,Mujer,80+,22085,NA,671649
2013,30,Entre Ríos,Centro,Varón,30 a 39,90355,NA,2875168
2013,30,Entre Ríos,Centro,Varón,40 a 49,72242,NA,2226600
2013,30,Entre Ríos,Centro,Varón,50 a 59,61378,NA,1896227
2013,30,Entre Ríos,Centro,Varón,60 a 69,46318,NA,1360347
2013,30,Entre Ríos,Centro,Varón,70 a 79,25621,NA,769536
2013,30,Entre Ríos,Centro,Varón,80+,9807,NA,329851
2013,34,Formosa,NEA,Mujer,30 a 39,37394,NA,2948351
2013,34,Formosa,NEA,Mujer,40 a 49,30478,NA,2333346
2013,34,Formosa,NEA,Mujer,50 a 59,25412,NA,2043266
2013,34,Formosa,NEA,Mujer,60 a 69,17097,NA,1572788
2013,34,Formosa,NEA,Mujer,70 a 79,10055,NA,1067525
2013,34,Formosa,NEA,Mujer,80+,5024,NA,671649
2013,34,Formosa,NEA,Varón,30 a 39,34757,NA,2875168
2013,34,Formosa,NEA,Varón,40 a 49,29269,NA,2226600
2013,34,Formosa,NEA,Varón,50 a 59,25121,NA,1896227
2013,34,Formosa,NEA,Varón,60 a 69,16607,NA,1360347
2013,34,Formosa,NEA,Varón,70 a 79,8959,NA,769536
2013,34,Formosa,NEA,Varón,80+,3646,NA,329851
2013,38,Jujuy,NOA1,Mujer,30 a 39,53290,NA,2948351
2013,38,Jujuy,NOA1,Mujer,40 a 49,39613,NA,2333346
2013,38,Jujuy,NOA1,Mujer,50 a 59,31923,NA,2043266
2013,38,Jujuy,NOA1,Mujer,60 a 69,23210,NA,1572788
2013,38,Jujuy,NOA1,Mujer,70 a 79,13364,NA,1067525
2013,38,Jujuy,NOA1,Mujer,80+,6693,NA,671649
2013,38,Jujuy,NOA1,Varón,30 a 39,51539,NA,2875168
2013,38,Jujuy,NOA1,Varón,40 a 49,36985,NA,2226600
2013,38,Jujuy,NOA1,Varón,50 a 59,28689,NA,1896227
2013,38,Jujuy,NOA1,Varón,60 a 69,20581,NA,1360347
2013,38,Jujuy,NOA1,Varón,70 a 79,11011,NA,769536
2013,38,Jujuy,NOA1,Varón,80+,4229,NA,329851
2013,42,La Pampa,Patagonia Norte,Mujer,30 a 39,23819,NA,2948351
2013,42,La Pampa,Patagonia Norte,Mujer,40 a 49,20131,NA,2333346
2013,42,La Pampa,Patagonia Norte,Mujer,50 a 59,17373,NA,2043266
2013,42,La Pampa,Patagonia Norte,Mujer,60 a 69,14073,NA,1572788
2013,42,La Pampa,Patagonia Norte,Mujer,70 a 79,9612,NA,1067525
2013,42,La Pampa,Patagonia Norte,Mujer,80+,6036,NA,671649
2013,42,La Pampa,Patagonia Norte,Varón,30 a 39,23764,NA,2875168
2013,42,La Pampa,Patagonia Norte,Varón,40 a 49,19749,NA,2226600
2013,42,La Pampa,Patagonia Norte,Varón,50 a 59,17304,NA,1896227
2013,42,La Pampa,Patagonia Norte,Varón,60 a 69,13471,NA,1360347
2013,42,La Pampa,Patagonia Norte,Varón,70 a 79,7774,NA,769536
2013,42,La Pampa,Patagonia Norte,Varón,80+,3313,NA,329851
2013,46,La Rioja,Cuyo,Mujer,30 a 39,27063,NA,2948351
2013,46,La Rioja,Cuyo,Mujer,40 a 49,19653,NA,2333346
2013,46,La Rioja,Cuyo,Mujer,50 a 59,15865,NA,2043266
2013,46,La Rioja,Cuyo,Mujer,60 a 69,11200,NA,1572788
2013,46,La Rioja,Cuyo,Mujer,70 a 79,6565,NA,1067525
2013,46,La Rioja,Cuyo,Mujer,80+,3825,NA,671649
2013,46,La Rioja,Cuyo,Varón,30 a 39,26646,NA,2875168
2013,46,La Rioja,Cuyo,Varón,40 a 49,19463,NA,2226600
2013,46,La Rioja,Cuyo,Varón,50 a 59,15908,NA,1896227
2013,46,La Rioja,Cuyo,Varón,60 a 69,10813,NA,1360347
2013,46,La Rioja,Cuyo,Varón,70 a 79,5270,NA,769536
2013,46,La Rioja,Cuyo,Varón,80+,2150,NA,329851
2013,50,Mendoza,Cuyo,Mujer,30 a 39,131942,NA,2948351
2013,50,Mendoza,Cuyo,Mujer,40 a 49,103781,NA,2333346
2013,50,Mendoza,Cuyo,Mujer,50 a 59,90875,NA,2043266
2013,50,Mendoza,Cuyo,Mujer,60 a 69,77034,NA,1572788
2013,50,Mendoza,Cuyo,Mujer,70 a 79,48940,NA,1067525
2013,50,Mendoza,Cuyo,Mujer,80+,29364,NA,671649
2013,50,Mendoza,Cuyo,Varón,30 a 39,129472,NA,2875168
2013,50,Mendoza,Cuyo,Varón,40 a 49,97622,NA,2226600
2013,50,Mendoza,Cuyo,Varón,50 a 59,82472,NA,1896227
2013,50,Mendoza,Cuyo,Varón,60 a 69,66004,NA,1360347
2013,50,Mendoza,Cuyo,Varón,70 a 79,36907,NA,769536
2013,50,Mendoza,Cuyo,Varón,80+,16331,NA,329851
2013,54,Misiones,NEA,Mujer,30 a 39,77669,NA,2948351
2013,54,Misiones,NEA,Mujer,40 a 49,60388,NA,2333346
2013,54,Misiones,NEA,Mujer,50 a 59,49119,NA,2043266
2013,54,Misiones,NEA,Mujer,60 a 69,31919,NA,1572788
2013,54,Misiones,NEA,Mujer,70 a 79,18574,NA,1067525
2013,54,Misiones,NEA,Mujer,80+,9390,NA,671649
2013,54,Misiones,NEA,Varón,30 a 39,74918,NA,2875168
2013,54,Misiones,NEA,Varón,40 a 49,58660,NA,2226600
2013,54,Misiones,NEA,Varón,50 a 59,49552,NA,1896227
2013,54,Misiones,NEA,Varón,60 a 69,31404,NA,1360347
2013,54,Misiones,NEA,Varón,70 a 79,15985,NA,769536
2013,54,Misiones,NEA,Varón,80+,6096,NA,329851
2013,58,Neuquén,Patagonia Norte,Mujer,30 a 39,47340,NA,2948351
2013,58,Neuquén,Patagonia Norte,Mujer,40 a 49,37299,NA,2333346
2013,58,Neuquén,Patagonia Norte,Mujer,50 a 59,29166,NA,2043266
2013,58,Neuquén,Patagonia Norte,Mujer,60 a 69,19280,NA,1572788
2013,58,Neuquén,Patagonia Norte,Mujer,70 a 79,10220,NA,1067525
2013,58,Neuquén,Patagonia Norte,Mujer,80+,5424,NA,671649
2013,58,Neuquén,Patagonia Norte,Varón,30 a 39,46210,NA,2875168
2013,58,Neuquén,Patagonia Norte,Varón,40 a 49,35632,NA,2226600
2013,58,Neuquén,Patagonia Norte,Varón,50 a 59,27872,NA,1896227
2013,58,Neuquén,Patagonia Norte,Varón,60 a 69,18188,NA,1360347
2013,58,Neuquén,Patagonia Norte,Varón,70 a 79,8416,NA,769536
2013,58,Neuquén,Patagonia Norte,Varón,80+,3096,NA,329851
2013,62,Río Negro,Patagonia Norte,Mujer,30 a 39,51577,NA,2948351
2013,62,Río Negro,Patagonia Norte,Mujer,40 a 49,40844,NA,2333346
2013,62,Río Negro,Patagonia Norte,Mujer,50 a 59,33839,NA,2043266
2013,62,Río Negro,Patagonia Norte,Mujer,60 a 69,24811,NA,1572788
2013,62,Río Negro,Patagonia Norte,Mujer,70 a 79,14447,NA,1067525
2013,62,Río Negro,Patagonia Norte,Mujer,80+,8250,NA,671649
2013,62,Río Negro,Patagonia Norte,Varón,30 a 39,50384,NA,2875168
2013,62,Río Negro,Patagonia Norte,Varón,40 a 49,39743,NA,2226600
2013,62,Río Negro,Patagonia Norte,Varón,50 a 59,32649,NA,1896227
2013,62,Río Negro,Patagonia Norte,Varón,60 a 69,23591,NA,1360347
2013,62,Río Negro,Patagonia Norte,Varón,70 a 79,12251,NA,769536
2013,62,Río Negro,Patagonia Norte,Varón,80+,5005,NA,329851
2013,66,Salta,NOA1,Mujer,30 a 39,91800,NA,2948351
2013,66,Salta,NOA1,Mujer,40 a 49,68616,NA,2333346
2013,66,Salta,NOA1,Mujer,50 a 59,54109,NA,2043266
2013,66,Salta,NOA1,Mujer,60 a 69,39277,NA,1572788
2013,66,Salta,NOA1,Mujer,70 a 79,23019,NA,1067525
2013,66,Salta,NOA1,Mujer,80+,12357,NA,671649
2013,66,Salta,NOA1,Varón,30 a 39,86879,NA,2875168
2013,66,Salta,NOA1,Varón,40 a 49,65223,NA,2226600
2013,66,Salta,NOA1,Varón,50 a 59,50921,NA,1896227
2013,66,Salta,NOA1,Varón,60 a 69,35492,NA,1360347
2013,66,Salta,NOA1,Varón,70 a 79,19212,NA,769536
2013,66,Salta,NOA1,Varón,80+,7703,NA,329851
2013,70,San Juan,Cuyo,Mujer,30 a 39,50791,NA,2948351
2013,70,San Juan,Cuyo,Mujer,40 a 49,40179,NA,2333346
2013,70,San Juan,Cuyo,Mujer,50 a 59,34391,NA,2043266
2013,70,San Juan,Cuyo,Mujer,60 a 69,28127,NA,1572788
2013,70,San Juan,Cuyo,Mujer,70 a 79,16734,NA,1067525
2013,70,San Juan,Cuyo,Mujer,80+,8674,NA,671649
2013,70,San Juan,Cuyo,Varón,30 a 39,50686,NA,2875168
2013,70,San Juan,Cuyo,Varón,40 a 49,38213,NA,2226600
2013,70,San Juan,Cuyo,Varón,50 a 59,30850,NA,1896227
2013,70,San Juan,Cuyo,Varón,60 a 69,24067,NA,1360347
2013,70,San Juan,Cuyo,Varón,70 a 79,12517,NA,769536
2013,70,San Juan,Cuyo,Varón,80+,4971,NA,329851
2013,74,San Luis,Cuyo,Mujer,30 a 39,34082,NA,2948351
2013,74,San Luis,Cuyo,Mujer,40 a 49,26298,NA,2333346
2013,74,San Luis,Cuyo,Mujer,50 a 59,22202,NA,2043266
2013,74,San Luis,Cuyo,Mujer,60 a 69,17368,NA,1572788
2013,74,San Luis,Cuyo,Mujer,70 a 79,10528,NA,1067525
2013,74,San Luis,Cuyo,Mujer,80+,6056,NA,671649
2013,74,San Luis,Cuyo,Varón,30 a 39,33568,NA,2875168
2013,74,San Luis,Cuyo,Varón,40 a 49,26494,NA,2226600
2013,74,San Luis,Cuyo,Varón,50 a 59,21659,NA,1896227
2013,74,San Luis,Cuyo,Varón,60 a 69,16056,NA,1360347
2013,74,San Luis,Cuyo,Varón,70 a 79,8385,NA,769536
2013,74,San Luis,Cuyo,Varón,80+,3253,NA,329851
2013,78,Santa Cruz,Patagonia Sur,Mujer,30 a 39,24972,NA,2948351
2013,78,Santa Cruz,Patagonia Sur,Mujer,40 a 49,16957,NA,2333346
2013,78,Santa Cruz,Patagonia Sur,Mujer,50 a 59,12367,NA,2043266
2013,78,Santa Cruz,Patagonia Sur,Mujer,60 a 69,7572,NA,1572788
2013,78,Santa Cruz,Patagonia Sur,Mujer,70 a 79,4008,NA,1067525
2013,78,Santa Cruz,Patagonia Sur,Mujer,80+,1822,NA,671649
2013,78,Santa Cruz,Patagonia Sur,Varón,30 a 39,27352,NA,2875168
2013,78,Santa Cruz,Patagonia Sur,Varón,40 a 49,18403,NA,2226600
2013,78,Santa Cruz,Patagonia Sur,Varón,50 a 59,13654,NA,1896227
2013,78,Santa Cruz,Patagonia Sur,Varón,60 a 69,7544,NA,1360347
2013,78,Santa Cruz,Patagonia Sur,Varón,70 a 79,3341,NA,769536
2013,78,Santa Cruz,Patagonia Sur,Varón,80+,1164,NA,329851
2013,82,Santa Fe,Centro,Mujer,30 a 39,250125,NA,2948351
2013,82,Santa Fe,Centro,Mujer,40 a 49,192383,NA,2333346
2013,82,Santa Fe,Centro,Mujer,50 a 59,175103,NA,2043266
2013,82,Santa Fe,Centro,Mujer,60 a 69,145007,NA,1572788
2013,82,Santa Fe,Centro,Mujer,70 a 79,102824,NA,1067525
2013,82,Santa Fe,Centro,Mujer,80+,70990,NA,671649
2013,82,Santa Fe,Centro,Varón,30 a 39,247140,NA,2875168
2013,82,Santa Fe,Centro,Varón,40 a 49,185145,NA,2226600
2013,82,Santa Fe,Centro,Varón,50 a 59,162581,NA,1896227
2013,82,Santa Fe,Centro,Varón,60 a 69,123644,NA,1360347
2013,82,Santa Fe,Centro,Varón,70 a 79,71894,NA,769536
2013,82,Santa Fe,Centro,Varón,80+,32409,NA,329851
2013,86,Santiago del Estero,NOA2,Mujer,30 a 39,64115,NA,2948351
2013,86,Santiago del Estero,NOA2,Mujer,40 a 49,45743,NA,2333346
2013,86,Santiago del Estero,NOA2,Mujer,50 a 59,37700,NA,2043266
2013,86,Santiago del Estero,NOA2,Mujer,60 a 69,28116,NA,1572788
2013,86,Santiago del Estero,NOA2,Mujer,70 a 79,17772,NA,1067525
2013,86,Santiago del Estero,NOA2,Mujer,80+,10276,NA,671649
2013,86,Santiago del Estero,NOA2,Varón,30 a 39,61286,NA,2875168
2013,86,Santiago del Estero,NOA2,Varón,40 a 49,45999,NA,2226600
2013,86,Santiago del Estero,NOA2,Varón,50 a 59,37800,NA,1896227
2013,86,Santiago del Estero,NOA2,Varón,60 a 69,27428,NA,1360347
2013,86,Santiago del Estero,NOA2,Varón,70 a 79,14470,NA,769536
2013,86,Santiago del Estero,NOA2,Varón,80+,5840,NA,329851
2013,90,Tucumán,NOA1,Mujer,30 a 39,114025,NA,2948351
2013,90,Tucumán,NOA1,Mujer,40 a 49,81699,NA,2333346
2013,90,Tucumán,NOA1,Mujer,50 a 59,73608,NA,2043266
2013,90,Tucumán,NOA1,Mujer,60 a 69,55046,NA,1572788
2013,90,Tucumán,NOA1,Mujer,70 a 79,32002,NA,1067525
2013,90,Tucumán,NOA1,Mujer,80+,18943,NA,671649
2013,90,Tucumán,NOA1,Varón,30 a 39,110977,NA,2875168
2013,90,Tucumán,NOA1,Varón,40 a 49,77742,NA,2226600
2013,90,Tucumán,NOA1,Varón,50 a 59,68065,NA,1896227
2013,90,Tucumán,NOA1,Varón,60 a 69,50045,NA,1360347
2013,90,Tucumán,NOA1,Varón,70 a 79,24042,NA,769536
2013,90,Tucumán,NOA1,Varón,80+,10336,NA,329851
2013,94,Tierra del Fuego,Patagonia Sur,Mujer,30 a 39,11976,NA,2948351
2013,94,Tierra del Fuego,Patagonia Sur,Mujer,40 a 49,9209,NA,2333346
2013,94,Tierra del Fuego,Patagonia Sur,Mujer,50 a 59,7039,NA,2043266
2013,94,Tierra del Fuego,Patagonia Sur,Mujer,60 a 69,3368,NA,1572788
2013,94,Tierra del Fuego,Patagonia Sur,Mujer,70 a 79,1378,NA,1067525
2013,94,Tierra del Fuego,Patagonia Sur,Mujer,80+,642,NA,671649
2013,94,Tierra del Fuego,Patagonia Sur,Varón,30 a 39,12647,NA,2875168
2013,94,Tierra del Fuego,Patagonia Sur,Varón,40 a 49,9295,NA,2226600
2013,94,Tierra del Fuego,Patagonia Sur,Varón,50 a 59,7676,NA,1896227
2013,94,Tierra del Fuego,Patagonia Sur,Varón,60 a 69,3545,NA,1360347
2013,94,Tierra del Fuego,Patagonia Sur,Varón,70 a 79,1181,NA,769536
2013,94,Tierra del Fuego,Patagonia Sur,Varón,80+,333,NA,329851
2018,02,CABA,Centro,Mujer,30 a 39,240524,NA,2948351
2018,02,CABA,Centro,Mujer,40 a 49,214839,NA,2333346
2018,02,CABA,Centro,Mujer,50 a 59,175535,NA,2043266
2018,02,CABA,Centro,Mujer,60 a 69,166249,NA,1572788
2018,02,CABA,Centro,Mujer,70 a 79,131497,NA,1067525
2018,02,CABA,Centro,Mujer,80+,100797,NA,671649
2018,02,CABA,Centro,Varón,30 a 39,228605,NA,2875168
2018,02,CABA,Centro,Varón,40 a 49,197434,NA,2226600
2018,02,CABA,Centro,Varón,50 a 59,147816,NA,1896227
2018,02,CABA,Centro,Varón,60 a 69,123952,NA,1360347
2018,02,CABA,Centro,Varón,70 a 79,82529,NA,769536
2018,02,CABA,Centro,Varón,80+,44205,NA,329851
2018,06,Buenos Aires,Centro,Mujer,30 a 39,1237236,NA,2948351
2018,06,Buenos Aires,Centro,Mujer,40 a 49,1095319,NA,2333346
2018,06,Buenos Aires,Centro,Mujer,50 a 59,882368,NA,2043266
2018,06,Buenos Aires,Centro,Mujer,60 a 69,739724,NA,1572788
2018,06,Buenos Aires,Centro,Mujer,70 a 79,510071,NA,1067525
2018,06,Buenos Aires,Centro,Mujer,80+,320908,NA,671649
2018,06,Buenos Aires,Centro,Varón,30 a 39,1231019,NA,2875168
2018,06,Buenos Aires,Centro,Varón,40 a 49,1060397,NA,2226600
2018,06,Buenos Aires,Centro,Varón,50 a 59,820489,NA,1896227
2018,06,Buenos Aires,Centro,Varón,60 a 69,635652,NA,1360347
2018,06,Buenos Aires,Centro,Varón,70 a 79,372278,NA,769536
2018,06,Buenos Aires,Centro,Varón,80+,156238,NA,329851
2018,10,Catamarca,NOA2,Mujer,30 a 39,28089,NA,2948351
2018,10,Catamarca,NOA2,Mujer,40 a 49,25373,NA,2333346
2018,10,Catamarca,NOA2,Mujer,50 a 59,18763,NA,2043266
2018,10,Catamarca,NOA2,Mujer,60 a 69,14986,NA,1572788
2018,10,Catamarca,NOA2,Mujer,70 a 79,9226,NA,1067525
2018,10,Catamarca,NOA2,Mujer,80+,5643,NA,671649
2018,10,Catamarca,NOA2,Varón,30 a 39,28145,NA,2875168
2018,10,Catamarca,NOA2,Varón,40 a 49,25006,NA,2226600
2018,10,Catamarca,NOA2,Varón,50 a 59,18532,NA,1896227
2018,10,Catamarca,NOA2,Varón,60 a 69,14316,NA,1360347
2018,10,Catamarca,NOA2,Varón,70 a 79,7622,NA,769536
2018,10,Catamarca,NOA2,Varón,80+,3096,NA,329851
2018,14,Córdoba,Centro,Mujer,30 a 39,268490,NA,2948351
2018,14,Córdoba,Centro,Mujer,40 a 49,228781,NA,2333346
2018,14,Córdoba,Centro,Mujer,50 a 59,187619,NA,2043266
2018,14,Córdoba,Centro,Mujer,60 a 69,161600,NA,1572788
2018,14,Córdoba,Centro,Mujer,70 a 79,116245,NA,1067525
2018,14,Córdoba,Centro,Mujer,80+,71435,NA,671649
2018,14,Córdoba,Centro,Varón,30 a 39,267085,NA,2875168
2018,14,Córdoba,Centro,Varón,40 a 49,221757,NA,2226600
2018,14,Córdoba,Centro,Varón,50 a 59,174531,NA,1896227
2018,14,Córdoba,Centro,Varón,60 a 69,137755,NA,1360347
2018,14,Córdoba,Centro,Varón,70 a 79,84584,NA,769536
2018,14,Córdoba,Centro,Varón,80+,34923,NA,329851
2018,18,Corrientes,NEA,Mujer,30 a 39,74564,NA,2948351
2018,18,Corrientes,NEA,Mujer,40 a 49,63019,NA,2333346
2018,18,Corrientes,NEA,Mujer,50 a 59,52513,NA,2043266
2018,18,Corrientes,NEA,Mujer,60 a 69,40963,NA,1572788
2018,18,Corrientes,NEA,Mujer,70 a 79,24843,NA,1067525
2018,18,Corrientes,NEA,Mujer,80+,14557,NA,671649
2018,18,Corrientes,NEA,Varón,30 a 39,70590,NA,2875168
2018,18,Corrientes,NEA,Varón,40 a 49,58348,NA,2226600
2018,18,Corrientes,NEA,Varón,50 a 59,49258,NA,1896227
2018,18,Corrientes,NEA,Varón,60 a 69,38103,NA,1360347
2018,18,Corrientes,NEA,Varón,70 a 79,20227,NA,769536
2018,18,Corrientes,NEA,Varón,80+,7859,NA,329851
2018,22,Chaco,NEA,Mujer,30 a 39,82381,NA,2948351
2018,22,Chaco,NEA,Mujer,40 a 49,66610,NA,2333346
2018,22,Chaco,NEA,Mujer,50 a 59,53131,NA,2043266
2018,22,Chaco,NEA,Mujer,60 a 69,40065,NA,1572788
2018,22,Chaco,NEA,Mujer,70 a 79,22895,NA,1067525
2018,22,Chaco,NEA,Mujer,80+,12940,NA,671649
2018,22,Chaco,NEA,Varón,30 a 39,77666,NA,2875168
2018,22,Chaco,NEA,Varón,40 a 49,62525,NA,2226600
2018,22,Chaco,NEA,Varón,50 a 59,50125,NA,1896227
2018,22,Chaco,NEA,Varón,60 a 69,37282,NA,1360347
2018,22,Chaco,NEA,Varón,70 a 79,18008,NA,769536
2018,22,Chaco,NEA,Varón,80+,6892,NA,329851
2018,26,Chubut,Patagonia Sur,Mujer,30 a 39,46928,NA,2948351
2018,26,Chubut,Patagonia Sur,Mujer,40 a 49,38922,NA,2333346
